job_title,location,company,salary,rating,summary
Research Scientist - Histology,"Philadelphia, PA 19104 (University City area)",Spark Therapeutics,,3.4,"3 or more years of research experience. BS or MS degree in cell biology, immunology, molecular biology or other related fields."
Data Specialist - Quality,"King of Prussia, PA",Moody's Corporation,,3.7,Expand existing data offering with additional economic or demographic statistics about a geography or area (indicators) and new sources of data is also…
Data Scientist 5,"West Conshohocken, PA",Oracle,,3.8,"Proficient in data modeling work: Python, R. Have full stack experience in data collection, aggregation, analysis, visualization, productisation, and monitoring…"
Data Engineering Intern (June 2021),"Radnor, PA",Lincoln Financial,,3.7,Acquire knowledge of key businesses through enterprise-wide exposure. The experience will allow for direct contributions to the product through mentorship…
"Analyst, Tech","Plymouth Meeting, PA",IQVIA,,3.8,"Performs basic quantitative or qualitative analyses to identify issues and develop solutions. Provides high quality, timely development and on-time input to…"
General/Mechanical/Electrical Engineer/Computer Scientist,"Philadelphia, PA 19102 (Logan Square area)",US Department of the Navy,"$118,360 - $153,866 a year",4.3,"Certain current or former term or temporary federal employees of a land or base management agency. In addition to the Basic Requirements for this position, your…"
HRIS Administrator,"Philadelphia, PA",Entercom Communications Corp.,,3.5,Regular auditing of HRIS data to ensure data quality & integrity. Responsible for the administration and configuration of the Job Titles database within our…
Health Outcomes Scientist,"Philadelphia, PA 19112 (Navy Yard area)",GSK,,4.2,Experience conducting vaccines-related outcomes research. The obtaining of prior written authorization is a condition precedent to any agreement (verbal or…
Finance Internship,"Trevose, PA 19053",Advertising Specialty Institute,,3.2,"Currently a Finance or Accounting major. Prior work, intern, or co-op experience desired but not required. Finance is an integral part of any organization."
Analyst I,"Fort Washington, PA 19034",NewRez,,3.5,"Prior work experience performing business, data, and/or statistical analysis is a plus. Retrieve data from the data warehouse and use the data to help create…"
Business Information Tableau Developer,"Philadelphia, PA 19113",AmeriHealth Caritas,,3.3,"Works with the business areas, customer, program manager, business analysts and other developers to transform Medicare data into actionable intelligence through…"
Commercial Operations Analyst,"Plymouth Meeting, PA",IQVIA,,3.8,"SAP and SFDC or any other CRM system knowledge is a benefit. Market and company research updates, maintain lists, & update competitive profiles."
Accountant Business System Analyst,"Malvern, PA 19355",Siemens,,4.0,"BS/BA in Accounting or Information System, or advanced degree, where required, or equivalent combination of education and experience."
AWS Engineer,"Malvern, PA",Capgemini,,3.8,"DevOps engineer with AWS Collaboration, abillity to work with multiple teams. Scripting languages Perl and Python."
Data Engineer,"Philadelphia, PA 19107 (City Center East area)",Philadelphia District Attorney's Office,,4.1,"Create and build tools and libraries, to help our developers and analysts query the data warehouse expertly. Work with our DATA Lab to enable and optimize their…"
IT Business Analyst III,"Philadelphia, PA 19103 (Logan Square area)",Pennsylvania Lumbermens Mutual Insurance,,,"Experience with business intelligence tools and analytics. A bachelor’s degree in business, MIS, or related field or an MBA."
Spring - Summer Internship - Consumer Finance Institute - Research Analyst,"Philadelphia, PA 19106 (Old City area)",Federal Reserve Bank of Philadelphia,,4.3,Candidates should have demonstrated research capacity as evidenced by research papers or research assistance employing statistical and/or econometric analysis.
Telecommunications Analyst I,"Bryn Mawr, PA 19010","Aqua America, Inc.",,3.2,Assist Voice analyst with troubleshooting basic incidents. Multiple platforms to ensure efficient daily business operations. SPOC for all OT wireless requests.
"Scientist/Research Associate, Cell and Molecular biology","Wynnewood, PA 19096",ATGC- A Translational Genomics Company,,,"Minimum of a B.S. degree (Research Associate) or Ph.D. degree (Scientist) with 3+ years of experience in molecular biology, cell biology or closely related…"
Senior CX Data Analyst,"Malvern, PA",Vanguard,,3.8,"Experience leading, designing and implementing marketing or digital experimentation (A/B or MVT) to improve marketing performance or improve the client…"
Senior Research Analyst (Tableau Developer),"Philadelphia, PA 19103 (Logan Square area)",Independence Blue Cross,,3.8,"Understand business processes and flows as related to sourcing and consuming data. Technical experience and data management skills including data development,…"
Summer Internship - Research - Financial Markets Analyst,"Philadelphia, PA 19106 (Old City area)",Federal Reserve Bank of Philadelphia,,4.3,"Knowledge of Excel and Stata or R required. Students majoring in Economics, Math, or Finance will be considered. Full-time / Part-time Part-time."
Data Engineer,"Philadelphia, PA",TCS,,3.8,Experience of setting up Azure data bricks and ingesting data from varied sources. Experience in Data ingestion tools like Azure data factory and Talend.
Business Analyst,"Philadelphia, PA",Peer Solutions Group,,,Validate system changes and data conversions using reporting and/or database tools. Work with Key matrix partners to design new system business functionalities…
Clinical Data Analyst (US),"King of Prussia, PA 19406",CluePoints,,,
Telecom / Radio Specialist,"Philadelphia, PA",Chartis Federal,,4.0,"Familiarity or experience with telephony systems. Recognize and identify potential areas where existing policies and procedures require change, or where new…"
Senior Business Process Analyst,"Philadelphia, PA 19103 (Logan Square area)",Independence Blue Cross,,3.8,"Responsible for the design of business intelligence reports and collaborates with reporting teams to oversee development, implementation and support of business…"
Data Link Analyst,"Mount Laurel, NJ 08054",BAE Systems,,3.8,Experience conducting advanced tactical data link engineering and analysis. Experience troubleshooting and isolating hardware and software issues and a broad…
Data Analyst 4,"East Norriton, PA",iknowvate technologies,,,Provide recommendations for modification or creation of business rules based on data results. Partner with business data stewards to provide summary results of…
Digital Marketing Data Scientist,"North Wales, PA",Merck,,4.1,"Work with different functional areas including Information Technology (IT), MDSI (Master Data Strategy & Integration), reporting, tagging, DET (Digital…"
"Associate Scientist, Bioanalytical group","Philadelphia, PA 19104 (University City area)",Amicus Therapeutics,,3.9,"Bachelor degree in chemistry, biology or a related field. Processing and evaluating analytical data obtained from LC-MS/MS analysis of study samples using…"
Cloud Data Engineer (Full Time),"Conshohocken, PA 19428",Integress,,,2+ years of supporting business intelligence and analytic projects. Demonstrated ability to communicate highly technical concepts in business terms and…
"SCIENTIST - SMALL MOLECULE (HPLC, DISSO)","Collegeville, PA",PPD,,3.5,"Problem solving, either independently or with assistance pertaining to extraction and/or instrumentation problems. Enters data into databases and reports."
Sr. Research Scientist- Immunology,"Philadelphia, PA 19104 (University City area)",Spark Therapeutics,,3.4,"Experience in research, CRO and/ or industry environment. Experience assisting and mentoring research associates. Ph.D. in Immunology or related field required."
Salesforce Senior Business Analyst,"Philadelphia, PA",Accenture,,4.0,"Minimum of 2 years’ as a Salesforce administrator or Salesforce App Builder. In addition to being responsible for business analyses, the BA would work directly…"
"Moorestown, NJ - Model & Simulation Analyst/Developer Engineer Associa","Mount Laurel, NJ 08054",LOCKHEED MARTIN CORPORATION,,4.0,"BS Degree in Engineering, Math, Physics, Computer Science, or equivalent degree. We need talented people who are passionate about working on cutting-edge design…"
Data Scientist 1,"Wilmington, DE 19810",PayPal,,3.9,Work closely with Technology teams on development of new capabilities to define requirements and priorities based on data analysis and business knowledge.
"Analyst, Machinery and Equipment","Philadelphia, PA","DUFF AND PHELPS, LLC",,3.4,"Independently gathering data pertinent to valuation engagements through direct client interaction, market research, client site visits, and physical inspections…"
Actuarial Analyst,"Philadelphia, PA 19113",AmeriHealth Caritas,,3.3,"Bachelor’s degree in business, finance, economics, or related quantitative field. Handles data preparation and sets up claim liability calculations for review."
Associate Accountant - Surety Claims - King of Prussia,"King of Prussia, PA 19406",Liberty Mutual Insurance,"$59,000 a year",3.6,May be required to give depositions and/or testify at trials. May participate in assigned audit projects and work with senior account analyst on complex claims.
RBT,"Eagleville, PA 19408","Pediatric Therapeutic Services, Inc.",$25 - $30 an hour ++,4.4,"Collects data on all programming as directed by the BCBA. Bachelor's Degree in Special Education, Psychology, or related field preferred. $25-$30/hr."
Analyst I,"Philadelphia, PA 19153 (Eastwick area)",Essendant,,3.3,"Using Unix data source, spreadsheet calculations, periodic summary for GL JE’s / Quarterly Reconciliations / Customer Payouts."
e-Discovery Data Processing & Hosting Analyst,"Cherry Hill, NJ",NJL - New Jersey Legal,,,Process electronic data using Law Pre-Discovery. Import and export data into databases based on client specifications. SQL skills and knowledge a plus.
Population Health Analyst,"Philadelphia, PA 19129 (East Falls area)",Einstein,,3.6,"For company's provider network, including data capture, data integrity and related inbound/outbound data feeds. Einstein campuses are Tobacco and Smoke Free."
Systems Analyst / Programmer Analyst,"North Wales, PA",Data TechnoLabs,,,"We offer broad knowledge and experience across many applications and technologies, with an overall goal to improve the practice of data gathering, reporting and…"
"Sr. Business Analyst, ELN","Philadelphia, PA",Pharmatech Associates,,4.5,Work with business to identify data needs for new LIMS and/or an Electronic Lab Notebook system. Experience as business analyst for Laboratory Informatics…
Sr. Big Data Engineer,"Philadelphia, PA",The Meet Group,,3.3,"As a subject matter expert in data architecture, you will mentor junior engineers and data scientists. Architect scalable and reliable data solutions to move…"
Financial Analyst,"Philadelphia, PA",Dechert LLP,,3.8,"Gather, research and analyze data to manage workflows for tasks, queries, and issues. Bachelor’s degree in Finance, Accounting, Business, or another degree…"
"Associate Scientist, Bioanalytical group","Philadelphia, PA 19104 (University City area)",Amicus Therapeutics,,3.9,"Bachelor degree in chemistry, biology or a related field. Processing and evaluating analytical data obtained from LC-MS/MS analysis of study samples using…"
Cloud Data Engineer (Full Time),"Conshohocken, PA 19428",Integress,,,2+ years of supporting business intelligence and analytic projects. Demonstrated ability to communicate highly technical concepts in business terms and…
Senior Business Analyst,"Exton, PA 19341",iPipeline,,3.3,"Insurance or financial services experience. Previous experience in insurance or financial services industry is required. NET, VB.NET, SQL Server and Javascript."
"SCIENTIST - SMALL MOLECULE (HPLC, DISSO)","Collegeville, PA",PPD,,3.5,"Problem solving, either independently or with assistance pertaining to extraction and/or instrumentation problems. Enters data into databases and reports."
Sr. Research Scientist- Immunology,"Philadelphia, PA 19104 (University City area)",Spark Therapeutics,,3.4,"Experience in research, CRO and/ or industry environment. Experience assisting and mentoring research associates. Ph.D. in Immunology or related field required."
Salesforce Senior Business Analyst,"Philadelphia, PA",Accenture,,4.0,"Minimum of 2 years’ as a Salesforce administrator or Salesforce App Builder. In addition to being responsible for business analyses, the BA would work directly…"
"Moorestown, NJ - Model & Simulation Analyst/Developer Engineer Associa","Mount Laurel, NJ 08054",LOCKHEED MARTIN CORPORATION,,4.0,"BS Degree in Engineering, Math, Physics, Computer Science, or equivalent degree. We need talented people who are passionate about working on cutting-edge design…"
Data Scientist 1,"Wilmington, DE 19810",PayPal,,3.9,Work closely with Technology teams on development of new capabilities to define requirements and priorities based on data analysis and business knowledge.
"Analyst, Machinery and Equipment","Philadelphia, PA","DUFF AND PHELPS, LLC",,3.4,"Independently gathering data pertinent to valuation engagements through direct client interaction, market research, client site visits, and physical inspections…"
Actuarial Analyst,"Philadelphia, PA 19113",AmeriHealth Caritas,,3.3,"Bachelor’s degree in business, finance, economics, or related quantitative field. Handles data preparation and sets up claim liability calculations for review."
Associate Accountant - Surety Claims - King of Prussia,"King of Prussia, PA 19406",Liberty Mutual Insurance,"$59,000 a year",3.6,May be required to give depositions and/or testify at trials. May participate in assigned audit projects and work with senior account analyst on complex claims.
RBT,"Eagleville, PA 19408","Pediatric Therapeutic Services, Inc.",$25 - $30 an hour ++,4.4,"Collects data on all programming as directed by the BCBA. Bachelor's Degree in Special Education, Psychology, or related field preferred. $25-$30/hr."
Hadoop Admin,"Philadelphia, PA",Intone Networks,,4.2,"Perform many related database functions across one or more teams or clients, including designing, implementing and maintaining new databases, backup/recovery…"
Market Research Analyst/Senior Market Research Analyst,"Newtown, PA 18940",IMARKETRESEARCH,,,"Experience with market research or pharmaceutical courses or internships preferred, but not necessary. 0-3 years of market research, similar research, or…"
Sr. Manager - Data Warehouse/ETL,"Collegeville, PA",Piper Companies,$80 - $85 an hour,4.5,"Extensive experience with business intelligence (BI), analytics, and data warehousing. Hands on experience with data modeling and building data marts."
Head of Market Intelligence,"Berwyn, PA","Envestnet Asset Management, Inc",,,15+ years of experience with performing market research and analysis. Ability to leverage proficiency in analytical concepts and research activities.
Tax Support Analyst,"King of Prussia, PA 19406","Radial, Inc.",,3.2,Assist in data gathering for tax audit support for partners. Reconciliation of data between partner tender and tax reports for all discrepancies identified.
Production Data Operations and Automation Engineer,"Philadelphia, PA 19120 (Olney area)",Splunk,,4.1,"5+ years of relevant work experience surrounding data warehouse, data lake operations and production support. As a Production Operations Engineer, you will work…"
Marketing SEO Intern,"Fort Washington, PA 19034",Toll Brothers,,3.8,Identify trends in the data to inform a new strategy or refinement of existing strategy. Address business concerns that can be resolved through SEO strategy.
Policy Analyst,"Philadelphia, PA",Sellers Dorsey,,,"Strong analytical, data collection, and problem-solving skills. Strong analytical, data collection, and problem-solving skills."
Munitions Response Project Engineer or Scientist,"West Chester, PA 19380",Weston Solutions,,3.4,Conduct site visits or fieldwork as required. Lead and/or participate in proposal efforts. Design and implement strategies to characterize or remediate sites…
Modeling and Simulation / MBSE Tools Data Scientist,"Philadelphia, PA 19112 (Navy Yard area)",The GBS Group,,3.8,Work with stakeholders as required to conduct systems and data research in support of development and sustainment of data models and/or simulations.
Senior Business Analyst,"Cinnaminson, NJ",EMSL,,2.5,"The senior business analyst will review, analyze and evaluate business systems and user needs for EMSL’s Laboratory Information Management System (LIMS) and…"
Senior Data Scientist,"Wilmington, DE 19809",Berkley,,3.9,"Master’s degree in computer science, mathematics, statistics or data science. Apply cutting-edge machine learning algorithms to a variety of business problems…"
Sales Engineer,"Philadelphia, PA 19129 (East Falls area)",RealPage,,3.3,Ability to think strategically and make decisions based on thorough research and analysis; The Technical Sales Engineer role will be responsible for expanding…
Financial/Investment Analyst,"Philadelphia, PA 19104 (University City area)",Brandywine Realty Trust,,4.2,"Update and maintain internal sales comp database. Bachelor’s Degree in Finance, Accounting, Real Estate or a related field is required."
Business Process & Budget Analyst,"King of Prussia, PA","AmeriGas Propane, Inc.",,3.0,Proven business analyst skills to quickly analyze and understand a new business requirement and translate back to IT to deliver solution.
SQL Server Developer,"Philadelphia, PA",ezBackOffice,,,"Previous experience developing web-based, database-driven applications in a 3-tier environment. Extensive knowledge of Microsoft SQL Server 2000 / 2005."
Sr. Data Analyst,"West Chester, PA 19380",CTDI,,3.1,Strong knowledge of Oracle or other relational database with strong query writing/optimization skills. Monitor and help address data quality issues.
Assistant Vice President – Client Referential Data Analyst,"King of Prussia, PA",BNP Paribas,,3.9,Propose business definitions and unified business processes to populate and control shared data throughout the enterprise.
"Consultant, Technology Solutions","Plymouth Meeting, PA",IQVIA,,3.8,"Work with our Implementation Manager and clients to understand client’s data, business and all rules and nuances around the data."
Data Modeler,"Philadelphia, PA",Accenture,,4.0,Create a taxonomy/data dictionary to communicate data requirements that are important to business stakeholders.
Business Analyst II,"Fort Washington, PA 19034",NewRez,,3.5,The Senior Business Analyst provides strategic business analysis services to business partners. Perform hands-on development efforts using rapid application…
Sr. Data Warehouse Analyst,"Philadelphia, PA 19103 (Logan Square area)",Radian,,3.5,Understanding of data movement (ETL) and data warehousing. Hands on experience with a relational database such as Oracle or SQL Server.
ML/Analytics Engineer – Business Analytics and Modeling,"Fort Washington, PA 19034",NewRez,,3.5,2 or more years of development experience in data pipelines and data warehousing or management environments. Understand internal and third-party data which are…
Field Archaeologist,"Levittown, PA 19057",Terracon,,3.2,"Performs site visits, field observations and field data collection and/or field assignments. Reports any safety issues or concerns to supervisor."
Financial Analyst,"Philadelphia, PA 19106 (Old City area)",WHYY,,4.4,"Experience with financial planning or accounting software packages, SQL, and big data analytics are preferred."
Management Analyst II,"Philadelphia, PA 19112 (Navy Yard area)",Gryphon Technologies,,3.4,"Minimum Education: Bachelor’s degree in business from an accredited college or university. Experience with review and identification of logistics requirements,…"
Assistant Vice President – Senior Product Referential Data Analyst,"King of Prussia, PA",BNP Paribas,,3.9,Ensure appropriate escalation to management and/or Permanent Control (or Compliance as appropriate) as soon as an issue is identified.
Laser Measurement Technician,"Philadelphia, PA",Naval Foundry & Propeller Center,"$42,308 - $61,114 a year",,Analyze the data gathered and create reports. Minimum of 1 year of experience working in or supporting an industrial facility. Measurement experience is a plus.
Sr. Research Scientist-Liver,"Philadelphia, PA 19104 (University City area)",Spark Therapeutics,,3.4,Initiate and manage external research collaborations with contract research organizations and academic investigators in a diverse array of scientific…
Process Engineering Intern,"Philadelphia, PA",Wood Plc,,3.8,"Calculating and communicating data to other Wood disciplines, such as instrument data for I&C or electrical loads."
Modeling and Simulation / MBSE Tools Data Scientist,"Philadelphia, PA 19112 (Navy Yard area)",The GBS Group,,3.8,Work with stakeholders as required to conduct systems and data research in support of development and sustainment of data models and/or simulations.
Senior Business Analyst,"Cinnaminson, NJ",EMSL,,2.5,"The senior business analyst will review, analyze and evaluate business systems and user needs for EMSL’s Laboratory Information Management System (LIMS) and…"
Senior Data Scientist,"Wilmington, DE 19809",Berkley,,3.9,"Master’s degree in computer science, mathematics, statistics or data science. Apply cutting-edge machine learning algorithms to a variety of business problems…"
Sales Engineer,"Philadelphia, PA 19129 (East Falls area)",RealPage,,3.3,Ability to think strategically and make decisions based on thorough research and analysis; The Technical Sales Engineer role will be responsible for expanding…
Financial/Investment Analyst,"Philadelphia, PA 19104 (University City area)",Brandywine Realty Trust,,4.2,"Update and maintain internal sales comp database. Bachelor’s Degree in Finance, Accounting, Real Estate or a related field is required."
Business Process & Budget Analyst,"King of Prussia, PA","AmeriGas Propane, Inc.",,3.0,Proven business analyst skills to quickly analyze and understand a new business requirement and translate back to IT to deliver solution.
SQL Server Developer,"Philadelphia, PA",ezBackOffice,,,"Previous experience developing web-based, database-driven applications in a 3-tier environment. Extensive knowledge of Microsoft SQL Server 2000 / 2005."
Sr. Data Analyst,"West Chester, PA 19380",CTDI,,3.1,Strong knowledge of Oracle or other relational database with strong query writing/optimization skills. Monitor and help address data quality issues.
Assistant Vice President – Client Referential Data Analyst,"King of Prussia, PA",BNP Paribas,,3.9,Propose business definitions and unified business processes to populate and control shared data throughout the enterprise.
"Consultant, Technology Solutions","Plymouth Meeting, PA",IQVIA,,3.8,"Work with our Implementation Manager and clients to understand client’s data, business and all rules and nuances around the data."
Data Modeler,"Philadelphia, PA",Accenture,,4.0,Create a taxonomy/data dictionary to communicate data requirements that are important to business stakeholders.
Business Analyst II,"Fort Washington, PA 19034",NewRez,,3.5,The Senior Business Analyst provides strategic business analysis services to business partners. Perform hands-on development efforts using rapid application…
Sr. Data Warehouse Analyst,"Philadelphia, PA 19103 (Logan Square area)",Radian,,3.5,Understanding of data movement (ETL) and data warehousing. Hands on experience with a relational database such as Oracle or SQL Server.
ML/Analytics Engineer – Business Analytics and Modeling,"Fort Washington, PA 19034",NewRez,,3.5,2 or more years of development experience in data pipelines and data warehousing or management environments. Understand internal and third-party data which are…
Field Archaeologist,"Levittown, PA 19057",Terracon,,3.2,"Performs site visits, field observations and field data collection and/or field assignments. Reports any safety issues or concerns to supervisor."
"Sr. Business Analyst, Reporting & Forecasting","Wayne, PA 19087","Radius Health, Inc.",,,"Knowledge of claims-level data, prescription-level data, and other sales data sources. Develop and supply 3rd party consultants and/or IT-business partners with…"
Senior Data Insights Analyst,"Malvern, PA",Vanguard,,3.8,This candidate will partner with FAS product teams to help them drive business outcomes using data! Familiarity CRM systems (e.g. Dynamics or Salesforce) and…
Consultant--LAAD,"Plymouth Meeting, PA",IQVIA,,3.8,"Supporting clients who receive FIA & LAAD deliverables, either through the on-line tools or with their data files via phone, online or onsite client visits."
MANAGEMENT ANALYST,"Philadelphia, PA 19102 (Logan Square area)",US Department of the Navy,"$100,161 - $130,211 a year",4.3,Certain current or former term or temporary federal employees of a land or base management agency. Your resume must demonstrate at least one year of specialized…
Marketing Associate,"Philadelphia, PA","DUFF AND PHELPS, LLC",,3.4,"1 - 2 years of marketing, communications or business development experience at a professional services firm, preferably in financial services."
Senior Data Business Analyst,"Oaks, PA",Capgemini,,3.8,"Create and deliver data mapping documentation for reporting requirements. Candidate must have strong knowledge of capital markets, reference data and…"
Senior Biztalk Engineer,"Philadelphia, PA",CapB InfoteK,,,"Senior Biztalk Engineer's work in conjunction with developers of all skill levels, business analysts, and business owners."
"Operations Analyst, IPC Reconciliation","Oaks, PA 19456",Sei,,3.7,"› You will communicate with appropriate internal teams or client teams to resolve open issues and questions, reaching out to internal technology support and…"
Info Technology Engineer Sr,"Philadelphia, PA 19107 (City Center East area)","Jefferson - Center City, Philadelphia, PA",,3.9,Interacts with end-users and all levels of management in developing turn key solutions to problems or creating efficiencies pertaining to telecom processes that…
Associate Sales Engineer,"Philadelphia, PA",TriState HVAC Equipment,,,"Bachelor's degree in engineering, business or related discipline. Increase business opportunities across all assigned accounts."
Investment Analyst,"West Chester, PA 19380","First Industrial Realty Trust, Inc.",,3.5,"Analyzes historical financial statements, performs market research and analysis for industrial properties considered for acquisition or development."
Training Instructor,"Philadelphia, PA",Naval Foundry & Propeller Center,"$47,484 - $58,083 a year",,Analyze the data gathered and create reports. High school or equivalent (Preferred). Be responsible for continuously revising lesson plans as necessary and…
Data Scientist,"Philadelphia, PA 19123 (Northern Liberties area)",goPuff,,2.9,"Identify gaps in existing data, create data product specs, and work with Engineering teams to implement enhanced data tracking. Data querying skills in SQL."
Software Engineer Intern,"Conshohocken, PA 19428",PayPal,,3.9,Must be pursuing a Bachelor’s or Master’s degree in Computer Science or related field from an accredited college or university.
Strategic Development Analyst,"Philadelphia, PA 19123 (Northern Liberties area)",goPuff,,2.9,"Develop detailed business plans, financial models, operating scenarios and sensitivity analyses for potential new business opportunities or transactions."
Technical Business Analyst,"Fort Washington, PA 19034",NewRez,,3.5,4+ years of combined experience in mortgage; or IT supporting mortgage originations; or Capital Markets experience. Bachelor’s degree or equivalent preferred.
Business Developer,"Doylestown, PA 18901",TheMasonGroup,,5.0,"Sales, Manufacturing, Engineering, and/or IT exposure or knowledge of is a plus. Make formal sales presentations and follow-up calls to prospective new business…"
Financial Analyst,"Fort Washington, PA",JLL,,3.8,"Analyze performance data to forecast/trend. Bachelor’s degree in Finance or Accounting. Organize and maintain team data collection, reporting and communication."
Marketing Intelligence Analyst,"Mount Laurel, NJ",Holman Automotive,,3.0,"3-5 years of analytics or data science experience. Four year college degree or demonstrated equivalent experience in data science, mathematics, statistics, or…"
Business Systems Analyst,"Bala-Cynwyd, PA",Susquehanna International Group,,3.8,"Bachelors degree required; undergraduate or graduate degree specialization in Business (Accounting, Finance or related discipline) and/or Computer Science…"
Associate,"Philadelphia, PA",Archetype Solutions Group,,,2-5 years of business or consulting experience. Mentor analysts to facilitate project execution and delivery. Design efficient processes to help clients utilize…
"Scientist, Molecular Immunologist","Spring House, PA",Johnson & Johnson Family of Companies,,4.2,"Processing and pathway analysis of gene expression data (i.e. NGS data, RNA seq, ATAC seq or equivalent) is required."
"Analyst, Manager Research","Oaks, PA 19456",Sei,,3.7,"A Bachelor’s degree along with an advanced degree and/or certification (e.g. MS, MBA, CFA or progress toward CFA). Travel for this position will be required."
"Vice President, Operations ( optional)","Wyncote, PA 19095",Globo,,3.6,"Excellent analytical, business intelligence skills. Demonstrated a focus on being able to translate data and metrics into predictable business insight."
"Associate Scientist/Scientist, Translational Research","Philadelphia, PA 19104 (University City area)",Cabaletta Bio,,,"MS degree in Biology or Bioengineering (or related field) with 2 + years of experience, or Bachelor’s degree with 4+ years of experience in the biotechnology…"
Payroll Senior Analyst,"Philadelphia, PA 19154 (Normandy Village area)",PepsiCo,"$72,600 - $95,000 a year",3.8,Ability to visualize new business processes across the PBNA organization. Open to change and willingness to challenge business processes.
"Campus Recruiting Specialist, Consulting","Philadelphia, PA 19103 (Rittenhouse area)",Deloitte,,4.0,"Previous recruiting experience in a professional services or large corporate environment. Serve as the primary point of contact for candidates, educational…"
Data Integration Analyst III,"Philadelphia, PA",Black Knight,,3.4,"Develops data models and processes for data integration, data transformation and data governance of medium to high complexity within a broad technical and…"
Scientist III,"Lansdale, PA",Piper Companies,"$75,000 - $82,500 a year",4.5,Review data to determine data integrity. Masters/Bachelors in Chemistry or related field. The Analytical Chemist is an immediate consulting need supporting…
"Analyst, Fund Data Operations Specialist - Delaware","Wilmington, DE",BlackRock,,3.8,Formal product management or business analysis qualification. Interact with various stakeholders to understand the data needs of their product and deliver…
Data Center Engineer,"Malvern, PA 19355",Cushman & Wakefield,,3.8,Graduate of apprentice program or trade school preferred. Verify field conditions and perform any necessary repairs or adjustments.
General/Mechanical/Electrical Engineer/Computer Scientist,"Philadelphia, PA 19102 (Logan Square area)",US Department of the Navy,"$118,360 - $153,866 a year",4.3,"Certain current or former term or temporary federal employees of a land or base management agency. In addition to the Basic Requirements for this position, your…"
HRIS Administrator,"Philadelphia, PA",Entercom Communications Corp.,,3.5,Regular auditing of HRIS data to ensure data quality & integrity. Responsible for the administration and configuration of the Job Titles database within our…
Health Outcomes Scientist,"Philadelphia, PA 19112 (Navy Yard area)",GSK,,4.2,Experience conducting vaccines-related outcomes research. The obtaining of prior written authorization is a condition precedent to any agreement (verbal or…
Finance Internship,"Trevose, PA 19053",Advertising Specialty Institute,,3.2,"Currently a Finance or Accounting major. Prior work, intern, or co-op experience desired but not required. Finance is an integral part of any organization."
Analyst I,"Fort Washington, PA 19034",NewRez,,3.5,"Prior work experience performing business, data, and/or statistical analysis is a plus. Retrieve data from the data warehouse and use the data to help create…"
Business Information Tableau Developer,"Philadelphia, PA 19113",AmeriHealth Caritas,,3.3,"Works with the business areas, customer, program manager, business analysts and other developers to transform Medicare data into actionable intelligence through…"
Commercial Operations Analyst,"Plymouth Meeting, PA",IQVIA,,3.8,"SAP and SFDC or any other CRM system knowledge is a benefit. Market and company research updates, maintain lists, & update competitive profiles."
Accountant Business System Analyst,"Malvern, PA 19355",Siemens,,4.0,"BS/BA in Accounting or Information System, or advanced degree, where required, or equivalent combination of education and experience."
AWS Engineer,"Malvern, PA",Capgemini,,3.8,"DevOps engineer with AWS Collaboration, abillity to work with multiple teams. Scripting languages Perl and Python."
Database Developer,"Wilmington, DE",SiriTeck Solutions,,,Requirement: Bachelor’s degree in computer science with 5yrs+ experience or Masters in Computer science with 2 yrs experience.
Data Engineer,"Philadelphia, PA 19107 (City Center East area)",Philadelphia District Attorney's Office,,4.1,"Create and build tools and libraries, to help our developers and analysts query the data warehouse expertly. Work with our DATA Lab to enable and optimize their…"
IT Business Analyst III,"Philadelphia, PA 19103 (Logan Square area)",Pennsylvania Lumbermens Mutual Insurance,,,"Experience with business intelligence tools and analytics. A bachelor’s degree in business, MIS, or related field or an MBA."
Spring - Summer Internship - Consumer Finance Institute - Research Analyst,"Philadelphia, PA 19106 (Old City area)",Federal Reserve Bank of Philadelphia,,4.3,Candidates should have demonstrated research capacity as evidenced by research papers or research assistance employing statistical and/or econometric analysis.
Telecommunications Analyst I,"Bryn Mawr, PA 19010","Aqua America, Inc.",,3.2,Assist Voice analyst with troubleshooting basic incidents. Multiple platforms to ensure efficient daily business operations. SPOC for all OT wireless requests.
Electronics Packaging Engineering Intern,"King of Prussia, PA 19406",LOCKHEED MARTIN CORPORATION,,4.0,"Experience or coursework in CAD modeling or drafting. CREO, SolidWorks and/or similar CAD data modeling experience."
DOCM Data Manager,"Philadelphia, PA 19104 (University City area)",University of Pennsylvania,,4.2,"Qualifications: Minimum of a BA/BS in Information Systems/Management, Computer Science or Life Sciences preferred with at least 2+ years of proven experience as…"
Market Definition Analyst,"Plymouth Meeting, PA",IQVIA,,3.8,Determine market definition business rules. Complete market maintenance based on monthly New Product Notices (reference data updates) or Client requested market…
Head of Enterprise Applications,"Philadelphia, PA 19104 (University City area)",Spark Therapeutics,,3.4,Previous experience in leading enterprise-wide (5 or more business functions) portfolio of major technology initiatives.
Strategic Data Analyst IV,"Philadelphia, PA 19103 (Logan Square area)",Radian,,3.5,"Manipulate large data files using SAS and SQL Server to identify trends, make business recommendations, and to provide data extractions to business partners."
Scientist,"King of Prussia, PA",Arkema Americas,,3.9,Demonstrated ability to manage multiple projects or programs concurrently. Entry level or up to 5 years experience and strong knowledge in polymer or materials…
MDB QA Analyst,"Oaks, PA",Capgemini,,3.8,"Bachelor's degree in Computer Science, Software Engineering, or similar field. Design and implement testing plans for products."
