job_title,location,company,salary,rating,summary
"Sr. Analyst, Business Intelligence","Los Angeles, CA",Foursquare,,4.3,Deliver data ingestions to BI data warehouse with special attention on data quality and minimizing reporting data gaps. Experience with working with Salesforce.
Data Forensics Analyst,"Los Angeles, CA 90025",Ontrak Inc,,3.2,"2+ years of business analysis experience, preferably in a large data- oriented company or clinical research function. Proven experience with SQL and NOSQL data."
Data Analyst,"Los Angeles, CA",Jobscan,,,"Design, develop, and deliver data solutions – including data visualizations and ad hoc analysis from raw data. Experience working with product data."
"Research Analyst III, DATA - ACDC Enhancing Detection Project (Activity #1)","Los Angeles, CA",Heluna Health,,3.7,"A Ph.D. or other doctoral degree from an accredited college or university with specialization in a field of Epidemiology, Biostatistics, behavioral or social…"
Database Developer,"Sunland, CA 91040",LAHITECH,,,At least a BS in Computer Science or equivalent experience. The position will contribute significantly to company's business on the Internet.
Strategic Partnerships Business Analyst,"Buena Park, CA 90620",Ria Financial,,3.5,"Analyze business metrics and develop insights to grow business. Ability to translate data into actionable recommendations. Buena Park, CA 90620 (Preferred)."
Jr. SQL Developer,"El Segundo, CA",TechStyle Fashion Group,,3.4,Knowledge of JSON data structures. Assist with data import and exports. Ability to create data workflows and jobs. Experience working with a multi-TB database.
"Director, Business Intelligence & Strategy, Research","Burbank, CA",Warner Bros. Entertainment Group,,4.2,"Prior experience leading strategy and/or research initiatives at a major studio, entertainment company, or technology firm. Willingness to travel (up to 25%)."
Business Systems Analyst,"Cypress, CA 90630",Exemplis,,3.7,"2+ years’ experience with Microsoft Dynamics AX 2012 or D365 with emphasis on Supply Chain management, Trade & Logistics and/or Manufacturing."
Market Intelligence & Insights Analyst,"Santa Monica, CA",Activision,,3.9,Familiarity with Tableau or other data interpretation and presentation technology a plus. Ability to manage highly confidential data.
FINANCIAL ANALYST and PROJECT SPECIALIST,"Los Angeles, CA 90032 (University Hills area)",California State University,"$4,693 - $8,489 a month",4.3,Five years of accounting or financial/budgetary analysis experience. Required Qualifications & Experience: Bachelor's degree from an accredited four-year…
"Sr. Analyst, Business Intelligence","Los Angeles, CA",Foursquare,,4.3,Deliver data ingestions to BI data warehouse with special attention on data quality and minimizing reporting data gaps. Experience with working with Salesforce.
Data Forensics Analyst,"Los Angeles, CA 90025",Ontrak Inc,,3.2,"2+ years of business analysis experience, preferably in a large data- oriented company or clinical research function. Proven experience with SQL and NOSQL data."
Data Analyst,"Los Angeles, CA",Jobscan,,,"Design, develop, and deliver data solutions – including data visualizations and ad hoc analysis from raw data. Experience working with product data."
"Research Analyst III, DATA - ACDC Enhancing Detection Project (Activity #1)","Los Angeles, CA",Heluna Health,,3.7,"A Ph.D. or other doctoral degree from an accredited college or university with specialization in a field of Epidemiology, Biostatistics, behavioral or social…"
Database Developer,"Sunland, CA 91040",LAHITECH,,,At least a BS in Computer Science or equivalent experience. The position will contribute significantly to company's business on the Internet.
Strategic Partnerships Business Analyst,"Buena Park, CA 90620",Ria Financial,,3.5,"Analyze business metrics and develop insights to grow business. Ability to translate data into actionable recommendations. Buena Park, CA 90620 (Preferred)."
"Analyst, Creative Labs","Los Angeles, CA",Netflix,,3.9,"3+ years of relevant work experience as an analyst, product manager, data scientist or creative program manager. Bachelor’s degree or higher."
Business Systems Analyst - Hyperion EPM,"Burbank, CA",Aramark Uniform & Career Apparel LLC / AUS,"$85,000 a year",,"Capable of working late hours to perform monthly financial report publishing tasks, or to perform data copies, archives or application maintenance when needed."
IT Business Efficiency Analyst,"Los Angeles, CA",Los Angeles Unified School District,$36.86 an hour,4.0,Degree in computer information systems or business information. Two years of experience in the analysis of data using application tools or.
Clinical Research Data Specialist II,"Los Angeles, CA 90064","Ellison Institute, LLC","$67,000 - $71,000 a year",,Collaborate with clinical research team to develop and support existing specimen database. Develop best practices for data loading and extracting into and out…
Marketing and Business Analyst Intern,"Los Angeles, CA",Noxsolutions.com,,,Strong research and analytical skills. Data retrieving via primary and secondary source research. Focus and understanding of an Enterprise business a plus.
Research Community Administrator,"Culver City, CA",Ipsos North America,,3.7,Complete research study by pulling respondent data within the Questback reporting capabilities. This is a career-building role that should attract anyone who…
Data Scientist,"Los Angeles, CA",AutoGravity Corporation,,,"Proven track record of success in the development and deployment of data management, data governance, data analytics and business intelligence projects and…"
Call Center Associate,"Northridge, CA 91330",California State University,"$3,288 - $6,347 a month",4.3,Analyze data and statistics and make accurate projections using business mathematics and basic statistics. Knowledge of CampusCall and/or other calling software…
Data Engineer,"Los Angeles, CA 90067 (Century City area)",Lieberman Research Worldwide,,3.4,"With a deep understanding of data processing concepts and data modeling principles (the difference between OLTP, data warehouse, and data lake )."
"Sr Analyst, Data_Encounters_Remote Employees","Long Beach, CA 90802",Molina Healthcare,,3.3,"Consolidates data from multiple sources, using industry based tools or manually; able to process data effectively using Microsoft Excel."
Credit Union Business Analyst,"Burbank, CA",Farmers Insurance Group,,3.6,Gathers business unit requirements to project plans or solutions integration. This role is responsible for analyzing technical and non-technical data sources to…
Financial Data Analyst,"Los Angeles, CA 90067 (Century City area)",Tradesmax Group Inc.,"Up to $50,000 a year",,"BS degree in Economics, Math, Statistic or related field. The individual will do a deep dive into fast-pace stock market and conduct research and analysis on…"
HRIS Operations Associate I,"Los Angeles, CA 90291 (Venice area)",Snapchat,,3.5,Bachelor's degree or equivalent years of experience. Identify opportunities for efficiency and streamline existing HR business processes.
Research Analyst,"Calabasas, CA",IntelliSight Partners,,,"Prior experience managing custom research and consulting projects for a market research and/or. Competitive top-tier college or university, preferably in the…"
Senior Portal Developer,,Lendistry,,,"B.S. or M.S. in Computer Science or equivalent experience. 5+ years experience as a software engineer building complex, scalable web and database applications."
Developer/Analyst II - Backend Systems,,Lamps Plus,,3.4,Experience working with programming and data access languages. Bachelor’s Degree or equivalent work experience in IT. Skilled in Excel and Word.
R&D Tax Credit Project Manager,,R&D Incentives Group,"$60,000 - $100,000 a year",3.0,"Certified Public Accountant or Enrolled Agent is a HUGE PLUS! Conduct research and development (R&D) project management for multiple projects simultaneously,…"
Business Data Analyst,,TCS,$65 - $85 an hour,3.8,"Need a solid foundation in data governance, management, lineage and related data management, QA, and UAT processes. AxiomSL experience is a huge plus."
Field Application Engineer,,Mynaric USA,"$95,000 - $110,000 a year",,5+ years of experience in the aerospace industry as a test engineer or field application engineer working with test equipment and/or optical hardware.
West Hollywood Lead FullStack Developer,,Magicstar Arrow Inc,"$100,000 - $165,000 a year",,"Sanitizing, disinfecting, or cleaning procedures in place. Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction."
Senior Land Surveyor (CA Professional Land Surveyor's license required),,"Oberkamper & Associates Civil Engineers, Inc.","$110,000 - $125,000 a year",,Data processing of conventional and GNSS (RTK & Static) data. Senior Land Surveyor (Competitive Pay/Benefits)*. Preparation of fee estimates and proposals.
DTC Allocations Analyst,,"NYDJ Apparel (Sunrise Brands, LLC)",,,"Manage inventory from initial allocation through entire life-cycle of merchandise, including replenishment and consolidation of goods to other stores or…"
Director of Data Engineering - Investment Management,"Los Angeles, CA 90071 (Downtown area)",Vichara,"$200,000 - $300,000 a year",,"Work closely with business to understand data architecture requirements. Extensive experience Cloud implementation, Containers and Cloud integration platforms…"
Data Engineer,"Los Angeles, CA",GoFundMe,,,"Collaborate with analysts, engineers and business users to design solutions. 0-2 years as a data engineer designing, developing and maintaining enterprise data…"
Business Intelligence Marketing Analyst – Out of Home and Offline Marketing,"Santa Monica, CA 90401 (Wilshire/Montana area)",GoodRx,,5.0,"Power Point proficiency with linked data tables and a good eye for concise data visualization. 2+ years in strategy, analytics or finance role supporting…"
Title Metadata Analyst,"Universal City, CA",NBCUniversal,,4.0,"Minimum two years of business experience in the motion picture, television and/or home entertainment industry. Enthusiasm around metadata and data entry."
Business Information Developer/Developer Senior,"Woodland Hills, CA",Anthem,,3.7,"Establishes knowledge of data warehouse database design, data definitions, system capabilities, related programming languages and data integrity issues."
Private Markets Summer Analyst,"Santa Monica, CA",Wilshire Associates Incorporated,,,"Maintain the research database, and. Majors: All majors are encouraged to apply, however, a strong finance, business, engineering, data science, financial…"
Data Scientist,"El Segundo, CA",The Aerospace Corporation,,4.0,"Must be able to work effectively within a diverse team of engineers, scientists, data scientists, and software engineers. Graduate degree in a STEM field."
"Software Engineer I, Video Processing - HBO Max","Los Angeles, CA",HBO Max,,,"Have a solid understanding of software data structures and algorithms. BS degree in Computer Science, or a related field. Paid time off every year to volunteer."
Senior Data Analyst,"Los Angeles, CA","Evite, Inc.",,,"Proven ability to build, maintain, and analyze enterprise level ($10M+ business) Tableau Dashboards that incorporate automated data-feeds and advanced SQL…"
Scientific Research Software Developer,"Pasadena, CA 91125 (South area)",California Institute of Technology,,4.1,"Write software to facilitate data collection, curation and quality assurance for a large and expanding corpus of expert-annotated video data."
Azure Cloud Data & Integration Engineer,"Los Angeles, CA",DataPlatformExperts Inc,$45 - $70 an hour,,"Understand Society’s overall data estate, technology operations, business priorities and success measures to implement data solutions."
Test Analyst - Performance Engineer,"Burbank, CA",Capgemini,,3.8,You contribute to bid or client proposals based on your technological expertise. Minimum 2 years of experience working as a Performance Center v12+…
Financial Data Analyst,"Buena Park, CA 90620",Ria Financial,,3.5,Research various data fields and tables in multiple data sources; Solved accounting data quality issues when needed.
Business Analyst I (Customer Service),"Woodland Hills, CA",Kinect,,,Bachelor' s Degree or higher in Business or Accounting. Work with team managers to assist in data analysis. Experience working with of Microsoft Office & Legacy…
Revenue Optimization Analyst,"Los Angeles, CA",AvantStay,"$60,000 - $80,000 a year",,Build compsets and optimize utilization of third party data providers in a scalable manner. Work cross-functionally to enhance utilization of internal data in…
Senior Business Intelligence Analyst,"Los Angeles, CA 90071",Capital Group,,3.9,"You will define, conduct research and analysis to create data-driven insights about customer behavior from all aspects of the business including, but not…"
Consultant,"Los Angeles, CA",Kaiser Permanente,,4.1,"Researches key business issues, and directs the collecting and analyzing of quantitative and qualitative data. Synthesizes analysis and identifies key findings."
Supply Chain Analyst/Associate,"Los Angeles, CA",Ruggable,,3.3,"Lead and/or support high-impact projects. Track record of managing and/or supporting large projects from start to finish, including project management, data…"
Sr. Data Engineer,"El Segundo, CA",NEXT Trucking,,2.2,Identify and leverage third-party data feeds to improve our overall data offerings. Develop software services that leverage data and machine learning to support…
"Analyst, Consumer Research (TV and Film)","Los Angeles, CA","BEN Group, Inc",,,"Data visualization or business intelligence software such as DOMO preferred, but not required. SPSS or other database experience preferred, but not required."
Licensing & Compliance Administrator,"Culver City, CA 90230 (Fox Hills area)","Security Industry Specialists, Inc.",$20 - $22 an hour,3.4,Bachelor’s Degree or equivalent work experience. Audit employee files to confirm the validity of data compliance with regulations.
Division of Student Affairs Assessment and Evaluation Specialist,"Northridge, CA 91330",California State University,"$3,897 - $7,051 a month",4.3,"Master's degree in Student Affairs, Higher Education Administration, statistics, data analysis, or related field preferred."
ADAS Test Operator - Los Angeles,"Hawthorne, CA 90250 (Moneta Gardens area)",Tesla,,3.5,"Communicate with developers and test engineers, be on-call for questions/comments if. Analyze test data, triage software issues and abnormal vehicle behaviors…"
Analyst - LA,"Los Angeles, CA 90071 (Downtown area)",Pearl Meyer,,,Strong data analysis skills and highly proficient with Microsoft Excel. Analyzing and synthesizing data sets to identify trends that are valuable to the client…
Business Analyst,"Signal Hill, CA 90755",Tristar Insurance,,4.8,Write and maintain use case documents for business requirements. Keeps users current when new data and functionality become available.
Business Analyst (Sales & Operations Planning),"Torrance, CA",L3Harris Technologies,,3.7,"Use data analytics skills to vet and analyze data that supports our labor capacity model (employee transfer/hiring information, hours per unit, operations…"
"Senior Software, Data Analytics Engineer, SRE","West Hollywood, CA 90069",Pluto TV,,,"Respond to emerging incidents, solve critical issues through data, and follow through with a plan for resolution or future mitigation based on data."
Industrial Engineer / Analyst,"Los Angeles, CA 90065 (Mount Washington area)","SprintRay, Inc.",,,"Bachelor’s degree in Industrial, Manufacturing and/or Systems Engineering, Operations Research or equivalent. Excellent Excel, database and O365 skills."
Business Systems Analyst / Developer,"Los Angeles, CA 90016 (West Adams area)","Happiest Baby, Inc.",,,"Write SQL queries to gather business insights from the company’s data. BS degree or higher in Computer Science, Engineering or related field."
Business Analyst,"Torrance, CA 90502",System Technical,,,"And analytical abilities, and be able to interpret data, identify trends and determine business. Must be a US citizen or Permanent Resident."
Consultant,"Los Angeles, CA",Kaiser Permanente,,4.1,"Researches key business issues, and directs the collecting and analyzing of quantitative and qualitative data. Synthesizes analysis and identifies key findings."
Supply Chain Analyst/Associate,"Los Angeles, CA",Ruggable,,3.3,"Lead and/or support high-impact projects. Track record of managing and/or supporting large projects from start to finish, including project management, data…"
Sr. Data Engineer,"El Segundo, CA",NEXT Trucking,,2.2,Identify and leverage third-party data feeds to improve our overall data offerings. Develop software services that leverage data and machine learning to support…
"Analyst, Consumer Research (TV and Film)","Los Angeles, CA","BEN Group, Inc",,,"Data visualization or business intelligence software such as DOMO preferred, but not required. SPSS or other database experience preferred, but not required."
Licensing & Compliance Administrator,"Culver City, CA 90230 (Fox Hills area)","Security Industry Specialists, Inc.",$20 - $22 an hour,3.4,Bachelor’s Degree or equivalent work experience. Audit employee files to confirm the validity of data compliance with regulations.
Division of Student Affairs Assessment and Evaluation Specialist,"Northridge, CA 91330",California State University,"$3,897 - $7,051 a month",4.3,"Master's degree in Student Affairs, Higher Education Administration, statistics, data analysis, or related field preferred."
ADAS Test Operator - Los Angeles,"Hawthorne, CA 90250 (Moneta Gardens area)",Tesla,,3.5,"Communicate with developers and test engineers, be on-call for questions/comments if. Analyze test data, triage software issues and abnormal vehicle behaviors…"
Analyst - LA,"Los Angeles, CA 90071 (Downtown area)",Pearl Meyer,,,Strong data analysis skills and highly proficient with Microsoft Excel. Analyzing and synthesizing data sets to identify trends that are valuable to the client…
Business Analyst,"Signal Hill, CA 90755",Tristar Insurance,,4.8,Write and maintain use case documents for business requirements. Keeps users current when new data and functionality become available.
Business Analyst (Sales & Operations Planning),"Torrance, CA",L3Harris Technologies,,3.7,"Use data analytics skills to vet and analyze data that supports our labor capacity model (employee transfer/hiring information, hours per unit, operations…"
"Senior Software, Data Analytics Engineer, SRE","West Hollywood, CA 90069",Pluto TV,,,"Respond to emerging incidents, solve critical issues through data, and follow through with a plan for resolution or future mitigation based on data."
Industrial Engineer / Analyst,"Los Angeles, CA 90065 (Mount Washington area)","SprintRay, Inc.",,,"Bachelor’s degree in Industrial, Manufacturing and/or Systems Engineering, Operations Research or equivalent. Excellent Excel, database and O365 skills."
Business Systems Analyst / Developer,"Los Angeles, CA 90016 (West Adams area)","Happiest Baby, Inc.",,,"Write SQL queries to gather business insights from the company’s data. BS degree or higher in Computer Science, Engineering or related field."
Business Analyst,"Torrance, CA 90502",System Technical,,,"And analytical abilities, and be able to interpret data, identify trends and determine business. Must be a US citizen or Permanent Resident."
Data Engineer,"Los Angeles, CA",Foursquare,,4.3,This team helps to build data processing infrastructure to derive insights from billions of location data points every day. Experience operating systems in AWS.
Data Engineer,"Los Angeles, CA",Foursquare,,4.3,This team helps to build data processing infrastructure to derive insights from billions of location data points every day. Experience operating systems in AWS.
"Director of Business Intelligence, Data Products","West Hollywood, CA 90069",Viacom,,4.0,This leader will be responsible for ensuring Pluto TVs core data reporting systems are meeting the needs of the business.
Director - Business Intelligence,"Los Angeles, CA 90025 (Sawtelle area)",California Cryobank LLC,,3.1,Supervisory Responsibilities: Manage business intelligence analysts and managers as well as any commercial team business analysts.
"Analyst, Fixed Income Group","Los Angeles, CA","The TCW Group, Inc.",,,"CFA designation or progress towards obtaining one is preferred. Working under the direction of a senior analyst, the Analyst will provide analytical and…"
Senior Data Analyst,"Marina del Rey, CA",ZEFR,,3.1,"Minimum 3 years of experience in an analyst function eg. business, ops, data, finance. Experience with data visualization and business intelligence tools such…"
Entry Level Mission Systems Engineer,"Pasadena, CA 91101","Columbus Technologies and Services, Inc.",,4.5,Must be a US Citizen or Green Card Holder. Must be a US Citizen or Green Card Holder. Estimated duration of 18 months with the potential for extension or…
FP&A and Business Intelligence Manager,"Glendale, CA 91204 (Tropico area)",4 Over llc,,2.9,"Master's degree in Accounting, Finance, or Business Administration, or equivalent combination of business experience and education."
Sales Incentive Analyst,"Burbank, CA 91504",Kaiser Permanente,,4.1,"May contribute to the development or improvement of systems to effectively track or capture data. Typically uses spreadsheets, ERP systems or dedicated computer…"
"RESEARCH ANALYST II, BEHAVIORAL SCIENCES","Los Angeles County, CA",Los Angeles County Department of Human Resources,"$64,468 - $82,285 a year",4.1,"Conduct extensive research review with database tools such as Internet based, library, or research databases. Prepares reports and initial recommendations based…"
Research Analyst,"Los Angeles, CA",Kharon,,,"Our deep data approach to research and analysis utilizes open-source research methods, network analysis, and data analytics to generate insights into some of…"
Senior Research Administration Analyst,"Los Angeles, CA 90001",UCLA Health,,4.0,Experience with or background in survey research and/or clinical trials. Working knowledge of research principles to provide information to investigators…
Salesforce Business Analyst,"Los Angeles, CA",Accenture,,4.0,"Minimum of 2 years’ as a Salesforce administrator or Salesforce App Builder. In addition to being responsible for business analyses, the BA would work directly…"
Database/eClinicalWorks Administrator,"Huntington Park, CA 90255",UMMA Community Clinic,"$65,000 - $75,000 a year",3.5,"Experience in troubleshooting and resolving database problems. Must regularly lift and/or move up to 25 pounds, and occasionally lift and/or move patients for…"
Database Support Analyst,"Glendale, CA",reveleer,,3.8,This team member will also act as a primary contact for data management research and data systems analysis for both internal and external customers.
Research Scientist - Surface Chemistry/Bioconjugation,"Torrance, CA 90501",Phenomenex & Agela,,,PhD in chemistry/polymer science/biochemistry or related field with minimum 3 years focus on conjugation of biomolecules. Experience in LC/MS is a plus.
Senior Database Administrator,"Woodland Hills, CA 91367",BlackLine,,4.0,"Bachelor’s Degree in an IT or engineering discipline or equivalent combination of education and work experience. MCTS, MCITP, and/or MVP certifications."
Technical Business/Data Analyst,,CyberCoders,"$100,000 - $150,000 a year",3.3,Bachelors Degree in CS or related field. Familiar with ETL and data pipeline/warehousing models. Background working in environments with large data sets (2M+…
Sr. Data Scientist,"Burbank, CA",Warner Bros. Entertainment Group,,4.2,"From pre-production through archiving, the WBT organization will provide critical business and technology intelligence and services to all Studio business units…"
"Business Analyst, Content & Programming - Pluto TV","West Hollywood, CA 90069",ViacomCBS,,4.0,"Prior experience with data visualization tools (e.g., Tableau). Strong written & verbal communication skills particularly with external partners or clients."
Junior Software Engineer,"Los Angeles, CA 90001",UCLA Health,,4.0,"Knowledge of SQL and data modeling. Knowledge of relational database software (e.g. Oracle, Postgres). Experience with machine-learning, bioinformatics and…"
Technical Data Analyst (Onboarding),"Cerritos, CA",AuditBoard,,,Experience with data analysis tools like Alteryx or similar will be preferred. SaaS or Technology experience preferred.
"Director of Business Intelligence, Data Products","West Hollywood, CA 90069",Pluto TV,,,This leader will be responsible for ensuring Pluto TVs core data reporting systems are meeting the needs of the business.
Front Office Coordinator,"Los Angeles, CA","A10 Networks, Inc.",$24 - $29 an hour,,Observing best business practices and etiquette. High school or equivalent (Preferred). Gain insight into application performance with using A10’s connected…
Big Data Software Engineer- SISW PLM,"Cypress, CA",Siemens,,4.0,The big data software engineer is responsible for building and contributing to our next generation data platform.
Business Analyst Senior,"Cypress, CA",OK International,,4.0,5-10 years’ experience in cost accounting or business analysis in a manufacturing environment using an ERP system. Advanced MS Access user skills.
Data Engineer- Internal Systems (LA),"Santa Monica, CA 90401 (Santa Monica Pier Area/Ocean Avenue area)",Route,,,"We are looking for a versatile data engineer who loves to code, develop tools, build data pipelines, and work with internal customers."
Principal Data Engineer,"El Segundo, CA",NEXT Trucking,,2.2,Identify and leverage third-party data feeds to improve our overall data offerings. Develop software services that leverage data and machine learning to support…
Data Quality Analyst,"Los Angeles, CA 90045",Alliance Source Testing LLC,,,Conduct data quality analysis of field data. Develop data entry templates for projects based on test plans and/or proposals. Position Type: Full time – Exempt.
BI Engineer - HBO Max,"Burbank, CA",HBO Max,,,"This role will work closely with marketers, analyst, data engineers, and senior leadership to define metrics and implement robust data visualizations and…"
SQL DATABASE ANALYST,"Cerritos, CA 90703",DNTG Software,,,"The Database Analyst shall be responsible for independently performing a wide variety of data management, data integration and database functions."
"Business Analyst, Content & Programming - Pluto TV","West Hollywood, CA 90069",ViacomCBS,,4.0,"Prior experience with data visualization tools (e.g., Tableau). Strong written & verbal communication skills particularly with external partners or clients."
Junior Software Engineer,"Los Angeles, CA 90001",UCLA Health,,4.0,"Knowledge of SQL and data modeling. Knowledge of relational database software (e.g. Oracle, Postgres). Experience with machine-learning, bioinformatics and…"
Supply Chain Analyst,,"TwinMed, LLC.",,,Work with large amounts of data in fast-paced environment. Develop and manage new business phase-in and discontinued products phase-out processes.
Technical Data Analyst (Onboarding),"Cerritos, CA",AuditBoard,,,Experience with data analysis tools like Alteryx or similar will be preferred. SaaS or Technology experience preferred.
"Director of Business Intelligence, Data Products","West Hollywood, CA 90069",Pluto TV,,,This leader will be responsible for ensuring Pluto TVs core data reporting systems are meeting the needs of the business.
Front Office Coordinator,"Los Angeles, CA","A10 Networks, Inc.",$24 - $29 an hour,,Observing best business practices and etiquette. High school or equivalent (Preferred). Gain insight into application performance with using A10’s connected…
Big Data Software Engineer- SISW PLM,"Cypress, CA",Siemens,,4.0,The big data software engineer is responsible for building and contributing to our next generation data platform.
Business Analyst Senior,"Cypress, CA",OK International,,4.0,5-10 years’ experience in cost accounting or business analysis in a manufacturing environment using an ERP system. Advanced MS Access user skills.
Data Engineer- Internal Systems (LA),"Santa Monica, CA 90401 (Santa Monica Pier Area/Ocean Avenue area)",Route,,,"We are looking for a versatile data engineer who loves to code, develop tools, build data pipelines, and work with internal customers."
Principal Data Engineer,"El Segundo, CA",NEXT Trucking,,2.2,Identify and leverage third-party data feeds to improve our overall data offerings. Develop software services that leverage data and machine learning to support…
Data Quality Analyst,"Los Angeles, CA 90045",Alliance Source Testing LLC,,,Conduct data quality analysis of field data. Develop data entry templates for projects based on test plans and/or proposals. Position Type: Full time – Exempt.
BI Engineer - HBO Max,"Burbank, CA",HBO Max,,,"This role will work closely with marketers, analyst, data engineers, and senior leadership to define metrics and implement robust data visualizations and…"
SQL DATABASE ANALYST,"Cerritos, CA 90703",DNTG Software,,,"The Database Analyst shall be responsible for independently performing a wide variety of data management, data integration and database functions."
"Sr. Data Scientist, Quantitative, Business Solutions","Santa Monica, CA",Houzz,,3.2,2+ years experience with analytics for consumer web and/or mobile applications using user log data. Critical projects will focus on the ongoing development of…
Associate Financial Analyst,"Los Angeles, CA",Los Angeles Unified School District,$29.10 an hour,4.0,"Or equivalent in accounting, public or business administration,. Budget, financial, or administrative data. Utilizes or supervises the utilization of a computer…"
Associate Business Management Analyst,"Redondo Beach, CA 90278",Northrop Grumman,,4.0,"Researching and analyzing historical data. Bachelor’s Degree in Business Administration, Finance, Accounting, Mathematics, or a related area."
Research & Innovation Analyst III,"Burbank, CA 91505",Logix Federal Credit Union,,3.6,"Bachelor's degree in Business Management, Organizational Development or related discipline with 3 years of experience in data analysis and/or market research…"
Data Scientist,"Los Angeles, CA 90067 (Century City area)",RCLCO,,,"Through the use of algorithms and/or machine learning to business problems, from model development through production deployment (and beyond) with minimal help…"
"Investigative Analyst - Los Angeles, CA","Los Angeles, CA (Crenshaw area)",KACE,,4.2,Cross reference current and past intelligence data to establish target patterns and connectivity with on-going investigations. Key functions you will perform!
Senior Integration Developer Analyst,"Los Angeles, CA",iMethods,,4.7,"Responsible to ensure data integrity, extraction, analyzing and transforming data. This is a full time position and will require candidates to either live in or…"
Workday Business Analyst,"Los Angeles, CA",RAND Corporation,,3.9,"Minimum 3 years of business analysis, technical business analysis &/or technical financials reporting. Maintain data integrity through all data transformations…"
Space Medical Research Engineer - Temporary,"Hawthorne, CA 90250 (North Hawthorne area)",SpaceX,,3.7,Collaborate with academic institutions and/or private organizations on medical research projects. Master's degree in a scientific discipline or 3+ years of…
Data Analyst,"Long Beach, CA",WelbeHealth,,,"Experience working with claims, CMS, medical records data strongly preferred. Exceptionally strong analytical abilities, with track record of identifying…"
"Sales Engineer, Data Management, Google Cloud","Los Angeles, CA (Venice area)",Google,,4.3,Experience optimizing database performance with respect to transactional and/or analytic workloads. 4 years of technical sales experience or professional…
Senior Data Scientist,"Los Angeles, CA",AXS Group,,,"Contribute to the full data science lifecycle from model design, development, deploying/building data pipelines, and evaluating alignment with business goals."
Business System Analyst - LA,"Los Angeles, CA 90064",The Wonderful Company LLC,,2.9,"Define solutions in Oracle EBS On-Premise SCM, Oracle Fusion SCM or other custom solutions for various business needs, communicate in clear terms to business…"
Client Reporting Analyst,"Los Angeles, CA 90025 (Westwood area)",Causeway Capital Management,,,1-3 years’ experience in an operations or data reporting analyst role. Complete data requests for clients or internal departments on a scheduled and ad hoc…
"Production Coordinator, Project Hire (ABC Signature)","Burbank, CA (Media area)",Walt Disney Television,,4.1,"Bachelor’s degree or equivalent experience within Production (PA or support role). Minimum of 2 years of experience working for an agency or TV studio, or onset…"
Big Data Developer,"Los Angeles, CA",Claridyne,,,"Implement, develop, automate, and unit test business processes between various data repositories, systems and applications."
Business Applications Analyst,"Pasadena, CA 91101 (West Central area)",Alexandria Real Estate Equities,,4.0,"5+ years of experience as business analyst/project manager. Participate in or lead the QA process, and coordinate UAT activities with business users."
Regional Bank Financial Analyst,,"Mufg Union Bank, National Association",,,Maintain a financial system or database. Provide comprehensive and complex financial analyses to a department or group as an individual contributor or…
Building Engineer,,GSH Group,From $30 an hour,3.5," Operation, maintenance and repair of pumps handling brines or other secondary. Appurtenances and lines used in the distribution of steam and heated or…"
Senior Systems Engineer - Media & Entertainment Industry,,"Integrated Media Technologies, Inc.","$130,000 - $160,000 a year",,"Under direction of the COO, the Systems Engineer provides technical project delivery to our most critical clients. Storage (NAS / SAN / hyper-converged)."
Field Application Engineer,,Mynaric USA,"$95,000 - $110,000 a year",,5+ years of experience in the aerospace industry as a test engineer or field application engineer working with test equipment and/or optical hardware.
West Hollywood Lead FullStack Developer,,Magicstar Arrow Inc,"$100,000 - $165,000 a year",,"Sanitizing, disinfecting, or cleaning procedures in place. Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction."
Opportunity to change your life by being an inside software sales rep,,Magicstar Arrow Inc,"$175,000 - $400,000 a year",,"You are expected to get a minimum of 1 sale per day, and most sales members make on average 2-3 per day. You must have experience making over 100 sales phone…"
"Director, Business Intelligence & Strategy, Research","Burbank, CA",Warner Bros. Entertainment Group,,4.2,"Prior experience leading strategy and/or research initiatives at a major studio, entertainment company, or technology firm. Willingness to travel (up to 25%)."
Business Systems Analyst,"Cypress, CA 90630",Exemplis,,3.7,"2+ years’ experience with Microsoft Dynamics AX 2012 or D365 with emphasis on Supply Chain management, Trade & Logistics and/or Manufacturing."
Market Intelligence & Insights Analyst,"Santa Monica, CA",Activision,,3.9,Familiarity with Tableau or other data interpretation and presentation technology a plus. Ability to manage highly confidential data.
FINANCIAL ANALYST and PROJECT SPECIALIST,"Los Angeles, CA 90032 (University Hills area)",California State University,"$4,693 - $8,489 a month",4.3,Five years of accounting or financial/budgetary analysis experience. Required Qualifications & Experience: Bachelor's degree from an accredited four-year…
"Sr. Analyst, Business Intelligence","Los Angeles, CA",Foursquare,,4.3,Deliver data ingestions to BI data warehouse with special attention on data quality and minimizing reporting data gaps. Experience with working with Salesforce.
Data Forensics Analyst,"Los Angeles, CA 90025",Ontrak Inc,,3.2,"2+ years of business analysis experience, preferably in a large data- oriented company or clinical research function. Proven experience with SQL and NOSQL data."
Data Analyst,"Los Angeles, CA",Jobscan,,,"Design, develop, and deliver data solutions – including data visualizations and ad hoc analysis from raw data. Experience working with product data."
"Research Analyst III, DATA - ACDC Enhancing Detection Project (Activity #1)","Los Angeles, CA",Heluna Health,,3.7,"A Ph.D. or other doctoral degree from an accredited college or university with specialization in a field of Epidemiology, Biostatistics, behavioral or social…"
