job_title,location,company,salary,rating,summary
"Manager, Business Intelligence, News Digital","Seattle, WA",NBCUniversal,,4.0,"At least 4+ years in business intelligence, data analytics. Identify and interpret data integrity issues and work with data engineering teams to create…"
Senior Data Engineer,"Bellevue, WA",ProbablyMonsters,,,Five years of experience building and operating data pipelines which ingest large volumes of event data from online games or services.
Data Engineer,"Seattle, WA",WorkBoard,,,"BS in Computer Science, Engineering or related technical or equivalent experience. Understanding of several data extraction and transformation techniques with…"
Scientist - T1KD,"Seattle, WA 98109 (South Lake Union area)",Novo Nordisk,,4.1,This position will be responsible for providing peer leadership & technical support in the laboratory for research experiments & data integrity.
Applied Data Scientist,"Seattle, WA",LendingTree,,3.8,"Extensive hands-on experience working with large data sets, including statistical analyses, data visualization, data mining, and data cleansing/transformation."
Data Analyst – SQL / Big Data,"Redmond, WA",Highbrow-Tech,,,"Ability to make business conclusions from data, connect scenarios & provide solutions. Big data skills – Any skills like ADF, Databricks, Spark, Scala,.."
Full Time Opportunities for Students and Recent Graduates - Software Engineer,"Redmond, WA 98052 (Overlake area)",Microsoft,,4.2,"A bachelor's or master's degree in engineering, computer science or related field 12 months of graduation or graduated within the last 12 months."
Web & SEO Analyst,"Seattle, WA 98134 (Industrial District area)",Costco Wholesale,,4.1,"Designs and develops processes to extract data from internal and external sources based on business requirements, transforming them into meaningful data…"
QA Engineer,"Bellevue, WA",Marel,,3.7,"Define, create and maintain test data in cooperation with other testers and developers. As well as collaborating with the internal product development teams,…"
Sr Data Engineer,"Bellevue, WA 98006 (Factoria area)",T-mobile,,3.8,"High School Diploma or GED. Bachelor’s and/or Master’s degree, preferably in CS, or equivalent experience. Demonstrated ability to analyze large data sets to…"
RESEARCH SCIENTIST (PROJECT/TEMPORARY/PART-TIME (60%))),"Seattle, WA 98195 (University District area)",University of Washington,,4.1,"Experience with conducting quantitative research data collection and analysis. Track, manage, and archive data and research results;"
Business Analyst Manager,"Redmond, WA 98052 (Overlake area)",Microsoft,,4.2,"Our team is a thought leader and trusted business partner for complex business challenges such as pricing, business model, product planning, financial planning,…"
Sql Server Developer,"Redmond, WA 98052",SDH Systems,"$113,381 a year",,Designing logical and physical database structure to facilitate analysis of data from both operational and client perspectives.
Senior Data Engineer,"Seattle, WA",Upwork,,4.0,"Design SQL Server database schema. Automate data backup and recovery. Experience with data modeling, design patterns, building highly scalable and secure…"
RESEARCH SCIENTIST/ENGINEER 2 - GENOTYPING,"Seattle, WA 98195 (University District area)",University of Washington,,4.1,"Two or more years of laboratory experience using standard molecular biology techniques, either in a professional or academic setting."
Senior Data Engineer (remote),"Bellevue, WA 98004 (Downtown area)",DreamBox Learning,,3.5,Support business users with ad hoc data analysis and presentation using data visualization tools. Work closely with amazing group of talented data engineers.
Data Engineer I,"Seattle, WA 98109 (South Lake Union area)",Seattle Cancer Care Alliance,,3.8,"Work with business/system analysts to understand business requirements for data warehouse development, enhancement, and maintenance."
FOOTBALL QUALITY CONTROL (MULTIPLE VACANCIES),"Seattle, WA 98195 (University District area)",University of Washington,,4.1,"Bachelor’s degree seven years of experience in competitive football, playing, coaching and/or operations at the high school, collegiate or professional level."
Administrative Specialist II,"Seattle, WA",King County,$22.57 - $28.75 an hour,4.1,"This position will assist in processing those files when they return from the vendor including quality assurance of the scanned versions, migrating those files…"
Senior Data Analyst - Sellers' Solution,"Seattle, WA",Redfin,,3.3,"Experience with operations research or real estate a plus. Bachelor’s degree in business, statistics, operations research, economics, computer science or a…"
RESEARCH SCIENTIST 3: PHYTOPLANKTON ECOLOGY,"Seattle, WA 98195 (University District area)",University of Washington,,4.1,"A PhD in Biology, Oceanography, or related field. A Master's Degree in Biology, Oceanography, or related field. At least three years of related work experience."
"Software Engineer II, Data Pipeline - HBO Max","Seattle, WA",HBO Max,,,"The data pipeline is where we instrument, store and model engagement and reference data for use by analysts, data scientists and engineers to enhance and…"
RADIATION BIOLOGY RESEARCH SCIENTIST,"Seattle, WA 98195 (University District area)",University of Washington,,4.1,"Doctoral degree in radiation biology or related field. Manage the Department of Radiation Oncology laboratory space, budget, and personnel, including research…"
Health and Welfare-Business Analyst 3,"Seattle, WA 98101 (Downtown area)",Willis Towers Watson,,3.7,"Addresses all calc or data issues that impact carriers. You will contribute to the implementation of new services, and ongoing business by translating business…"
"Data Engineer, Infrastructure Strategy","Bellevue, WA (Downtown area)",Facebook,,4.2,"Partner with leadership, engineers, program managers and data scientists to understand data needs. Leverage data and business principles to solve large scale…"
"Software Engineer I, Content Personalization - HBO Max","Seattle, WA (Denny Triangle area)",HBO,,4.2,Bachelor's degree in an engineering or science-related discipline or 2+ years of experience in software engineering on shipped consumer products or platforms.
RESEARCH INSTRUMENT ENGINEER 2,"Seattle, WA 98195 (University District area)",University of Washington,,4.1,Specify alternatives or replacements for obsolete or unavailable components. Other duties as assigned (participate in lab meetings; collaborative research…
"Analyst, Finance","Bothell, WA 98021",Molina Healthcare,,3.3,"Develops reports/data to assist in the evaluation of business performance. Includes evaluation of and recommendations relating to business opportunities,…"
Data / Integration Engineer - REMOTE,"Kirkland, WA 98033 (Highlands area)",Grid Dynamics,,,Design and build robust data integrations within our data platform and between the engineering systems to enable touchless data processing.
Financial Analyst,"Seattle, WA 98104 (Pioneer Square area)","FLEXE, Inc.",,,"You will help us transform the way we measure business performance, manage resources and lead financial activities using data, modeling and analytics."
Business Intel Analyst Lead,"Seattle, WA",Nordstrom,,3.9,Bachelor's Degree in quantitative field (or equivalent experience). Experience maintaining efficient QA processes to ensure the accuracy and quality of data.
Software Engineer- Data Processing,"Seattle, WA",Nautilus Bio,,,"Working closely with bioinformaticists, scientists, and other users to understand the data analysis techniques that will be needed to make discoveries within…"
Healthcare Data Analyst,"Seattle, WA 98101 (Downtown area)",Milliman,,3.6,Prior data analytics internship(s) or related work experience is a plus. Working knowledge of Excel and database/statistical analysis language (SQL or SAS) is a…
Quality Data Analyst,"Bothell, WA 98011 (North Creek area)",Verathon,,3.8,"Minimum of 5 years of experience is required in data analytics/business intelligence roles. Monitor deployment of data to data warehouses; recommend, support,…"
"Senior Data Scientist, Mortgages - Remote Position","Seattle, WA 98101 (Downtown area)",Zillow Group,,3.7,"An undergraduate or Master's degree in a quantitative field (e.g. science, engineering, economics, finance, statistics, or similar) or proven experience within…"
Edo - Building Data Engineer,"Seattle, WA",McKinstry,,3.7,"You will coordinate and launch data acquisition hardware for trending facility data points. Bachelor’s degree in architectural engineering, mechanical…"
OPERATIONAL EXCELLENCE ANALYST- GLOBAL TEAM,"Seattle, WA 98101 (Downtown area)",JBS USA Food Company,,3.9,Long Term experience in the JBS business. Experience in providing analysis to optimize operational decision making and business and support improvement…
Database Engineer,"Tukwila, WA",BECU,,3.9,"Lead database activities with DR/BC events or tests. Bachelor’s degree in Computer Science or related discipline required, or equivalent work or educational…"
"Research Scientist, Hearing Sciences","Redmond, WA",Facebook,,4.2,5+ years experience evaluating and developing algorithms for hearing correction or enhancement technology. Understand and stay up-to-date on the latest research…
"Interim Senior Business Analyst, Enterprise Business Management","Seattle, WA 98109 (Westlake area)",Bill & Melinda Gates Foundation,,3.9,Performing data reconciliations and business validations of financial data and reports. Ability to elicit and translate requests from customers into business…
Data Scientist - Instagram Stories,"Seattle, WA",Facebook,,4.2,"Define problems and opportunities in a complex or ambiguous area. MS, PhD or advanced degree in Computer Science, Engineering, Math, Statistics, Physics,…"
CYBER INTELLIGENCE ANALYST,"Seattle, WA 98195 (University District area)",University of Washington,,4.1,"Government agency or private sector intelligence analyst or intelligence research specialist experience. Higher education, research, scientific or government…"
RESEARCH SCIENTIST 1 (PROJECT/TEMPORARY),"Seattle, WA 98195 (University District area)",University of Washington,,4.1,"Perform routine analysis of research project data and assist with trouble shooting and daily quality control of data (expertise in Prism, Origin, Matlab or…"
ASSOCIATE OPERATIONS ANALYST,"Seattle, WA 98195 (University District area)",University of Washington,,4.1,Work with database manager and data analyst to pull data for complex reports. Access data in database and organize into reports for various stakeholders.
Programmer Analyst,"Seattle, WA",Mathematica Policy Research,"$60,000 - $121,000 a year",3.8,Working with large secondary data sources such as Medicare and Medicaid administrative claims data and survey data to effectively answer research questions…
Production Support Engineer,"Seattle, WA",Homesite Insurance,"Up to $125,000 a year",3.2,MySQL knowledge (or similar data tools). Drupal (or other content management system). Restful web services (or ability to learn).
Digital Programs Assistant,"Seattle, WA 98104 (First Hill area)",Frye Art Museum,$20 an hour,3.3,Experience in museum or nonprofit setting a plus. Some or all of the work performed will be off-site such as in the home or in a space near the home.
RESEARCH SCIENTIST 1 (PROJECT/TEMPORARY),"Seattle, WA 98195 (University District area)",University of Washington,,4.1,"Perform routine analysis of research project data and assist with trouble shooting and daily quality control of data (expertise in Prism, Origin, Matlab or…"
ASSOCIATE OPERATIONS ANALYST,"Seattle, WA 98195 (University District area)",University of Washington,,4.1,Work with database manager and data analyst to pull data for complex reports. Access data in database and organize into reports for various stakeholders.
Programmer Analyst,"Seattle, WA",Mathematica Policy Research,"$60,000 - $121,000 a year",3.8,Working with large secondary data sources such as Medicare and Medicaid administrative claims data and survey data to effectively answer research questions…
Production Support Engineer,"Seattle, WA",Homesite Insurance,"Up to $125,000 a year",3.2,MySQL knowledge (or similar data tools). Drupal (or other content management system). Restful web services (or ability to learn).
Digital Programs Assistant,"Seattle, WA 98104 (First Hill area)",Frye Art Museum,$20 an hour,3.3,Experience in museum or nonprofit setting a plus. Some or all of the work performed will be off-site such as in the home or in a space near the home.
Research Scientist - Sensor Simulation & Algorithm Development,"Redmond, WA",Facebook,,4.2,"Experience working with modern Machine Learning algorithms, specifically Deep Convolutional or Recurrent Neural Networks."
Office Assistant 3,"Seattle, WA 98188",Washington State Patrol,"$2,738 - $3,535 a month",3.4,"High School diploma or GED equivalent. Persons with a disability, who need assistance in the application or assessment process, or those needing this…"
Audit and Assurance Analyst,"Seattle, WA",McKinstry,,3.7,Excitement for working with data and validation rules. Working with a complex rule set to validate the correctness of data.
DATA MODELER,"Seattle, WA 98195 (University District area)",University of Washington,,4.1,Defining and maintaining data technology architecture; data integration architecture; data warehouse (DW)/business intelligence (BI) architecture; taxonomies…
Senior Data Engineer,"Seattle, WA",Redfin,,3.3,Design data warehouse solutions using dimensional methodologies to support ETL processes and data analytics applications. Be part of weekly on call rotation.
LSJ Data Architect,"Seattle, WA",King County,"$129,981 - $164,759 a year",4.1,"Coordinate efforts with other service teams to ensure quality data requirements, data structures, and data services are addressed as part of our solution…"
Data Scientists,"Seattle, WA",Ars Quanta,,,
"data scientist - Food Safety, Operations, Pro (HR)","Seattle, WA",Starbucks,,4.0,"Collaborate cross functionally with other data scientists, statisticians, and business analysts to define business problems and implement solutions."
Transcription Specialist,"Redmond, WA 98052 (Overlake area)",Microsoft,,4.2,"Linguistics or computational linguistic background. Bachelor’s degree or equivalent work experience. Native speaker or equivalent experience of Danish, Denmark."
Clinical Research Associate I,"Seattle, WA 98161 (Downtown area)",Zymeworks,,,BA/BS or equivalent or any relevant and qualifying training with a minimum of 2 years’ relevant clinical site management and/or pharmaceutical/biotech/CRO…
Office Assistant 3,"Seattle, WA 98188",Washington State Patrol,"$2,738 - $3,535 a month",3.4,"High School diploma or GED equivalent. Persons with a disability, who need assistance in the application or assessment process, or those needing this…"
Audit and Assurance Analyst,"Seattle, WA",McKinstry,,3.7,Excitement for working with data and validation rules. Working with a complex rule set to validate the correctness of data.
DATA MODELER,"Seattle, WA 98195 (University District area)",University of Washington,,4.1,Defining and maintaining data technology architecture; data integration architecture; data warehouse (DW)/business intelligence (BI) architecture; taxonomies…
Senior Data Engineer,"Seattle, WA",Redfin,,3.3,Design data warehouse solutions using dimensional methodologies to support ETL processes and data analytics applications. Be part of weekly on call rotation.
LSJ Data Architect,"Seattle, WA",King County,"$129,981 - $164,759 a year",4.1,"Coordinate efforts with other service teams to ensure quality data requirements, data structures, and data services are addressed as part of our solution…"
Data Scientists,"Seattle, WA",Ars Quanta,,,
"data scientist - Food Safety, Operations, Pro (HR)","Seattle, WA",Starbucks,,4.0,"Collaborate cross functionally with other data scientists, statisticians, and business analysts to define business problems and implement solutions."
Transcription Specialist,"Redmond, WA 98052 (Overlake area)",Microsoft,,4.2,"Linguistics or computational linguistic background. Bachelor’s degree or equivalent work experience. Native speaker or equivalent experience of Danish, Denmark."
Clinical Research Associate I,"Seattle, WA 98161 (Downtown area)",Zymeworks,,,BA/BS or equivalent or any relevant and qualifying training with a minimum of 2 years’ relevant clinical site management and/or pharmaceutical/biotech/CRO…
"Business Systems Analyst, Google Domains","Seattle, WA (Fremont area)",Google,,4.3,"Build deeper insights from the data gathered from the border group (e.g., Marketing, Partnership, Policy or Finance) to scale the business and solve ambiguous…"
Principal Data Scientist / Engineer,"Seattle, WA 98103 (Green Lake - Wallingford area)",Splunk,,4.1,"Demonstrated ability to work across business stakeholders, structure data science problems, independently execute analysis, and also mentor other engineers…"
Data Engineer,"Seattle, WA",Facebook,,4.2,"Partner with leadership, engineers, program managers and data scientists to understand data needs. In addition to extracting and transforming data, you will be…"
Program Analyst,"Seattle, WA",Seattle Housing Authority,,3.3,"Analyze, research and compile data, develop information, and consider available solutions or alternate methods of proceeding concerning the efficiency of…"
"RECORDS ANALYST 2 (FULL TIME, DAYS)","Seattle, WA 98195 (University District area)",University of Washington,"$3,733 - $5,014 a month",4.1,"Trains staff and clients regarding Records Center operations and VE database reporting and data entry. Enters, edits, and audits data in VE in an accurate and…"
"Senior Data Analyst, G&A Analytics","Seattle, WA 98121 (Belltown area)",Highspot,,4.5,"Proficient in business intelligence and data visualization (preferably Tableau) including creation of actionable dashboards, analysis, and consolidating…"
Business Intelligence Project Manager - (Reporting & Visualization),"Redmond, WA",Redcloud Consulting,,4.5,"Oversee the deployment of data to the data warehouse. Extensive business analyst experience, working with business clients to determine and build requirements …"
Senior Business Analyst (JoinOCI-PPM),"Seattle, WA",Oracle,,3.8,Solid grasp of the business side of technology with an understanding and zeal for metrics/analysis to deliver on business objectives.
Business Systems Analyst,"Seattle, WA 98134 (Industrial District area)",Logic20/20,,3.5,"Relevant work experience in evaluating business systems, project execution, or technology – empowering business through robust technology improvements."
Sales Strategy Analyst Intern,"Bellevue, WA",Unity Technologies,,4.0,"The Sales Strategy Intern will be directly contributing to Unity's growth by building insight based on internal data/expertise and market research, using…"
Research Engineer II,"Redmond, WA 98052",Olympus Corporation of the Americas,,,Minimum 3 years’ progressively responsible research and/or combination of research and industry experience required. Basic knowledge of project management.
Junior Frontend Developer,"Seattle, WA 98104 (Pioneer Square area)",Placements.io,,,"Placements.io is changing the way digital media publishers manage their advertising businesses. Monitor, troubleshoot, and resolve emergent issues with the data…"
Tableau Data Visualization Developer,"Seattle, WA 98178",Logic20/20,,3.5,"Experience modeling data in either a database or visualization tool. The team will also work to decompose current ETL and reports to document business rules,…"
Data Analyst II,"Bellevue, WA 98004 (Downtown area)",EagleView,,2.6,"3-5 years proven work experience as a data analyst or business data analyst. Technical expertise regarding data models, database design development, data mining…"
Data Scientist,"Seattle, WA",Koverse,,,"3+ years professional experience as a data scientist. Use of Python or Scala for data science applications. Experience cleaning messy, incomplete, or imperfect…"
POWER PLANT OPERATING ENGINEER 1 [3 OPENINGS],"Seattle, WA 98195 (University District area)",University of Washington,"$4,840 - $6,429 a month",4.1,"Operate and maintain multiple high-pressure superheated boilers (425 psi or greater), multiple chillers (2000 ton or greater), and at least one steam turbine…"
Systems Analyst (SA) or Business Systems Analyst (BSA),"Seattle, WA",ThriveSoft,"$80,000 - $90,000 a year",,"Formulate complex business process & SQL logic. Bachelor Degree in Computers, Electrical, & Electronics or equivalent."
"Business Analyst II, Information Systems","Federal Way, WA 98003 (West Campus area)",HomeStreet Bank,,3.5,Identify ways to assist management in product and/or business planning and improvement through requirements development and analysis.
Regional Engineer,"Seattle, WA 98119 (Interbay area)","iHeartMedia, Inc.",,3.6,Associate degree or greater in a technical field or 5+ years equivalent experience. IHeartMedia Seattle has an immediate opening for a full-time broadcast…
(Senior/ Lead) Product Analyst - Data Intelligence,"Bellevue, WA 98006 (Somerset area)",Salesforce,,4.3,"When analyses or data science models are ready to be productized, own the delivery by working with engineers and other data scientists to turn insights into…"
User Researcher 2,"Redmond, WA 98052 (Overlake area)",Microsoft,,4.2,Demonstrated ability to effectively communicate rich customer data and articulate the implications of research findings in clear and compelling ways.
Data Engineer III,"Mountlake Terrace, WA",Redcloud Consulting,,4.5,Collaborate with data scientists and analyst to further understand business problems. Solve business and data engineering problems using data centric…
Institutional Sales Analyst (Seattle or New York),"Seattle, WA 98101 (Downtown area)",Russell Investments,,3.8,"B.A. degree in Finance, Accounting, Economics or related field. Ability to conduct and present thorough research on potential clients, competitors and other…"
Backend Engineer II - Experimentation and Data Insights,"Seattle, WA",Uber,,3.7,Bachelor's degree in Computer Science or related technical field or equivalent practical experience. Working closely with product managers to build technologies…
Senior Product Analyst - Intelligence,"Seattle, WA 98104 (Pioneer Square area)",Compass,,,"5+ years experience in business intelligence tools such as Looker, Tableau or PowerBI. Experience in data science, or statistical analytics is a plus."
Data /Software Engineers,"Seattle, WA",Ars Quanta,,,"Working with other software engineers; Experience working with Data Scientists a plus; Experience with data science tools, ML, etc. a plus."
Data Scientist,"Kent, WA",Blue Origin,,3.2,"Willingness to extend beyond core data science work to perform (data wrangling, data prep and data transfers)."
"Senior Business Analyst, Web Analytics","Seattle, WA 98121 (Belltown area)",Zulily,,3.2,Proficient in data mining languages such as SQL or equivalent. Bachelor's degree in quantitative or computer science field or equivalent experience.
"Data Engineer, Analytics (Remote, Ads & Business Core)","Seattle, WA",Facebook,,4.2,"Collaborate with engineers, product managers and product analysts to understand data needs. Build data expertise and own data quality for allocated areas of…"
Virtual HBO Max Content Intelligence Intern – Summer 2021,"Seattle, WA",Turner,,4.0,"Hands-on data analysis experience using Microsoft Excel, Statistical programming languages (Python/R), or data visualization tools (Looker)."
"Clinical Variant Analyst, remote","Seattle, WA 98134 (Industrial District area)",Quest Diagnostics,,3.6,Support group projects through tasks including but not limited to gathering and/or interpreting data to be published or presented at a national conference;…
Backend Software Engineer,"Seattle, WA 98104",Textio,,,"As an engineer on the Platform Engineering team, you will collaborate closely with frontend engineers, data engineers, and the product team to define and create…"
Salesforce Administrator,"Seattle, WA",National Education Partners,,4.3,"This role is part technical project manager, part administrator and part Salesforce analyst. The administrator will work closely with functional leaders,…"
"Data Scientist, Content Planning & Analysis","Seattle, WA 98103 (Fremont area)",Getty Images,,3.9,"Ability to independently execute on a project, from ideation to delivery to stakeholders, and can pro-actively interact with other engineers at Getty Images to…"
Supply Chain Business Analyst II,"Seattle, WA 98121 (Belltown area)",Zulily,,3.2,"Minimum of three years related experience as an analyst in business analysis, supply chain or operations. The Business Analyst II will create and maintain key…"
Freelance Photo Retoucher - Upcoming Opportunity,"Seattle, WA 98101 (Downtown area)",RUN Studios,,2.4,Execute color direction from photographers or creative leads. RUN Studios is looking for contract/freelance Photo Retoucher for potential future freelance needs…
Data Engineer III,"Mountlake Terrace, WA",Redcloud Consulting,,4.5,Collaborate with data scientists and analyst to further understand business problems. Solve business and data engineering problems using data centric…
Institutional Sales Analyst (Seattle or New York),"Seattle, WA 98101 (Downtown area)",Russell Investments,,3.8,"B.A. degree in Finance, Accounting, Economics or related field. Ability to conduct and present thorough research on potential clients, competitors and other…"
Backend Engineer II - Experimentation and Data Insights,"Seattle, WA",Uber,,3.7,Bachelor's degree in Computer Science or related technical field or equivalent practical experience. Working closely with product managers to build technologies…
Senior Product Analyst - Intelligence,"Seattle, WA 98104 (Pioneer Square area)",Compass,,,"5+ years experience in business intelligence tools such as Looker, Tableau or PowerBI. Experience in data science, or statistical analytics is a plus."
Data /Software Engineers,"Seattle, WA",Ars Quanta,,,"Working with other software engineers; Experience working with Data Scientists a plus; Experience with data science tools, ML, etc. a plus."
Data Scientist,"Kent, WA",Blue Origin,,3.2,"Willingness to extend beyond core data science work to perform (data wrangling, data prep and data transfers)."
"Senior Business Analyst, Web Analytics","Seattle, WA 98121 (Belltown area)",Zulily,,3.2,Proficient in data mining languages such as SQL or equivalent. Bachelor's degree in quantitative or computer science field or equivalent experience.
"Data Engineer, Analytics (Remote, Ads & Business Core)","Seattle, WA",Facebook,,4.2,"Collaborate with engineers, product managers and product analysts to understand data needs. Build data expertise and own data quality for allocated areas of…"
Virtual HBO Max Content Intelligence Intern – Summer 2021,"Seattle, WA",Turner,,4.0,"Hands-on data analysis experience using Microsoft Excel, Statistical programming languages (Python/R), or data visualization tools (Looker)."
"Clinical Variant Analyst, remote","Seattle, WA 98134 (Industrial District area)",Quest Diagnostics,,3.6,Support group projects through tasks including but not limited to gathering and/or interpreting data to be published or presented at a national conference;…
Backend Software Engineer,"Seattle, WA 98104",Textio,,,"As an engineer on the Platform Engineering team, you will collaborate closely with frontend engineers, data engineers, and the product team to define and create…"
Salesforce Administrator,"Seattle, WA",National Education Partners,,4.3,"This role is part technical project manager, part administrator and part Salesforce analyst. The administrator will work closely with functional leaders,…"
"Data Scientist, Content Planning & Analysis","Seattle, WA 98103 (Fremont area)",Getty Images,,3.9,"Ability to independently execute on a project, from ideation to delivery to stakeholders, and can pro-actively interact with other engineers at Getty Images to…"
Supply Chain Business Analyst II,"Seattle, WA 98121 (Belltown area)",Zulily,,3.2,"Minimum of three years related experience as an analyst in business analysis, supply chain or operations. The Business Analyst II will create and maintain key…"
Freelance Photo Retoucher - Upcoming Opportunity,"Seattle, WA 98101 (Downtown area)",RUN Studios,,2.4,Execute color direction from photographers or creative leads. RUN Studios is looking for contract/freelance Photo Retoucher for potential future freelance needs…
Sharepoint Developer,"Seattle, WA 98104",Kinect,,,Performing and/or assisting peer code-reviews for other developers. Assisting with the mentoring of and knowledge transfer to other developers.
Junior Community Manager,"Seattle, WA",Edelman,,3.7,"Participate in new business process including research, audit, proposal and pitch preparation. Analyze market research including using online services."
Field Service Engineer - Seattle,"Seattle, WA 98154 (Downtown area)","Innovation Associates, Inc.",,,"Assists Engineering in the testing of new software and hardware, and develops recommendations to enhance or replace existing hardware and/or software based on…"
Business Analyst – Special Projects (JoinOCI),"Seattle, WA",Oracle,,3.8,Solid grasp of the business side of technology with an understanding and zeal for metrics/analysis to deliver on business objectives.
Research Technician I,"Seattle, WA 98109 (South Lake Union area)",Fred Hutchinson Cancer Research Center,,4.2,"The lab is seeking an entry-level or intermediate-level research technician to maintain and support research in the lab, including working on various research…"
"Lab I Assoc- Seattle, WA req60925","Seattle, WA 98134 (Industrial District area)",Quest Diagnostics,,3.6,Performs data entry or transfers data to computer for data reduction and prepares for clinical laboratory scientist's review. High school diploma or equivalent.
Frontend Software Engineer,"Seattle, WA",The Allen Institute for AI,,,A solid understanding of HTTP and how web applications transmit data. Examples of previous products or features where you collaborated on the design.
RESEARCH SCIENTIST - LEVEL 3,"Seattle, WA 98195 (University District area)",University of Washington,,4.1,Experience with one or more of the applicable models. Technical responsibilities will include research and development activities targeted towards improving the…
Principal Data Engineer,"Seattle, WA",Tableau,,3.8,Passionate about intuitive data models and an expert in distributed data processing patterns. You have strong communication skills to effectively partner with…
Data Scientist - Integrity Guardrails,"Seattle, WA",Facebook,,4.2,"Define problems and opportunities in a complex or ambiguous area. MS, PhD or advanced degree in Computer Science, Engineering, Math, Statistics, Physics,…"
Fulfillment Operations Analyst,"Everett, WA 98203",Funko,,3.4,"2-4 years’ experience in Fulfillment and /or Supply Chain or similar role, preferably in the Retail or eCommerce."
"Wastewater Energy Engineer, Journey","Seattle, WA 98199 (Magnolia area)",King County,"$90,272 - $114,421 a year",4.1,"The Most Competitive Candidates: Will be engineers, analysts or technical staff with experience in industrial facilities, energy, and technical data analysis."
SENIOR DATA SCIENTIST,"Redmond, WA 98052 (Overlake area)",Microsoft,,4.2,7+ years’ experience in data analytics or data sciences. Work with multiple stakeholder groups to formulate their business decisions as data science problems.
"Associate Strategy Officer, Foundation Strategy Office","Seattle, WA 98109 (Westlake area)",Bill & Melinda Gates Foundation,,3.9,"Knowledge and fluency in Stata or another statistical program is useful. Demonstrated strength in structured problem solving and strategic business planning,…"
RESEARCH MECHANICAL ENGINEER 2,"Seattle, WA 98195 (University District area)",University of Washington,,4.1,"Minimum of two years job-related experience in a research or industry setting. Bachelor’s Degree in Mechanical Engineering, Biomedical Engineering or a related…"
Training Coordinator,"Seattle, WA 98104 (Downtown area)",US Department of Agriculture,"$72,750 - $94,581 a year",4.1,"Ph.D. or equivalent doctoral degree or 3 full years of progressively higher level graduate education leading to such a degree or LL.M., if related."
SAP Data Pipeline Engineer,"Renton, WA",Highbrow-Tech,,,Developer or administrator expertise in at least one of SAP ECC or SRM environments. Responsible for building and supporting data replication pipelines for 10…
"Senior Business Analyst - Analytics & Insights - Opportunity for Working Remotely Seattle, WA","Seattle, WA",VMware,,4.0,Maintain a strong external focus within the data sciences and business intelligence/analytics space to keep current of industry leading practices and advances…
Client Insights Analyst,"Seattle, WA",IRI,,3.6,"Marketing and/or sales analytics with a Consumer Packaged Goods company, Retailer or other companies using syndicated data. Bachelor’s degree is required."
Data Scientist 2 - Inventory Deployment & Supply Chain,"Seattle, WA",Nordstrom,,3.9,"Engage with stakeholders to understand business problems where data products or tools can have the biggest impact, then develop and execute your planned…"
Quality Engineer,"Redmond, WA 98052 (Rose Hill area)",Aerojet Rocketdyne,,3.6,Reviews all supplier data and ensures that it is complete and accurate before the data is reviewed by the customer.
Operations Coordinator - Repair,"Kirkland, WA",thyssenkrupp Elevator Corp,,3.9,High school diploma or GED (general education degree); or one year certificate from college or technical school; or three to six months related experience and…
Senior Business Process Analyst,"Kent, WA 98032",Exotic Metals,,3.2,Liaise with various business groups in the organization to facilitate implementation of new or improved business processes.
Associate Portfolio Manager,"Seattle, WA",Parametric,,3.2,"Significant progress towards a CFA, MBA and/or another credential relevant to investment management or finance strongly preferred."
"Research Scientist, Perceptual Research","Redmond, WA",Facebook,,4.2,Experience with interdisciplinary research that spans perceptual research and engineering. Experience with research on multisensory integration.
Associate Portfolio Manager,"Seattle, WA 98109 (South Lake Union area)",Parametric Portfolio Associates,,3.9,"Significant progress towards a CFA, MBA and/or another credential relevant to investment management or finance strongly preferred."
QA analyst,"Bellevue, WA",GOCOOL,,,Recommends program improvements or corrections to programmers. Develops data queries to assist with diagnosing system issues and errors.
Data Analyst Sr,"Seattle, WA",Seattle Childrens Hospital,,4.0,"Required Education/Experience: - Bachelor's Degree in Health Science, Computer Science, Math, Business or related field, or equivalent combination of education…"
Test Engineer,"Lynnwood, WA",Infineon Technologies,,4.0,Statistical data analysis tools such as JMP or Spotfire. Bachelor's or Master's degree in Electrical/Electronics Engineering. Proficient in JAVA and C/C++.
Database Engineer II - HBO Max,"Seattle, WA (Denny Triangle area)",HBO,,4.2,"Strong attention to detail and ability to identify downstream effects of design on data mining, business intelligence, and analysis."
Functional Analyst II,"Seattle, WA 98104 (Downtown area)",King County,"$77,126 - $97,781 a year",4.1,Gather and organize data from queries into meaningful information in the form of polished data tables and reports. Participate in change management processes.
Conflicts Analyst,"Seattle, WA 98101 (Downtown area)",Perkins Coie,,3.9,Experience with corporate and/or legal research. Experience with conflicts database or similar program preferred.
Editor,"Seattle, WA",Moss Adams,,3.6,Bachelor’s degree or equivalent experience required. Ability to understand and quickly learn technical information communicate them in writing or verbally to a…
Portfolio Manager - Investment Research,"Seattle, WA",Moss Adams,,3.6,CFA designation or significant progress towards it required. Partner closely with firm leadership to understand business needs and client expectations.
"Intern, Equities","Seattle, WA 98101 (Downtown area)",Russell Investments,,3.8,"Producing ad-hoc information regarding stock portfolio characteristics, economic data, or individual securities on an as needed basis."
Senior Business Intelligence Developer,"Renton, WA 98057",HealthPoint,,3.0,Analyze data and the business processes behind the data in order to facilitate data quality and correct interpretation of information.
