job_title,location,company,salary,rating,summary
Business Analyst - Remote,"Binghamton, NY","Modern Marketing Concepts, Inc.",,3.2,Understand how a client’s marketing data is used and provide recommendations based on best practices on how to improve the available data.
Research Analyst - Russian & English speaking,"New York, NY",H1,$25 an hour,,"Knowledge of research methods, data analysis, quality metrics. Ideal candidates speak Russian fluently and have some life science, pharmaceutical, or financial…"
Data Analyst I - Geriatrics and Palliative Care,"New York, NY 10029 (East Harlem area)",Mount Sinai,,3.9,Deliver analyzable or analyzed data to internal and external stakeholders. Implement best practices in data management to ensure the integrity of data and…
Data Scientist,"Long Island City, NY",Altice,,3.4,"You will partner with other data scientists, data engineers, and application developers on the Data Science team. Strong ability to conduct literature reviews."
Quantitative Business Analyst,"New York, NY 10041 (Financial District area)",S&P Global,,3.9,"The projects involve requirements gathering, data gathering, analytical thinking, index research and design, and documentation."
Senior Data Analyst,"Madison, NY",Havas,,3.8,"Foster creative thinking around how to use data and how data can solve business challenges in support of marketing and communication activities e.g., media, CRM…"
CCB Strategy Analyst,"New York, NY","JPMorgan Chase Bank, N.A.",,3.9,Analyzing operational and financial data. Develop expertise in a variety of functions and businesses. Identifying implications of data and analysis with the…
Data Scientist - Analytics,"New York, NY",OK Cupid,,,3+ YOE using SQL with any database. Utilize statistical modelling techniques where appropriate to drive business decisions. Company funded happy hours/events.
Senior Business Intelligence Analyst,"New York, NY",Happify Health,,,Analyze data regarding market trends and patterns. Develop policies and procedures for data collection and analysis. Expertise in SQL and in Python.
Data Scientist,"New York, NY 10012 (NoHo area)",Olo,,2.6,"Handling data responsibly by maintaining data governance, privacy, and documentation. Hands on data extraction, data analysis, data cleaning, preparation,…"
Data Analyst,"New Hyde Park, NY 11042",Northwell Health,,4.0,"Identifies issues in data quality that would impact reporting (i.e. duplicate records, missing data, etc.). Serves as a liaison between departments analytical…"
Data Strategy Data Scientist,"New York, NY 10022 (Midtown area)","Jefferies & Company, Inc.",,3.7,"4+ years of experience within consulting, data research, data science or similar roles. Conceive and executing on differentiated research projects across…"
Commercial Business Analyst,"New York, NY 10041 (Financial District area)",S&P Global,,3.9,"Knowledge of Microsoft PowerBI, Tableau or other data visualization tools a plus. Problem Solving : identify problems and opportunities within the business and…"
"Data Analyst I, FPA Operations","New York, NY 10029 (East Harlem area)",Mount Sinai,,3.9,Experience: Prior data quality or data integrity experience preferred. Document database structures and define data elements to enable re-use of data.
Data Analyst - Binghamton University,"Binghamton, NY 13902",Binghamton University,,4.4,"Proficiency in statistics or social science research methodologies. Ability to collect, analyze, interpret, and summarize institutional data from a variety of…"
IT Business Analyst,"New York, NY 10003 (Flatiron District area)",Options Group,"$123,552 a year",3.2,"Change dimensions and data archiving utilizing specific transformations. Master's degree in Computer Science, Information Systems, or a related field and 3…"
CIB - F&BM - CIB Artificial Intelligence (AI) Research Business Manager - Vice President,"New York, NY","JPMorgan Chase Bank, N.A.",,3.9,"Morgan's clients and businesses. Drive business governance including driving and coordinating the Group's management team agenda, business reviews, organization…"
Data Scientist,"New York, NY",AT&T,,3.7,"PhD in a relevant quantitative field, or 1-3 years relevant applied research or industry experience. Hands-on attitude toward problem-solving, including a…"
Senior Business Intelligence Engineer,"New York, NY 10010 (Gramercy area)",3Q Digital,,4.2,"Knowledge of collecting and storing data using data transfer tools such as SSIS or Matillion, and experience with Secured Storage (sFTP, S3, etc.)."
Data Analyst,"New York, NY 10007 (Financial District area)",GroupM North America,,,"Strong experience with Advanced Excel, data manipulation (R/Python, etc) as well as other business intelligence tools. Analyze and interpret data relative to:"
Analyst - Business Transformation,"Rye, NY 10580",Sims Metal Management,,3.4,"Apply a structured methodology to research, seek buy-in from senior leadership and implement best practices for business transformation and other corporate…"
Business Analyst - Salesforce Specialist,"New York, NY 10003 (Greenwich Village area)",Noodle,,4.4,3+ years of experience working with Salesforce as an administrator or highly capable power user. Resolve and/or triage Salesforce internal user tickets as…
Associate Business Analyst,"New York, NY 10022 (Turtle Bay area)",Intercontinental Exchange,,3.4,Bachelor’s degree in Finance and/or Computer Science (or foreign equivalent). Perform UAT on new functionality or datasets.
Data Analyst,"New York, NY 10012 (Greenwich Village area)",New York University,,4.2,"Responsibilities include organizing longitudinal data, preparing dataset for public use, deidentifying data, and developing codebooks for public use data."
Data Scientist - Marketing,"New York, NY",Getty Images,,3.9,"Ability to independently execute on a project, from ideation to delivery to stakeholders, and can pro-actively interact with other engineers at Getty Images to…"
Data Analyst,"New York, NY",Columbia University,,4.1,Develop novel web-based data visualization and user interfaces strategies for enabling effective use of the large data sets of sequence data and genetic…
"Data Analyst II, Division of Gastroenterology (Research)","New York, NY 10029 (East Harlem area)",Mount Sinai,,3.9,Deliver analyzable or analyzed data to internal and external stakeholders. Experience: 3 to 4 years of experience using R (preferred) and python working with…
Senior Analyst-Data Science,"New York, NY",American Express,,4.1,"Exposure to SQL or Hive. This is an excellent opportunity for an individual to work with the leadership team, gain deeper understanding of AXP business and…"
Senior Business Intelligence Engineer,"New York, NY 10013 (SoHo area)",Glossier,,4.2,3+ years of working experience with various relational databases or data warehouses. Have made numerous contributions to our data pipelining system and data…
Senior Data Engineer,"New York, NY",The New York Times,,4.0,"You are comfortable collaborating with engineers from other teams, product owners, business teams, and data analysts and data scientists."
Business Analyst,"New York, NY 10286 (Tribeca area)",BNY Mellon,,3.5,"Serve as point of contact or subject matter expert for the business on specific systems. Perform data analysis, identify data patterns and trends and use…"
"Sr. Business Analyst, Data Science Products (open to remote)","New York, NY 10014 (West Village area)",Medidata Solutions,,3.6,"Bachelor’s degree in a quantitative or business discipline (business administration, management information systems, computer science, engineering, statistics…"
Senior ETL/Informatica Engineer - Business Intelligence (Contract),"New York, NY",Bloomberg,,3.9,As a hands-on data pipeline architect and developer you will be working with traditional and modern technologies to enhance our capabilities to analyze large…
Commodities Data Engineer,"New York, NY",Balyasny,,4.0,"Develop and enhance data delivery pipelines, leveraging the latest cloud-based data processing technologies. Work as a part of the overall Data organization to…"
Data Scientist,"New York, NY",BigMarketlytics,,,"Provide technical thought leadership and manage teams of data engineers. 5+ years of experience in R, Perl, Python, Java, or other languages appropriate for…"
Cyber Associate Data Engineer,"Manhattan, NY 10005 (Financial District area)",DEPT OF INFO TECH & TELECOMM,"$54,281 - $75,000 a year",3.8,"Administering databases and/or data management systems that allow for the secure storage, query, protection, and utilization of data."
Clinical Solutions Analyst,New York State,Force Therapeutics,,,"Our team leverages their clinical expertise, research and data, in combination with technology to reimagine the way care is delivered to patients across the…"
Data Analyst,"New York, NY",Co–Star,,,"5+ years experience in data analyst roles. You will own business intelligence (BI) data projects at Co–Star, using statistical methodologies to inform the…"
"Database Administrator, Remote","Buffalo, NY",Delaware North,,3.7,"Bachelor’s degree or equivalent from an accredited college or university in information management, computer science, computer systems engineering, business…"
Database Administrator,"Rockville Centre, NY 11570",Molloy College,,4.5,"The successful candidate will have or acquire a high level of proficiency using and administering the Jenzabar ERP database, Microsoft Access, SQL Databases,…"
Data Engineer,"Buffalo, NY",Virtusa,,3.7,Use large data sets to address business issues. Prepare data for predictive and prescriptive modeling. Understanding of different data abstraction objects used…
Public Finance Products Data Analyst - Analyst,"New York, NY","JPMorgan Chase Bank, N.A.",,3.9,"The team works closely with the municipal trading, quantitative research, technology, sales and syndicate teams to develop and enhance data oriented solutions…"
"Director, Clinical Research/Clinical Scientist (f/m/d)",New York State,atai,,,You have a Doctoral degree (PhD or Pharm D degree) in Neuroscience or related disciplines. You've worked 5 years or more in the pharmaceutical industry or in…
Sales Research Analyst,"New York, NY",The CW Network,,3.6,Minimum 1-2 years of local market and/or national research experience. Knowledge of ComScore and research databases. Strong knowledge and usage of excel.
Data Scientist - Investment Research,"New York, NY","Two Sigma Investments, LLC.",,3.8,A portfolio of open-data analyses or data-driven research publications would be ideal. Contribute to data sourcing strategy across multiple industry data…
"Senior Backend Engineer, Business Intelligence","New York, NY",White Ops,,,Work closely with data engineers and UX designers to model complex datasets that empower customers in their fight against fraud.
Data Scientist,"New York, NY",CKM Analytix,,,"They are quick to adapt to new technology, and passionate about data-driven business problem solving for business operations."
Senior Data Engineer,"New York, NY",Spotify,,4.3,"We support the craft and practice of designers, engineers, researchers, and data scientists by developing the frameworks, capabilities and tools they need to do…"
Early Careers | Engineering - Full-Stack/Back-End - Software Engineer - Analyst | New York/Jersey City,"New York, NY",Goldman Sachs,,4.0,"B.S. or M.S. Computer Science or Related field. Bachelor’s degree or relevant work experience in Computer Science, Mathematics, Electrical Engineering or…"
Data Analyst,"New York, NY 10001 (Chelsea area)",Monument Economics Group,,," At least one degree that is either or both heavily quantitative (e.g., statistics, data.  Perform quantitative and/or qualitative analysis."
Intern - Data Analyst,"New York, NY 10018 (Garment District area)",Movado Group Inc,,4.0,Support the rest of digital team and business stakeholders to improve customer experience and business performance. Experience with Google Analytics preferred.
Data Analytics Analysts,"New York, NY",ICC Logistics Services,,,Must be able to relate the data to the client so that proper business decisions can be made. Run various queries to determine how the data can best be utilized.
OPERATIONS RESEARCH ANALYST,"Beacon, NY","Atlantic Horizon, International",,,Design and implement programs to enhance financial and quality outcomes; devise operation and market research models; conduct operation and market research…
Data Scientist,"New York, NY",RISIRISA,,,"Advanced Degree(s) in mathematics and/or computer science, or at least four years of relevant experience. You will work in collaboration with data engineers and…"
Contract Administrator,"Garden City, NY",US Department of Defense,"$61,742 - $97,118 a year",4.2,GS-09: I possess 2 full academic years of progressively higher level graduate education or master's or equivalent graduate degree or LL.B. or J.D.
Business Intelligence Analyst,"New York, NY",Revlon,,3.6,"This will be done by data analytics, data visualization and data modeling techniques and technologies which will identify trends that will help the business…"
Business Analyst,"New York, NY",MassMutual,,3.7,Experience with complex data and/or data science models. 1+ years of experience in a business analyst or junior product owner role or working on a software…
Food Data Analyst,"New York, NY 10005 (Financial District area)",Metropolitan Council on Jewish Poverty,,3.1,"Comfort with data visualization tools. Experience in one or more of food industry, food insecurity, social services, or the like preferred."
Data Engineer,"New York, NY 10003 (Greenwich Village area)",SEMA4,,3.0,Establish and maintain data security protocols. Perform and report out ad-hoc data analyses. Participate in database schema design with our bioinformatics team.
"Data Scientist, Square for Retail","New York, NY",Square,,3.6,3+ years of product-focused data science experience or equivalent. Experience performing data analysis and machine learning using Python or R.
Data Quality Engineer,"New York, NY",Conde Nast,,4.0,"A strong professional background in data manipulation, data analytics, and/or system analysis. Experience building data visualizations dashboards to capture…"
Strategy Associate,New York State,RapidSOS,,3.3,"Manage market intelligence to increase timely awareness of industry news, competitive threats, and key data. Provide detailed research and analysis on a variety…"
"Foresight Research Manager, Business Marketing Research and Intelligence","New York, NY 10003 (Flatiron District area)",Facebook,,4.2,"Track record of identifying research opportunities, designing and managing research, and distilling insights from research that drive actions, with focus on…"
Data Warehouse Analyst II,"East Syracuse, NY 13057",Aspen Dental,,2.6,"Exposure to business analytics (descriptive & predictive), statistics, and/or data discovery. Perform system analysis, data analysis to routinely verify data…"
"Business Analyst, Content & Programming - Pluto TV","New York, NY",Viacom,,4.0,"Prior experience with data visualization tools (e.g., Tableau). Strong written & verbal communication skills particularly with external partners or clients."
Product Analyst,New York State,UnitedMasters,,,Work experience as a data analyst or in a related field. You understand the data side of the music industry. You will be our strongest advocate for making data…
Data Science Engineer,"New York, NY",Neuberger Berman,,3.9,We are looking for a hands-on developer with 3-5 years of strong data science engineering experience that will help us discover information hidden in vast…
Data Analyst - PHI,"Orchard Park, NY",IQVIA,,3.8,Analyses changes in data or information and incorporates in data being maintained as needed. Experience handling PHI or PII; inbound/outbound data files.
Data Annotation Specialist,"Buffalo, NY 14220 (Tifft area)",Tesla,,3.5,"High School diploma or evidence of exceptional ability. Labeled data is the critical ingredient for training powerful Deep Neural Networks, which help drive the…"
Data Warehouse Developer,"Horseheads, NY 14845",Salient,,2.8,Perform data analysis and interrogation. Perform data modeling and integration exercises. Gather requirements for data warehouse enhancements.
Data Python Developer,"New York, NY",London Stock Exchange Group,,3.8,"Coordinate with developers, data teams, ISD Research and Product Management team members on data processing code. Master’s degree a plus."
QUALITY ASSURANCE ANALYST,"Patchogue, NY",BLUE POINT BREWING,,4.3,"Develop reporting systems, and analyzes said data and discerns new processes and/or corrective actions. Perform daily data entry duties as required."
Business Analyst,"Lagrangeville, NY 12540","Health Quest Systems, Inc.",,,"Bachelor’s degree in health-related field or Business Management, Industrial Technology, Business Administration, or a related field from an accredited…"
Business Analyst,"Orchard Park, NY",IQVIA,,3.8,Collaborate with internal stakeholder including Client Services and Data Analysts to troubleshoot and research potential interface or data issues prior to…
Research Scientist ( Part-time),"Brooklyn, NY",New York University,,4.2,"We are seeking individuals with a strong background in biomedical engineering, biochemistry, biophysics, and/or related field."
Senior Business Intelligence Analyst - Equinox Media,"New York, NY",EQUINOX,,3.6,"4+ years experience in a business intelligence or analytics role (Marketing Analytics Preferred) with a strong focus on delivering insights and recommendations,…"
"Intern (Associate Market Analyst, Business Development)","Albany, NY 12206 (Campus Area (University District) area)",Pearson,$20 an hour,3.7,Perform market research and analysis. Evaluate costs and benefits of multiple actions and/or solutions and provide data-driven recommendations.
"Specialist, Fraud Intelligence and Strategy","Purchase, NY 10577",MasterCard,,4.1,"Contribute to the development of business rationale for recommended changes to Mastercard Standards and FIS products based on all available information, data…"
"Senior Software Engineer, Business Data","Brooklyn, NY 11201",Etsy,,4.3,We're looking for a skilled engineer who cares about the data that flows through pipelines and the internal customers who will use that data.
Data Scientist (Algorithmic Recommendations),"New York, NY",The New York Times,,4.0,"A passion for empirical research and for answering hard questions with data. Experience in data engineering, including SQL and manipulating large structured or…"
"Internship ""SQL Database Developer""","New York, NY",CoolScout,,,"Create mySQL code from data model and create database, in close coordination with developers. Generate basic reports from data model and support the…"
Research Scientist I/II - Medicinal Chemistry,"Rensselaer, NY 12144",Albany Molecular Research,,2.8,Bachelors or Masters Degree with major in chemistry or equivalent industrial experience. The capability to modify reaction conditions in order to improve yields…
Senior Research Analyst,"Buffalo, NY 14260",University at Buffalo,,4.3,"As a senior research analyst, you will independently gather data for specific projects through various methods, including interviewing and recruiting research…"
Data Scientist - Value Institute,"Manhattan, NY 10065 (Upper East Side area)",NewYork-Presbyterian Hospital,,4.2,"3+ years research experience in managing and analyzing clinical data, and provenexpertise working with clinical and research information systems."
Senior Data Engineer,"New York, NY",Intone Networks,,4.2,"This role will be responsible for and require experience in many areas: • Writing code to extract, process, transport, analyze, and store data within SQL, NoSQL…"
Junior Research Scientist,"New York, NY 10003 (Greenwich Village area)",New York University,,4.2,"The junior research scientist is responsible for the full life-cycle of project activities, from developing relationships with research sites, to supervising…"
Data Engineer,"New York, NY 10010 (Flatiron District area)",Dashlane,,4.0,"You have 3+ years of experience as a data engineer, business intelligence analyst, or in a highly analytical role. You will be based in New York."
Data Engineer,"Westchester County, NY",Slalom Consulting,,3.7,3+ years of experience applying data architecture or engineering to solve real-world business problems. Build data pipelines using MS SSIS packages and SQL…
Database Developer with Data lineage experience,"New York, NY",iknowvate technologies,,,A good fundamental database developer who can work in conjunction with the data architect/modeler on the data warehouse reporting solution.
Senior Research Analyst - Promote Healthy Childhoods,"Queens, NY 11101",DEPT OF HEALTH/MENTAL HYGIENE,"$75,504 - $93,776 a year",4.1,"A doctorate degree from an accredited college or university with specialization in an appropriate field of physical, biological, environmental or social science…"
Quantitative Behavioral Researcher,"New York, NY","JPMorgan Chase Bank, N.A.",,3.9,"Experiences with SQL or related query languages, data management, data warehousing. 5 years of experience conducting large-scale applied research including…"
Data Pipeline Engineer,"New York, NY",ENGINE Group,,,Ingest and aggregate data at scale from both internal and external data sources to build data processing system for reporting & analytics.
"Senior Software Engineer, Data Pipelines","Brooklyn, NY 11201",Etsy,,4.3,"We help define, maintain, and monitor the ETL pipelines and data models that power our core business analytics datasets and the upstream feature data that feeds…"
Systems Support Apprentice,"Poughkeepsie, NY 12601",IBM,,3.9,"As a Systems Support Apprentice at IBM, you’ll work with a seasoned group of engineers and mentors in supporting our clients systems."
Senior Data Engineer,New York State,Yieldmo,,,"Analytical data validation for accuracy and completeness of reported business metrics. BS or higher degree in computer science, engineering or other related…"
Business Analyst,"New York, NY",TrueChoice Solutions,,,Knowledge of data analysis and research techniques. Collaborate with senior management to successfully execute business analyst tasks.
Legal Data Analyst,"New York, NY",Bloomberg,,3.9,"This role allows you to blend your passion for the law with technology, business, and data analysis. Familiarity with online legal research tools."
"Data Engineer, AdSmart","New York, NY",NBCUniversal,,4.0,"Serve as a data engineer for AdSmart products. 1+ years of software development experience, as a developer or equivalent internships."
"Virtual Data Science Intern, Summer 2021","New York, NY",Turner,,4.0,"This role should be filled by someone finishing a degree in or having significant experience with Machine Learning, Artificial Intelligence (particularly with a…"
Business Analyst - Equinox Fitness Clubs,"New York, NY",EQUINOX,,3.6,"Gather, analyze, and interpret data to support business strategy by providing actionable recommendations. The Business Analytics team works cross functionally…"
Sr Business Intelligence Analyst,"New York, NY 10003 (Greenwich Village area)",The Trade Desk,,4.0,"Act as a consulting resource for data architecture and data model creation across the enterprise. Experience with business intelligence (BI) tools (Tableau,…"
Research Analyst - Real Estate,"New York, NY",Lendlease,,3.9,Provide targeted research to support the creation of business strategy and assist the business in capitalizing on growth opportunities.
"Senior Specialist, Business Analyst","New York, NY",KPMG,,4.0,Eliciting and capturing business requirements in an Agile software development environment. Minimum three years of recent experience as a business analyst;…
Senior Data Scientist - Creator Business Analysis,"New York, NY",Spotify,,4.3,Previous experience collaborating closely with teams of data scientists and data engineers building machine learning tools in production and at scale.
Big Data Implementation Engineer,New York State,Dremio,,,"This can include hands-on work to install, size, and tune the software, work with customer's IT and Data Engineers to connect Dremio to customers' data sources,…"
Clinical Data Analyst,"Lake Success, NY 11020",Northwell Health,,4.0,Extracts patient clinical data from medical records or other sources containing patient clinical data. Assists with implementation of databases; trains staff on…
Football Insights Analyst,"Orangeburg, NY",New York City FC,,,"Ability to travel for business purposes. Bachelor's Degree or Master's Degree in Business Analytics, Business Science or Sports Management."
Data Engineer,"New York, NY",United Talent Agency (UTA),,,BS in Computer Science or related field strongly preferred. Knowledge of existing cloud provider solutions (AWS or Azure). 2 years of Linux experience.
Data Scientist - Integrity Guardrails,"New York, NY 10003 (Flatiron District area)",Facebook,,4.2,"Define problems and opportunities in a complex or ambiguous area. MS, PhD or advanced degree in Computer Science, Engineering, Math, Statistics, Physics,…"
Venmo FLOD Data Analyst,"New York, NY 10014 (West Village area)",PayPal,,3.9,By leveraging business intelligence tools and internal data the individual will mine data and conduct data analysis.
Assistant Research Scientist,"New York, NY 10012 (Greenwich Village area)",New York University,,4.2,"Familiarity with and interest in research on immigrant adolescents a must. Bachelor's degree in social sciences, statistics or related field is required."
210007162 - Quantitative Research - Athena Risk Developer- Vice President,"New York, NY","JPMorgan Chase Bank, N.A.",,3.9,"Strong software design skills (Object oriented, or functional, or ... ). Implementation of compilers or interpreters."
Data Analyst,"Cheektowaga, NY 14225",Sodexo,,3.7,As the data analysis subject matter expert creates tools and/or queries to obtain data from central data repository and external sources for the purposes of…
Strategic Business Development Analyst,New York State,Force Therapeutics,,,"BA/BS or equivalent relevant experience. Minimum of 2 years in a sales, client development, or account management capacity, preferably in a SaaS or Healthcare…"
"Associate, Integrated Investment","New York, NY",IPG Mediabrands,,3.7,"Compile research data to help the planning teams ensure client is reaching target audience. Concentration in Advertising, Marketing, Communications or Business…"
"Development Scientist/Engineer- Chemistry, Etching","Corning, NY 14831",Corning,,3.9,"B.Sc. in Chemistry, Engineering or Biology or equivalent 5 years of hands on experience on glass etching or wet chemistry or more. 5 days, 40 hour work week."
Data and Reporting Analyst,"Manhattan, NY",VISITING NURSE SERVICE OF NEW YORK,,3.6,Coordinates the data requirements from Outcomes and IT to transfer the budget data to enterprise reporting platforms.
AI Group - Research Engineer,"New York, NY",Bloomberg,,3.9,"The AI Group is the central engineering group with over 150 researchers and engineers working together to build data-driven customer-facing products, as well as…"
Sr Data Scientist,"New York, NY 10003 (Greenwich Village area)",The Trade Desk,,4.0,"Y ou have strong programming and big data processing skills, with experience of making machine learning or data mining algorithms work on massive amount of data…"
Quality Business Process Engineer,"Painted Post, NY 14870",Corning,,3.9,DMAIC Green or Black belt. 10% Domestic and/or International Travel. Lean improvement or Product Quality Architecture (PQA) Belt.
"Associate, Data Scientist (Virtual / Remote - New York, NY)",New York State,Global Atlantic Financial Group Opportunities,,3.2,"Several years of experience or course work in a programming language such as C/C++, java, or python. Several years of experience working with large data sets,…"
"Data Reporting Engineer, Data Products","New York, NY 10007 (Tribeca area)",Flatiron Health,,4.3,Work with platform software engineers to improve the data infrastructure that powers clinical analytics. Build and maintain data pipelines that power parts of…
2021 Wealth Management US Private Bank Full-Time Analyst Program,"New York, NY","JPMorgan Chase Bank, N.A.",,3.9,"Collaborate with various teams, including but not limited to market strategy, equity, and alternative investment teams to conduct research and analysis, develop…"
Contracts Administrator,"Greenlawn, NY 11740",BAE Systems,,3.8,"Must possess a Bachelor's degree or equivalent experience, such as working in an administrative function for a business, nonprofit etc."
Quantitative Analyst,"New York, NY",The Future Today Institute,"$110,000 - $140,000 a year",,"Experience in applying data science methods to commercial problems. Conduct qualitative and quantitative research to support emerging tech trends, scenarios,…"
Associate Research Scientist-Part Time,"Washington Square, NY",New York University,,4.2,"Graduate-level research and engineering in a lab setting. Job Summary: Assist with research, programming, and testing for the ATLAS LAr back-end high-speed FPGA…"
Sales Data Analyst,"Melville, NY 11747",Ug Enterprises Inc,,,"Must have at least 3 years of data analysist experience with analytics. Ability to perform analysis, organize data and create reports from various sources."
Global Research VP Content Personalization Data Scientist & Machine Learning,"New York, NY","JPMorgan Chase Bank, N.A.",,3.9,"Collaborate with Research product managers, technologists and content creators (Research analysts) to formulate relevant business questions that can be answered…"
Data Engineer,"New York, NY",Capgemini,,3.8,"Jira: Experience with Jira is a plus- or, experience could be with a similar Agile development life cycle too such as VersionOne or Rally."
SENIOR RESEARCH ASSOCIATE,"New York, NY 10310 (West Brighton area)",Mayor's Office of Contract Services,"$84,468 - $111,003 a year",,Data as well as new research in income poverty metrics. Familiarity in analyzing administrative data or large datasets such as the American Community.
Biotechnology Research Analyst,"New York, NY",Tang Capital Management,,5.0,"Bachelor's or advanced degree in life sciences, chemistry or medicine required. This involves analyzing and interpreting complex medical, scientific and…"
Senior BI/QlikSense Engineer- Business Intelligence (Contract),"New York, NY",Bloomberg,,3.9,5+ years of database expertise. Experience working in a big data environment. 2+ year of experience with QlikSense or QlikView.
Senior Data Engineer - Personalization,"New York, NY",Spotify,,4.3,"You are knowledgeable about data modeling, data access, and data storage techniques. Build large-scale batch and real-time data pipelines with data processing…"
Sr. Business Intelligence Analyst,"White Plains, NY 10601",White Plains Hospital,,4.0,Experience defining and maintaining data marts. Strong troubleshooting and data mining skills. Ability to work with multiple data sources.
Technology Operations Analyst,New York State,Unite Us,,5.0,Understand the business processes and how it impacts technical operations to consistently meet customer's business goals.
"Research Data Associate, Psychiatry - Addictive Disorders","New York, NY",NYU Langone,,4.1,"Experience in clinical research, public health, or community outreach and interest in working within addiction and/or mental health preferred."
"Quantitative Business Analyst, Analytics and Decision Support, YouTube","New York, NY",YouTube,,4.4,Experience designing data models or table schema. 3 years of experience in manipulating data sets and conducting data analysis using SQL and Python.
DATA ANALYST,"Ronkonkoma, NY 11779",Perfume Center of America,,3.3,"Experience in SQL or other query languages. Great with data visualization- R Graphics, Tableau. As we want to develop our in-house Analytics, we want someone to…"
"Research Analyst, Global Research & Insights Team","New York, NY",Conde Nast,,4.0,"Effectively work with external research vendors throughout research process: data collection, data processing and results reporting; QA vendor deliverables…"
"Data Analyst, Growth","SoHo, NY",Lemonade Insurance Company,,2.5,Proven track record of leveraging analytical expertise to deliver actionable and impactful business insights.
Business Analyst/Project Manager,"New York, NY",Citi,,3.9,"Identify and communicate risks and impacts, considering business implications of the application of technology to the current business environment."
Senior Security Intelligence Analyst,"New York, NY",Madison Square Garden Entertainment,,4.0,"2 - 3 years of public or private sector experience conducting or supporting intelligence collection, analysis, and dissemination functions."
DATA ANALYST,"Bronx, NY 10451 (South Bronx area)",Montefiore Medical Center,,4.1,"Minimum bachelor's (data analytics, computer science, information systems, health administration, or related fields) with 2 years of experience as data analyst."
EDUCATION ADMINISTRATOR,"Bronx, NY 10467 (Williams Bridge area)",Montefiore Medical Center,,4.1,"Manages and maintains database of all House Staff for GME, IME and alumni purposes. Training in PC based automated word processing systems and spreadsheets,…"
Python Data Engineer,"New York, NY","Take-Two Interactive Software, Inc.",,4.1,And ensure delivery of high-quality data to business teams. Comfortable working with business customers to collect requirements and gain a deep understanding of…
Data Engineer,"New York, NY 10176 (Murray Hill area)",Dow Jones,,3.9,"2 or more years of data engineering experience. Experience building data pipelines in AWS (preferred) or GCP. Excellent written and verbal communication skills,…"
Sr. Data Analyst,"New York, NY 10016 (Gramercy area)",Criteo,,4.0,You will delvier high quality and actionable tools and reports to business teams and Data Analyst in order to allow them to analyze customer behavior and trends…
Data Analyst/Legal Support Supporting the US Attorney's Office,"New York, NY 10007 (Financial District area)",Forfeiture Support Associates,,3.7,"Accurately enters required data into one or more databases, documents, or spreadsheets. High School diploma or GED, Undergraduate degree preferred."
Data Analyst II-Geriatrics and Palliative Care,"New York, NY 10029 (East Harlem area)",Mount Sinai,,3.9,"Experience with geospatial analysis, claims data, and/or advanced data visualization preferred. Deliver analyzable or analyzed data to Principal Investigators…"
Data Scientist,"New York, NY 10013 (SoHo area)",Sharecare Inc,,3.3,Demonstrated experience applying data science methods to real-world data problems. Develop custom data models and algorithms to apply to data sets.
Marketing Data Analyst,"New York, NY",Cockroach Labs,,,"Experience with business intelligence, data warehousing, and modeling tools. Background in statistics, data modeling, or data science."
Senior Business Analyst,"Albany, NY 12203 (Campus Area-University District area)",Unisys,,3.7,Designs or modifies business processes and the corresponding information technology solutions. May lead a small team of business analysts or direct activities…
Data Engineer,"New York, NY 10005 (Financial District area)",Hudson River Trading,,3.5,Being a data engineer at HRT means being a pioneer. We're looking for someone who loves data (maybe even dreams about data) and wants to be a critical part of…
Jr Securities Portfolio Analyst,"Melville, NY 11747",BankUnited,,3.7,"Familiarity with programming, analytics, business or finance a plus. B.S. or B.A. Degree in Finance, Business, Mathematics, Economics, Statistics, Quantitative…"
Data Scientist I,"New York, NY 10003 (Greenwich Village area)",The Trade Desk,,4.0,Our data scientists have deep knowledge and exercise a high degree of leadership in their daily work. You are a broadly skilled data scientist who may have…
Sr Data Analytics Engineer,"New York, NY",Turner,,4.0,Minimum 4 years experience as a software engineer with focus on data systems. Experience with DBT(Data Build Tool) or similar data modeling tool.
ETL Developer/ Analyst,"New York, NY",iknowvate technologies,,,Identify and analyze data discrepancies and data quality issues and work to ensure data consistency and integrity. Experience with Flowchart Tools a plus.
Data Analyst,"New York, NY 10007 (Financial District area)",GroupM North America,,,"Strong experience with Advanced Excel, data manipulation (R/Python, etc) as well as other business intelligence tools. Analyze and interpret data relative to:"
Analyst - Business Transformation,"Rye, NY 10580",Sims Metal Management,,3.4,"Apply a structured methodology to research, seek buy-in from senior leadership and implement best practices for business transformation and other corporate…"
Associate Business Analyst,"New York, NY 10022 (Turtle Bay area)",Intercontinental Exchange,,3.4,Bachelor’s degree in Finance and/or Computer Science (or foreign equivalent). Perform UAT on new functionality or datasets.
Data Analyst,"New York, NY 10012 (Greenwich Village area)",New York University,,4.2,"Responsibilities include organizing longitudinal data, preparing dataset for public use, deidentifying data, and developing codebooks for public use data."
Data Scientist - Marketing,"New York, NY",Getty Images,,3.9,"Ability to independently execute on a project, from ideation to delivery to stakeholders, and can pro-actively interact with other engineers at Getty Images to…"
Data Analyst,"New York, NY",Columbia University,,4.1,Develop novel web-based data visualization and user interfaces strategies for enabling effective use of the large data sets of sequence data and genetic…
