job_title,location,company,salary,rating,summary
Master Technologist,"North Las Vegas, NV 89030 (North Last Vegas area)","Mission Support and Test Services, LLC",,3.0,"Prefer Associate’s degree in Mechanical, Electronic or similar field of technology. Able to apply engineering technologies to perform scope of work similar to…"
Senior Civil Engineer,"Las Vegas, NV (Downtown area)",Las Vegas Valley Water District,"$123,438 a year",4.3,"Under general direction, supervises and participates in the conduct of complex engineering projects, engineering analyses; research, planning and design for a…"
Area Account Representative,"Las Vegas, NV",Omnicell,"$70,000 a year",3.6,"Develop account specific business plans, execute against them and provide routine business updates. 2+ or more years in a Healthcare Sales Environment or…"
Financial Analysis Director/Manager/ Sr. Financial Analyst,"Las Vegas, NV 89101 (Cultural Corridor area)",Anthem,,3.7,"Minimum of 2+ years in a B2B business, ideally healthcare with a focus on Medicare Advantage business. Focuses on business improvement initiatives and projects."
Security Ops Analyst,"Las Vegas, NV",Aristocrat Technologies,,3.4,"CISSP, CISM, CISA or certifications preferred. Bachelor’s degree in Information Systems, Cybersecurity, or a related field and minimum 5 years of relevant…"
Distinguished Scientist,"North Las Vegas, NV 89030 (North Last Vegas area)","Mission Support and Test Services, LLC",,3.0,"Publish and present research results in peer-reviewed scientific or technical journals and at external conferences, seminars, and technical meetings."
Telecom Construction Planner (2021-1290),"Las Vegas, NV 89106 (West Las Vegas area)",Atrium Works LLC,,,Minimum 1 or more year of experience in related field (ie. Construction Planning or Network Operations) with a Telecommunications company.
ERP Implementation Specialist,"Las Vegas, NV",Curaleaf,,2.0,A strong understanding of business processes and requirements. Must be proficient in recommended ERP business processes. System of choice (Dynamics 365 F&O).
CIE Analyst I (HEC),"Las Vegas, NV 89109 (The Strip area)",Caesars Entertainment,,3.8,"Experience with web-based data visualizationtools, such as Tableau or Power BI. Contribute to a culture dedicated to telling thetruth through data, by…"
Sr. Talent Specialist – Talent Acquisition Experience,"Las Vegas, NV",Aristocrat Technologies,,3.4,Drive Talent Acquisition best practices by aligning research and market intelligence to action plans that will enhance recruitment outcomes.
Faculty Group Practice - Billing Representative - Authorizations **Las Vegas**,"Las Vegas, NV",NYU Langone,,4.1,"Perform billing tasks assigned by management which may include data entry, claim review, charge review, accounts receivable follow-up, or other related…"
Vascular Intervention Sales Representative,"Las Vegas, NV",BIOTRONIK,,3.5,"Frequently required to use hands to finger, handle or feel objects, tools or controls. Sitting, standing and/or walking for up to eight plus hours per day."
Software Engineer,"Henderson, NV",Friendly Consultants,,,Education : a Bachelor's degree or its equivalent in Computer Information Systems or a closely related field. Implement architectural and technical of automated…
Vascular Intervention Sales Representative,"Las Vegas, NV",BIOTRONIK,,3.5,"Frequently required to use hands to finger, handle or feel objects, tools or controls. Sitting, standing and/or walking for up to eight plus hours per day."
Software Engineer,"Henderson, NV",Friendly Consultants,,,Education : a Bachelor's degree or its equivalent in Computer Information Systems or a closely related field. Implement architectural and technical of automated…
Network Engineer Staff,"Las Vegas, NV 89135",Telos Corporation,,4.1,"Associate’s Degree in a related field, or the equivalent combination of education, professional training or work experience (3 years)."
Senior Engineer,"North Las Vegas, NV 89030 (North Last Vegas area)","Mission Support and Test Services, LLC",,3.0,"Perform data analysis and document results. S degree in Electrical Engineering, Physics, or similar field preferred. Must possess a valid driver's license."
Full Stack React Developer,"Las Vegas, NV 89169 (Paradise area)",Deloitte,,4.0,Experience working with data scientists and integrating analytical models. Serverless application development with Google or AWS.
Administrative Assistant,"Las Vegas, NV",Crane Co.,,3.3,"Partner with businesses to provide payment experiences that set new and innovative standards for consumer convenience, security and reliability."
Deputy Director,"North Las Vegas, NV 89030 (North Last Vegas area)","Mission Support and Test Services, LLC",,3.0,Demonstrated experience driving successful transformation of integrated business systems and processes at enterprise scale across multiple customer and/or…
Senior Analyst / JICO,"Nellis AFB, NV 89191",Scientific Research Corporation,,3.9,"Be integral to the system engineering process for 526 IS testing, training, and TTP development efforts to include data collection and data analysis."
Store Protection Specialist,"Las Vegas, NV 89106 (West Las Vegas area)",dd's Discounts Stores,,3.4,"Gathers theft indicators and uses internal or external intelligence to impact shortage trends. Must be able to regularly bend, stoop, or crouch (frequency and…"
"Product Manager, US Core Betting","Las Vegas, NV",Sportradar AG,,,"Conduct market research to identify needs for product improvements and innovation. To be successful as a Product Manager, you should have prior experience in…"
Finance Director-Government Business Division,"Las Vegas, NV 89101 (Cultural Corridor area)",Anthem,,3.7,Provides decision support for business unit President and senior management teams’ operational and business goals. Medicaid managed care experience preferred.
Senior Construction Engineer,"Las Vegas, NV 89118 (Enterprise area)",Verizon,,3.9,A Bachelor’s degree or four or more years of work experience. Three or more years of relevant work experience. A valid Driver’s license.
Commercial Finance Director,"Las Vegas, NV",Southern Glazer’s Wine and Spirits,,3.6,Ensure accurate and efficient distribution of commercial finance reports and other business intelligence essential to the commercial organization.
Director of Finance – Program Management,"Las Vegas, NV",Aristocrat Technologies,,3.4,"And simplify of existing business processes. Monitor deliverables throughout the life cycle, preparing adjusted business cases when required."
Regional Sales Engineer,"Las Vegas, NV",Varonis,,3.1,"Ability to create business-level presentations. Preferred – BS in a Computer Science, Computer Engineering, or Information Technology with additional education…"
Accounting Specialist II,"Las Vegas, NV",Everi Games Inc,,3.3,"Associates Degree in Business, Accounting or related field required. Posts business transactions, processes customer invoices and statements, and completes…"
Store Protection Specialist,"North Las Vegas, NV 89032 (North Last Vegas area)",Ross Stores,,3.4,"Gathers theft indicators and uses internal or external intelligence to impact shortage trends. Must be able to regularly bend, stoop, or crouch (frequency and…"
Systems Engineer,"North Las Vegas, NV",EchoStar,,3.3,"Bachelor’s degree, or equivalent combination of education and technical experience, or equivalent military training and experience."
Solution Architect - Data & Analytics,"Las Vegas, NV 89169 (Paradise area)",Deloitte,,4.0,"MS SQL Server, SAP HANA, MS Azure Cortana suite or similar database, business intelligence and analytic platforms. Mentoring technical leads and developers."
Project Manager,"Las Vegas, NV 89119 (Paradise area)",Terracon,,3.2,"Coordinates with accounting for financial management of business intelligence, invoicing and collections. Partner with other departments or offices to secure…"
Manager I - Service Desk,"North Las Vegas, NV 89030 (North Last Vegas area)","Mission Support and Test Services, LLC",,3.0,Ensure that customer expectations are met or exceeded. Degree in Computing and or IT discipline is desired. Maintain a calendar of maintenance requests on the…
Salesforce Business Systems Analyst,"Las Vegas, NV",Aristocrat Technologies,,3.4,"Experience collaborating with business stakeholders, business process owners, technical project managers and technical teams to execute business analysis tasks."
Supply Technician - Annex 2 Ranges,"Las Vegas, NV 89128 (Desert Shores area)","Arcata Associates, Inc.",,4.2,"3 ft. above the floor, or 42 lbs. when carrying an object 33 feet or less. Proper English grammar, usage, spelling and punctuation; Modern business office…"
MySQL DBA - Mid-Level,"Las Vegas, NV",William Hill US,,3.2,3 to 5 years MySQL server database experience or database administration experience in a commercial environment or equivalent work experience.
Global Supply Chain Cost Analyst,"Las Vegas, NV 89115",SAINSTORE,,,Create policies or procedures for supply chain activities. The analyst will report to Junior Logistics Manager.
Front End Developer - Temporary,"Las Vegas, NV 89118 (Enterprise area)",4Wall Entertainment,,3.8,Work with data scientists and analysts to improve software. Create security and data protection settings. You will be working with clients and events to provide…
Loss Prevention Specialist,"Las Vegas, NV",DTiQ,,3.3,"DTiQ’s integrated, pro-active systems provide restaurant owners/operators with actionable business intelligence data. Audit/review video, audio and POS data."
ETL Talend Developer (Healthcare),"Henderson, NV",Agama Solutions,,3.8,IT business analyst with experience in documenting and managing requirements. Work with business users to define and understand business requirements related to…
Lead Infrastructure Consultant (Remote),"Las Vegas, NV",ThoughtWorks,,4.2,"You’re comfortable partnering directly with infrastructure technicians, support and network analysts, security analysts, system administrators and/or IT…"
Territory Manager,"Las Vegas, NV 89044 (Westgate area)",Thermo Fisher Scientific,,3.5,"Bachelor’s Degree in Business, Science or equivalent education or experience. Experience successfully meeting or exceeding sales target."
Senior Cyber Assessment Analyst – Cloud Services,"Las Vegas, NV 89169 (Paradise area)",Deloitte,,4.0,"Bachelor’s degree in Computer Science or Business Administration, or relevant educational or professional experience."
"HRIS Reporting, Analytics, and Automation Supervisor","Las Vegas, NV 89165",Koch Business Solutions,,3.6,"Experience working with data coming from HR ERP systems like Infor Cloud suite HCM, Birst, SAP, SuccessFactors, PeopleSoft or Workday."
Oracle Developer DBA,"Las Vegas, NV",Focus Datatech,,,"Database objects; write database procedures, functions, and triggers; tune database queries; and monitor. System, working closely with the development team and…"
"Subcontract Administrator, Lead","Las Vegas, NV 89119 (Paradise area)",Amentum,,2.7,"Monitor small business goals on assigned subcontracts, coordinate with technical staff, maintain records, and participate in small business activities/fairs."
F-35 Fighter Effectiveness Engineer - Top Secret/SCI Eligible,"Las Vegas, NV 89109",AMERICAN SYSTEMS,,3.9,Operational joint and/or coalition experience. Perform as Kill Removal Officer to remove blue or red air players. Current TOP SECRET clearance / SCI eligible.
Grants Manager,"Las Vegas, NV 89146 (Buffalo area)",Opportunity Village,,3.7,"Required: Bachelor’s degree in communications, research or another relevant field, two - five years’ work experience as a grant and proposal writer, business or…"
Territory Business Manager,"Las Vegas, NV",LEO Pharma,,3.6,"Dermatology, Specialty or Immunology experience required; selling sub-cutaneous self-injectable (or office administered IC) biologics experience preferred."
Trade Development Director,"Las Vegas, NV",Southern Glazer’s Wine and Spirits,,3.6,"Ensure all business intelligence program tracking is accurate, timely and aligns with regional and individual state reporting. 7 years of relevant experience."
NETWORK SPECIALIST I,"Las Vegas, NV","Golden Entertainment Corporate (Las Vegas, NV)",,,High school diploma or equivalent required. Bachelor’s degree in computer science or information sciences from a four-year college or university; an equivalent…
"Inventory System Analyst - Henderson, NV","Henderson, NV",Wells Enterprise,,3.9,High School diploma or equivalent. Perform data collection duties and charting as required by department and maintain the mix recovery/waste spreadsheet.
Sr. Manager of Privacy,"Las Vegas, NV 89118",MGM Resorts International,,3.9,"Prepare and respond to various audits, compliance questions, or stakeholder requests from Senior Leadership and/or shareholders."
Broadcast Operations Network Engineer,"Las Vegas, NV 89119",Broadcast Management Group LLC,,3.8,Performing disaster recovery operations and data backups when required. Ability to quickly learn new or unfamiliar technology and products using documentation…
Sr Account Executive,"Las Vegas, NV 89101 (Cultural Corridor area)",SAS Institute Inc,,4.3,Ability to travel 50% or as business needs require. Proven success building a book of business and client references through consulting engagements and business…
Director of Data Science,"Henderson, NV 89074 (Green Valley South area)","P3 Health Group Management, LLC",,,"Required understanding of health care terminology and knowledgeable/experience with CMS revenue cycle, including Risk Adjustment and HEDIS and some or all the…"
Sr. Staff Data Analyst / Sr. Marketing Analytics Manager,"Las Vegas, NV",Freedom Financial Network,,3.5,"Strong understanding on how data should be captured, stored and structured in data warehousing environment. Conduct large scale analyses, with ownership through…"
Director of Data Science,"Henderson, NV 89074 (Green Valley South area)","P3 Health Group Management, LLC",,,"Required understanding of health care terminology and knowledgeable/experience with CMS revenue cycle, including Risk Adjustment and HEDIS and some or all the…"
Sr. Staff Data Analyst / Sr. Marketing Analytics Manager,"Las Vegas, NV",Freedom Financial Network,,3.5,"Strong understanding on how data should be captured, stored and structured in data warehousing environment. Conduct large scale analyses, with ownership through…"
Senior Staff Geotechnical Engineer,"Las Vegas, NV 89119 (Paradise area)",Terracon,,3.2,"Assign, review, and evaluate laboratory or field data for inclusion in reports. Report any safety issues or concerns to management."
Oracle BI Lead,"Las Vegas, NV",Arrow Designs,,,"The Oracle ERP Business Intelligence Lead will collaborate with the IT & business leads, developers and enterprise infrastructure support teams to ensure…"
Integration Technician II,"Las Vegas, NV 89120 (Paradise area)",Vision Technologies,,3.3,"High school diploma or equivalent required. During post deployment, establishes and troubleshoots data network connections in conjunction with the NOC,…"
Senior Principal Engineer,"North Las Vegas, NV 89030 (North Last Vegas area)","Mission Support and Test Services, LLC",,3.0,Graduate research experience may be recognized. Demonstrated experience successfully leading technical projects or teams. Must possess a valid driver's license.
Suitability Analyst (MOS 6391/6019) - Top Secret Clearance,"Las Vegas, NV 89109",AMERICAN SYSTEMS,,3.9,"Sensor Fusion- Experience in aircraft sensor data fusion to include sensors, pilot visual indicators, avionics and associated data management/decision systems."
Manager FP&A (Luxor),"Las Vegas, NV 89119",MGM Resorts International,,3.9,"Collaborates in data and analytics innovation at Property. Bilingual, English as the primary or secondary language. Five (5) years of relevant experience."
Linux Systems Administrator,"Las Vegas, NV",Planet Technologies,,3.9,Automation using Ansible or other related tools (puppet/chef). Ability to ask relevant questions of customers and engineers in support of problem resolution.
Sr Eng Tech,"Boulder City, NV 89005",Honeywell,,3.7,"This will enable you to support new products, processes, standards or operational plans within the organization's business strategies, with a direct impact on…"
Teaching Assistant-Digital Marketing Analyst,"Las Vegas, NV 89146 (Buffalo area)",College of Southern Nevada,,4.3,At least 2 years industry experience in digital marketing and/or college degree in marketing or similar. Part-Time Teaching Assistant-Digital Marketing Analyst.
Comm Field Engineer - Beatty,"Las Vegas, NV 89128 (Desert Shores area)","Arcata Associates, Inc.",,4.2,"Research and analyze data such as customer design proposals, specifications and manuals to determine the feasibility of design or application."
Sr. Capacity Planner,"Las Vegas, NV",NICE inContact,,,"Bachelor's degree in Computer Science, Information Systems or other related field or equivalent work experience."
Service Desk Specialist,"Las Vegas, NV 89102 (Buffalo area)",TELUS International,,4.0,"Undergraduate degree or diploma, preferably in a technical discipline, or equivalent and relevant work experience. Run diagnostic programs to resolve incidents."
Outside Sales Engineer,"Las Vegas, NV",CHC Hydro,,,Experience with Financial Force or a similar ERP. Maintain established customers to allow the business to grow.
Pharmacy 340B Specialist,"Las Vegas, NV",University Medical Center of Southern Nevada,$17.82 - $27.62 an hour,3.7,Equivalent to graduation from high school; three (3) years of experience as a pharmacy technician and three (3) years of experience as a 340B analyst or…
Project Geotechnical Engineer,"Las Vegas, NV 89119 (Paradise area)",Terracon,,3.2,"Assign, review, and evaluate laboratory or field data for inclusion in reports. Report any safety issues or concerns to management."
Senior Principal Instruments and Controls Engineer (Senior Principal Engineer),"North Las Vegas, NV 89030 (North Last Vegas area)","Mission Support and Test Services, LLC",,3.0,Graduate research experience may be recognized. Knowledge is typically within one technical discipline or related disciplines.
Inside TSS Cell Culture,"Las Vegas, NV 89044 (Westgate area)",Thermo Fisher Scientific,,3.5,Research accounts and leverage historical sales data and market trends to drive new business. Develop territory business plan and frequently update according to…
Faculty Group Practice - Billing Representative - Accounts Receivables **Las Vegas **,"Las Vegas, NV",NYU Lutheran Augustana Center,,4.1,"Perform billing tasks assigned by management which may include data entry, claim review, charge review, accounts receivable follow-up, or other related…"
Home Health Sales Representative,"Las Vegas, NV 89118",LORIAN HEALTH,,3.6,"Bachelor’s degree in a related field or five years previous healthcare experience in home health, or healthcare sales. Position-Based Sales Skills Required."
Sales Operations Anly III,"Las Vegas, NV 89113 (Spring Valley area)",IGT,,3.7,Bachelor's degree required or equivalent experience in an analyst role. 5+ years of experience as an analyst preferably with a considerable sales focus.
Staff Scientist (Field Applications),"Las Vegas, NV 89044 (Westgate area)",Thermo Fisher Scientific,,3.5,Conduct research to generate data highlighting the use of supported products in biotech/biopharma workflows utilizing techniques in molecular biology.
Software Developer I,"Las Vegas, NV",Curaleaf,,2.0,"Primarily perform database design, development and administration with MS SQL. Bachelor's degree in a computer science related major or equivalent experience."
Sr Manager - Data Science & Analytics,"Las Vegas, NV",Las Vegas Sands Corp.,,3.5,"Ability to provide data-driven decision support and business intelligence that is timely, accurate, and actionable. Ability to learn and adopt new technologies."
Sr. Store Protection Specialist (Sr. SPS),"Las Vegas, NV 89119",Ross Stores,,3.4,Loss prevention or security work experience or training in a retail setting. Retail experience or similar training. High School diploma or equivalent education.
Back-End Engineer,"Las Vegas, NV",Symbio,,,B.S. or equivalent work experience. Experience with AWS or Azure (preferred) development. Experience with AWS Lambda or Azure Functions (serverless compute).
Electrical Engineer,"Las Vegas, NV",The Boring Company,,3.1,3+ years working in electrical engineering role or related position. Design and implement data acquisition systems for the Loop Transportation System.
Product Engineer – Louvers,"Las Vegas, NV",Nailor Industries,,2.9,"S Engineering degree (Mechanical, or Structural) or equivalent experience. Experience and/or knowledge of structural support calculations."
Senior QA Tester-Analytics,"Las Vegas, NV",2K Vegas,,3.7,You will work closely with our data engineers and data scientists to ensure validity of internal and external data feeds. High School diploma or equivalent.
Product Engineer – Louvers,"Las Vegas, NV",Nailor Industries,,2.9,"S Engineering degree (Mechanical, or Structural) or equivalent experience. Experience and/or knowledge of structural support calculations."
Senior QA Tester-Analytics,"Las Vegas, NV",2K Vegas,,3.7,You will work closely with our data engineers and data scientists to ensure validity of internal and external data feeds. High School diploma or equivalent.
"Manager, Field Resource Planning- Las Vegas","Las Vegas, NV 89119 (Paradise area)",T-mobile,,3.8,Project or people management experience. Develop execution plans to support new strategies and dynamics relating to one or more lines of business within T…
SENIOR SURVEY TECHNICIAN,"Las Vegas, NV","Clark County, NV",$22.64 - $35.06 an hour,4.1,"Provides supervision, work direction and training to a team or crew on a project or relief basis. This examination will establish an Open Competitive and…"
ConvergeHealth Patient Services - Manager,"Las Vegas, NV 89169 (Paradise area)",Deloitte,,4.0,"Experience with large scale PAP, Copay, and/or Adherence Programs for a pharmaceutical manufacturer or patient services hub provider with client projects…"
US Cyber Security Technology Engineering Analyst,"Las Vegas, NV 89169 (Paradise area)",Deloitte,,4.0,"Cyber Security vigilantly protects Deloitte and client data. Provide expertise and translate the business needs to design; and develop tools, techniques, and…"
Timeshare Escrow Officer,"Las Vegas, NV 89145 (Angel Park Lindell area)",First American,,3.8,High School diploma or equivalent. Maintain records in the escrow accounting system and customer database. Prepare closing documents on transactions that may…
Lead Instructor-Digital Marketing Analyst FY 2021,"Las Vegas, NV 89146 (Buffalo area)",College of Southern Nevada,$40 an hour,4.3,At least 2 years professional experience in Digital Marketing or similar. Passion for helping change the life trajectories of unemployed and/or at-risk youth.
Linux System Administrator,"Las Vegas, NV 89145 (Angel Park Lindell area)",GAN,,,Create and modify scripts or applications to perform tasks. Flexible approach to reflect the needs of the business.
Fighter Test Analyst,"Las Vegas, NV 89115","Crew Training International, Inc.",,,Operational joint and/or coalition experience. Evaluate cockpit record media playback and test range data to formulate an analysis of effectiveness and…
Personal Computer Support Technician,"Nellis AFB, NV 89191",The Logistics Company,,3.8,"The PCST will answer inquiry or research answer to inquiry and provide response or referral. Previous Desktop Support, Help Desk or Customer Service experience,…"
Executive Asst Dean of COM,"Henderson, NV 89014 (Gibson Springs area)",Touro University Nevada,,3.6,Bachelor's or Master’s degree from an accredited college or university preferred. Managerial experience in higher education or equivalent required.
Engineer III- Network,"Las Vegas, NV",Las Vegas Sands Corp.,,3.5,5+ years’ experience supporting enterprise networks and/or large data center environment. Bachelor's degree in MIS or similar technical program or acceptable…
"Regional Sales Manager, Southwest","Las Vegas, NV",Panasonic Corporation of North America,,3.8,"Establishes, develops and maintains business relationships with current customers, manufacturer’s representatives and prospective customers in the assigned…"
"Sr. Manager, NA Field and Validation Application Sciences Group","Las Vegas, NV 89044 (Westgate area)",Thermo Fisher Scientific,,3.5,"Bachelor’s degree in Forensic Science or related field – or equivalent experience. Customer centric, team player who can effectively integrate internal and…"
Engineer II/Senior Engineer,"Las Vegas, NV 89191","Mission Support and Test Services, LLC",,3.0,"Graduate research experience may be recognized. Proven experience with design, development, testing, and/or implementation of complex database-driven systems…"
Oracle BI Lead,"Las Vegas, NV",Softvision,,3.7,"The Oracle ERP Business Intelligence Lead will collaborate with the IT & business leads, developers and enterprise infrastructure support teams to ensure…"
Solution Design Consultant I - Cox Business,"Las Vegas, NV 89106 (West Las Vegas area)",Cox Communications Inc,,3.8,Bachelor's degree and/or equivalent experience. Flexibility to support expansion to data collection across new forms of business that may include managed…
Recovery/Audit Manager,"Henderson, NV 89074 (Green Valley South area)","P3 Health Group Management, LLC",,,"Coordinates, supervises and is accountable for the daily activities of business support, technical or production team or unit."
Analyst I (CLV_HEC),"Las Vegas, NV 89109 (The Strip area)",Caesars Entertainment,,3.8,"Experience with web-based data visualization tools, such as Tableau or Microstrategy. Exposure to statistical analysis or optimization analytics."
Software Engineer – Enterprise Resource Planning (ERP),"Las Vegas, NV 89146 (Buffalo area)",NV Energy,"$107,100 a year",3.8,"Acts as the technical lead for projects related to the development of new systems, architecture, applications or technology capabilities in support of business…"
Principal Mainframe Modernization Architect,"Las Vegas, NV","Amazon Web Services, Inc.","$122,300 a year",3.6,"Experience with legacy systems data replication or messaging. Bachelor’s degree, in Computer Science, Engineering, Mathematics or a related field or equivalent…"
"Resident Engineer - (Location: Las Vegas, Clearance Required)","Las Vegas, NV",Palo Alto Networks,,3.9,"Other tasks and duties as needed to support the customer and/or business. BS in Computer Science, MIS, business, or equivalent education/training/experience."
SOC Shift Lead,"Las Vegas, NV","Criterion Systems, Inc.",,,Experience in supervisory or management of IT or security operations. Review of security vulnerability data. Excellent technical and business writing skills.
Fleet Tire Sales Specialist,"North Las Vegas, NV 89081 (North Last Vegas area)",Goodyear,,3.7,Previous business to business sales experience. High School Diploma or GED. Create or increase truck tires sales through a planned program of regular…
Armed Security Officer,"Las Vegas, NV",Strategic Security Corp,$22 an hour,3.1,Sound alarms or calls police or fire department in case of fire or presence of unauthorized persons. Watch for irregular or unusual conditions that may create…
Cloud Continuous Improvement Lead,"Las Vegas, NV 89169 (Paradise area)",Deloitte,,4.0,Bachelor's degree from an accredited college or university. Ability to obtain and/or maintain a Security Clearance. Ensure seamless delivery to our customers.
DevOps Engineer,"Las Vegas, NV 89148 (Spring Valley area)",Axos Bank,,3.0,Experience with virtualization solutions (VMware or other). Experience configuring Amazon Web Services or similar cloud-based platforms.
Sr Software Engineer,"Las Vegas, NV",Aristocrat Technologies,,3.4,Prepares any test data required. B.S. and/or M.S. in Computer Science. The US based roles may require registration with the Nevada Gaming Control Board (NGCB)…
Oracle BI Lead,"Las Vegas, NV",Softvision - North America,,,"The Oracle ERP Business Intelligence Lead will collaborate with the IT & business leads, developers and enterprise infrastructure support teams to ensure…"
Consultant - Consumer Insights,"Las Vegas, NV",Numerator,,3.6,Comfort proactively diving into the data to find the right data points to answer business questions and create compelling stories for clients.
Senior Mortgage Loan Analyst,"Las Vegas, NV 88901",Loanpal,,3.6,"3 year of mortgage experience; ideally previous (or current) underwriting, processing or post-close experience. Knowledge of FNMA /FHLMC guidelines."
Channel Account Manager - Southwest,"Las Vegas, NV",Verkada,,,"Fluency in Salesforce, Excel, and other business software. Demonstrated channel sales success (President’s Club or similar recognition)."
ORSA for Integrated Fire Control Analysis TS/SCI,"Las Vegas, NV 89109",AMERICAN SYSTEMS,,3.9,Experience in Design of Experiments and data collection. Experience developing training or reference graphic products a plus.
Fanatical Sales Consultant,"Las Vegas, NV",Equiinet,,,"2 years successful business-to-business outside sales experience with quotas. Communicates with prospective customers in person, by phone, email or other…"
Software Eng (Dev) IV,"Las Vegas, NV 89113 (Spring Valley area)",IGT,,3.7,Build business processes in an Agile development environment. Clear understanding of platform managed applications & database systems.
Medical Technologist II,"Las Vegas, NV",Quest Diagnostics,,3.6,"BS in Medical Technology, Biology or Chemistry, or an AS degree in a Laboratory Science or Medical Laboratory Technology, or have previously qualified as a…"
Medical Lab Technician,"Las Vegas, NV",TridentCare,,2.5,Must be a registered or certified Medical Lab Technician or Clinical Laboratory Scientist or meet equivalency standards in the state of Nevada.
Analytics Manager - On Property (HEC),"Las Vegas, NV 89109 (The Strip area)",Caesars Entertainment,,3.8,"Help junior analysts to prioritize analyses based on business/profit impact. Experience in leading projects using web-based data visualization tools, such as…"
Network Engineer II,"Las Vegas, NV",Everi Games Inc,,3.3,"Bachelor's degree in IT or similar or work experience equivalency. 3+ years experience designing, supporting, and delivering network data architecture."
"Director, Strategic Sourcing Business Intelligence","Las Vegas, NV 89118 (Enterprise area)",Scientific Games,,3.5,"APICS/NAPM, CPIM or CPM certification or equivalent preferred. Measurement system analysis, ensuring data is accurate and matching ERP system data."
Network Engineer,"Las Vegas, NV",Delaware Nation Industries (DNI),,,Candidate will configure complex WAN/LAN technologies in support of enterprise class data centers. Experience creating detailed physical and logical data center…
Software Engineer- Scala,"Las Vegas, NV",William Hill US,,3.2,You are either already proficient in Scala and functional programming or enthusiastic about learning. Decipher existing software systems and be able to hook in…
ConvergeHealth Patient Services - Senior Consultant,"Las Vegas, NV 89169 (Paradise area)",Deloitte,,4.0,"Experience with large scale PAP, Copay, and/or Adherence Programs for a pharmaceutical manufacturer or patient services hub provider with client projects…"
Financial Analyst Lead,"Las Vegas, NV 89101 (Cultural Corridor area)",Anthem,,3.7,"Minimum of 2+ years in a B2B business, ideally healthcare with a focus on Medicare Advantage business. Focuses on business improvement initiatives and projects."
Digital Channel Product Expert,"Las Vegas, NV",NICE inContact,,,"Provide business analysis, business area assessment, user needs analysis and business systems design for assigned projects."
Director of Analytics-Marketing (HEC),"Las Vegas, NV 89109 (The Strip area)",Caesars Entertainment,,3.8,"Experience in leading projects usingweb-based data visualization tools, such as Tableau or Microstrategy. Design and deliver reporting for operating departments…"
Group Lead,"Las Vegas, NV",Quest Diagnostics,,3.6,"Bachelor of Science in Medical Technology, Biology or Chemistry or an Associate degree in a Laboratory Science or Medical Laboratory Technology or have…"
ENTERPRISE ACCOUNT EXECUTIVE,"Las Vegas, NV",DynTek,,4.2,Bachelor’s Degree or equivalent experience. Strong business acumen and customer-centric perspective. Account Executives also have support from a national team…
Account Executive - Las Vegas,"Las Vegas, NV",Modern Luxury,,3.0,The Account Executive will develop and cultivate leads in multiple local business categories. Display a thorough understanding of assigned accounts’ business…
Low Code No Code - Consultant,"Las Vegas, NV 89169 (Paradise area)",Deloitte,,4.0,"Programming knowledge and/or experience with scripting languages (JavaScript (Node.js) / Python) or expertise in HTML, JavaScript, and CSS skills or lower level…"
Nonproliferation Safeguards Program Manager I,"North Las Vegas, NV 89030 (North Last Vegas area)","Mission Support and Test Services, LLC",,3.0,Experience with one or more computing programming languages or mathematical computing software packages is preferred. Must have a valid driver’s license.
Medical Administration Specialist,"Nellis AFB, NV 89191","Avosys Technology, Inc.",,,"Reviews data to determine deficiencies, if any, and directs or performs appropriate corrective actions. Uses business intelligence applications to extract,…"
"Manager, Splunk Traffic Engineering","Las Vegas, NV 89101 (Cultural Corridor area)",Splunk,,4.1,Splunk’s Cloud Infrastructure organization builds robust and resilient auto-scaling platform solutions for hosting Splunk's enterprise software.
Geotechnical Project/Senior Engineer,"Las Vegas, NV 89118",Nova Geotechnical & Inspection Services,,3.8,The ideal candidate will have at least a Bachelor’s degree in civil engineering and have a Professional Engineering license in Nevada or another state with the…
Product Engineer – Air Control Products (dampers),"Las Vegas, NV",Nailor Industries,,2.9,"S Engineering degree (Mechanical, or Structural) or equivalent experience. Technical support for independent representatives, contractors and engineers…"
Senior Full Stack Developer,"Las Vegas, NV","Incredible Technologies, Inc.",,,"Bachelor’s degree in Computer Science or equivalent experience required. If so, Incredible Technologies may have the position for you."
Faculty Group Practice - Billing Supervisor **Las Vegas**,"Las Vegas, NV",NYU Langone,,4.1,Compile statistical data as requested and reports data monthly to appropriate parties. To qualify you must have a Bachelors Degree with a minimum of 5-7 years…
Sr Software Engineer - L4 ONE LINK,"Las Vegas, NV",Aristocrat Technologies,,3.4,"Bachelor’s degree in Computer Science, Engineering or a related field, or its equivalent. Database programming using SQL with SQL Server or MySQL."
Engineer - Cyber Security,"Las Vegas, NV",Las Vegas Sands Corp.,,3.5,"Must be able to obtain and maintain a Nevada Gaming Control Board Registration and any other certification or license, as required by law or policy."
"Imaging Account Executive, Las Vegas","Las Vegas, NV",Siemens,,4.0,"BS/BA in related discipline, or advanced degree, where required, or equivalent combination of education and experience."
Faculty Group Practice - Senior Customer Service Representative **Las Vegas**,"Las Vegas, NV",NYU Langone,,4.1,"Perform billing tasks assigned by management which includes answering calls, logging call data into Customer Relationship Management (CRM) software, entering…"
