job_title,location,company,salary,rating,summary
Budgets & Accountability Analyst (750-3486),"Houston, TX 77002 (Downtown area)",Aramco Services Company,,3.8,"Use SAP to input or retrieve data for regular reporting or for specific Management requests; maintain a strong working knowledge of SAP Financial, Contracting,…"
Data Engineer,"Houston, TX 77002 (Downtown area)",Pattern Energy Group LP,,3.8,"Leverage internal resources, contractors, or service providers to develop new data pipelines, improve existing systems, and transform data into a useable format…"
Data Engineer,"Houston, TX",ABS,,3.8,"Minimum 3-4 years of relevant experience in data analytics as a data engineer, data analysit, data scientist (or applied scientist role)."
IT Data Analyst- Administration (Medical Center),"Houston, TX",Houston Methodist,,4.2,Assists more senior team members with user education of business intelligence applications and helps ensure access to data with the goal of reduced reliance on…
"Sr. Well Engineer – Drilling and Completions (IWS) - The Woodlands, TX","The Woodlands, TX 77380",Baker Hughes,,4.0,MS in Petroleum/Oil & Gas or Well Engineering. Previous relevant experience working in integrated projects or for an operator.
Principal Gifts Research Analyst,"Houston, TX 77005 (University Place area)",Rice University,,4.2,"Occasionally coordinates collaborative project work with other team members, such as the development data analysts or development research analysts."
B2B Analyst,"Houston, TX 77040 (Fairbanks - Northwest Crossing area)","DXP Enterprises, Inc",,3.0,"Load and maintain customer data. High school or equivalent (Required). Responsible for review, test and approve data before loading into system to assure…"
Early Childhood Infant / Toddler / PreK Teachers,,Oak Forest Academy,$11 - $18 an hour,,High school or equivalent (Required). CPR and First Aid Certification or willingness to obtain. Bachelor’s in early childhood or relevant preferred.
Software Engineer - Data Engineering,"Houston, TX","Two Sigma Investments, LLC.",,3.8,Collaborate with engineers and business partners across Two Sigma’s global offices to design and architect solutions. You have extraordinary programming skills.
IT Systems Analyst,"Houston, TX 77042 (Westchase area)","DBR Engineering Consultants, Inc.",,3.0,"Orientate all new employees on computers, software, and or office standards. Handle corporate moves, expansions, renovations, or relocation as they relate to…"
Archer GRC Developer/Administrator,"Houston, TX",Capgemini,,3.8,"Work with business and functional analysts, and software & solution architects in ensuring that programs and systems function as intended Supervise, mentor and…"
"QC Analyst, Raw Materials","Houston, TX",Lonza,,3.5,Reviews raw material test data including subcontract testing. Maintains compliance with all required training and assists with training of fellow analysts.
Allocator Analyst,"Houston, TX 77080 (Fairbanks - Northwest Crossing area)",FRANCESCA'S,,3.5,Research and provide solutions for issues related to reallocation or disposition of unassigned or damaged inventory. Attend weekly team meetings as needed.
Level II Senior Data Analyst Eddy Current - Texas,"Pasadena, TX","Versa Integrity group, Inc.",,,Identify and/or escalate sales opportunities as they arise. Assists in overseeing the quality assurance/quality control of the crews on same work assignment or…
Data Scientist,,Precision Drilling,,3.8,Engineering big data platforms and large-scale data initiatives. Support a data-driven culture by expanding intelligence reporting and dashboard systems.
Sr. Data Analytics Analyst,"Houston, TX",EDF Trading North America,,4.1,"Working knowledge of data marts and data warehouses. Ensure quality and data integrity in all project deliverables. Reports to: Manager, Product Control."
Business Process Analyst,"Houston, TX 77099 (Alief area)",Vega Soft,,,Participated in Design Sessions leveraging their business expertise to facilitate a solid business design. Deliver precise functional specifications to include…
Business analyst,"Houston, TX 77036 (Sharpstown area)",Royal Technocrats,,,Analyse the data to provide and modify solutions. Provide efficient and effective solutions to realise the business requirements.
Associate Data Scientist,"Houston, TX 77056 (Greater Uptown area)",BroadVail Capital Partners,"From $75,123 a year",,> > Ability to source & clean data across numerous files & data types (e.g. extracting from PDFs or images for text or parsing data files with specific machine…
Revenue Cycle Business Analyst,"Houston, TX",Radiology Partners,,2.7,"Strong research, problem-solving, and analytical skills; understanding of business intelligence tools. Bachelor’s degree with emphasis in business, healthcare,…"
Commercial Strategy Analyst (3658),"Houston, TX",ENGIE North America Inc.,,3.5,Synthesize research from 3rd party providers as well internal groups at ENGIE into coherent and inclusive research.
Systems Analyst,"Houston, TX 77070",MHK TECH,"$65,333 a year",,"REQUIREMENTS: Bachelor or foreign equivalent in Technology, Computer Science, Computer Applications, any Engineering or related field."
COVID Testing Site Locator,"Houston, TX",Dascena,,3.4,"2+ years of experience with public outreach, sales or related field. Acquisition of new testing site locations through networking, online/database searches,…"
Reserves Engineer,"Houston, TX 77057 (Galleria-Uptown area)",Encino Energy LLC,,,"Able to build effective relationships with business partners in accounting, land, marketing, data science, operations, finance, and subsurface teams to ensure…"
Junior Systems Engineer,"Houston, TX",Omega AS,,4.2,Good understanding of database development using Microsoft SQL Server 2008 or higher. Bachelor's Degree in computer science or related field.
Sales Operation Analyst,"Houston, TX 77056 (Greater Uptown area)","STEMscopes by Accelerate Learning, Inc.","$57,000 - $60,000 a year",,"Ensure data accuracy and verify salesforce data by performing periodic audits. Identify, analyze and interpret trends by using historical and market data."
Senior Data Engineer,"Houston, TX 77032 (Iah - Airport Area area)","Management Controls, Inc.",,,"Bachelor's degree in Computer Science or comparable field or equivalent experience. Experience with business intelligence applications i.e. Power BI, Tableau,…"
Financial Analyst Sr. - Data Analytics & Treasury,"Houston, TX 77007 (Rice Military area)","SCI Shared Resources, LLC",,3.1,Work with other finance and business intelligence departments to understand the business logic required to make sense of and explain the data.
Benefits Administration/HRIS Analyst,"Houston, TX",KBR,"$60,000 a year",4.1,Audits plan census and payroll data for accuracy to ensure data integrity of all data entered and distributed. 2-3 years systems exposure and/or development.
"Operations Manager, Tanks","Pasadena, TX","Versa Integrity group, Inc.",,,Distribute inventory tracking system to analyst and personnel. Liaise with company sales representatives to identify and secure business opportunities.
Payroll Assistant,"Houston, TX 77032",TriSMART Solar LLC,$19 - $21 an hour,,Personal protective equipment provided or required. Audits data and creates reporting as assigned. Bachelor's or Associates degree (Preferred).
Asset Administrator I,"Houston, TX 77067 (Greater Greenspoint area)",Nabors Industries,,3.9,Work with local scrap and/or auction companies to process the material out of Nabors facilities or vendor sites. Two or four year technical degree.
Business Analyst (Service Now),"Houston, TX 77020 (East End area)","CGI Group, Inc.",,3.6,Standardize Landscape Assessment Template process and onboard to central tool where opportunity to automate the data input and Risks as output.
MPD Field Engineer,"Houston, TX 77067 (Greater Greenspoint area)",Nabors Industries,,3.9,"Degree or certificate in Petroleum, Mechanical Engineering disciplines. Primary technical focal point to analyze, review and properly document entire project…"
Trading Analyst,"Houston, TX (Downtown area)",TC Energy,,4.0,Some require criminal and/or credit checks to comply with regulations. Applications may be submitted using a mobile device or desktop / laptop computer.
Mechanical Maintenance Engineer,"Houston, TX",U.S. Sugar,,3.7,"Personal protective equipment provided or required. Sanitizing, disinfecting, or cleaning procedures in place. Drive the parts inventory optimization process."
Asset Administrator I,"Houston, TX 77067 (Greater Greenspoint area)",Nabors Industries,,3.9,Work with local scrap and/or auction companies to process the material out of Nabors facilities or vendor sites. Two or four year technical degree.
MPD Field Engineer,"Houston, TX 77067 (Greater Greenspoint area)",Nabors Industries,,3.9,"Degree or certificate in Petroleum, Mechanical Engineering disciplines. Primary technical focal point to analyze, review and properly document entire project…"
Business Analyst (Service Now),"Houston, TX 77020 (East End area)","CGI Group, Inc.",,3.6,Standardize Landscape Assessment Template process and onboard to central tool where opportunity to automate the data input and Risks as output.
Trading Analyst,"Houston, TX (Downtown area)",TC Energy,,4.0,Some require criminal and/or credit checks to comply with regulations. Applications may be submitted using a mobile device or desktop / laptop computer.
Network Administrator,"Houston, TX 77019 (River Oaks area)",TriOpz,$35 - $45 an hour,,"Plan, implement, and/or engineer network solutions based on Cisco/Meraki equipment with intermediate complexity. Problem Solving and Critical Thinking."
Mechanical Maintenance Engineer,"Houston, TX",U.S. Sugar,,3.7,"Personal protective equipment provided or required. Sanitizing, disinfecting, or cleaning procedures in place. Drive the parts inventory optimization process."
Database Developer,"Baytown, TX 77520",The Brock Group,,3.7,"Possesses extensive knowledge of one or more database systems, and is capable of working in all phases of database design and management."
Analyst,"Houston, TX",Argus Media,,3.4,"Strong experience in market research, data management, and analysis in chemical or energy commodity markets. Support petrochemical team analytics products with…"
2021 SUMMER FINANCIAL ANALYST INTERN,"Houston, TX 77046 (Montrose area)",Sunnova Energy Corp,,2.8,Analyze historical operational and financial data to provide explanations for performance variance. The candidate’s chosen major or discipline will not be the…
GIS Analyst (Houston),"Houston, TX",Tetra Tech,,3.8,"Efficiently converts data between standard spatial data formats including but not limited to ESRI geodatabase feature classes, stand-alone tables, spread sheets…"
Engineer Reservoir Sr,"Houston, TX",Apache Corporation,,3.8,"Knowledge of reservoir engineering, including experience consulting for and/or working with oil and gas exploration and production businesses;"
Trust Analyst II,"Houston, TX 77002 (Downtown area)",FIS Global,,3.5,Process and reconcile data in various systems. Actively research discrepancies with various agents and clients. Assist in monthly report preparation.
IT/GIS Analyst,"Houston, TX",Vision,Up to $64 an hour,,"Produce reports on geographic data utilizing data visualizations. Creating ""shapefiles"" to merge topographical data with external data by layering external data…"
Sr Data Scientist,"Houston, TX 77070",NextEra Energy,,3.9,"Works with big data and distributed computing platforms. Applying mathematical formulations, scientific rigor and an independent viewpoint to business analyses."
Sr Data Scientist / ML Engineer (remote),"Houston, TX 77024",Thrivent Financial,,3.9,Works with data engineers and developers to make sure that all data solutions are consistent. Ensures all automated processes established to improve reusability…
Lead TM Business Analyst,"Houston, TX 77056 (Greater Uptown area)",Cadence Bank,,3.4,Collect and analyze data to support the business decisions / rationale for any new development or changes to existing processes.
Systems Analyst,"Houston, TX 77070",MHK TECH,"$65,333 a year",,"REQUIREMENTS: Bachelor or foreign equivalent in Technology, Computer Science, Computer Applications, any Engineering or related field."
COVID Testing Site Locator,"Houston, TX",Dascena,,3.4,"2+ years of experience with public outreach, sales or related field. Acquisition of new testing site locations through networking, online/database searches,…"
Reserves Engineer,"Houston, TX 77057 (Galleria-Uptown area)",Encino Energy LLC,,,"Able to build effective relationships with business partners in accounting, land, marketing, data science, operations, finance, and subsurface teams to ensure…"
Junior Systems Engineer,"Houston, TX",Omega AS,,4.2,Good understanding of database development using Microsoft SQL Server 2008 or higher. Bachelor's Degree in computer science or related field.
Sales Operation Analyst,"Houston, TX 77056 (Greater Uptown area)","STEMscopes by Accelerate Learning, Inc.","$57,000 - $60,000 a year",,"Ensure data accuracy and verify salesforce data by performing periodic audits. Identify, analyze and interpret trends by using historical and market data."
Senior Data Engineer,"Houston, TX 77032 (Iah - Airport Area area)","Management Controls, Inc.",,,"Bachelor's degree in Computer Science or comparable field or equivalent experience. Experience with business intelligence applications i.e. Power BI, Tableau,…"
Financial Analyst Sr. - Data Analytics & Treasury,"Houston, TX 77007 (Rice Military area)","SCI Shared Resources, LLC",,3.1,Work with other finance and business intelligence departments to understand the business logic required to make sense of and explain the data.
Benefits Administration/HRIS Analyst,"Houston, TX",KBR,"$60,000 a year",4.1,Audits plan census and payroll data for accuracy to ensure data integrity of all data entered and distributed. 2-3 years systems exposure and/or development.
System Engineer I - NASA Houston,,"MORI Associates, Inc.",,,"Associates degree in Computer Science (or related field), or two years’ experience. Experience in government contracting and/or NASA organization a plus."
"Operations Manager, Tanks","Pasadena, TX","Versa Integrity group, Inc.",,,Distribute inventory tracking system to analyst and personnel. Liaise with company sales representatives to identify and secure business opportunities.
Payroll Assistant,"Houston, TX 77032",TriSMART Solar LLC,$19 - $21 an hour,,Personal protective equipment provided or required. Audits data and creates reporting as assigned. Bachelor's or Associates degree (Preferred).
Asset Administrator I,"Houston, TX 77067 (Greater Greenspoint area)",Nabors Industries,,3.9,Work with local scrap and/or auction companies to process the material out of Nabors facilities or vendor sites. Two or four year technical degree.
MPD Field Engineer,"Houston, TX 77067 (Greater Greenspoint area)",Nabors Industries,,3.9,"Degree or certificate in Petroleum, Mechanical Engineering disciplines. Primary technical focal point to analyze, review and properly document entire project…"
Business Analyst (Service Now),"Houston, TX 77020 (East End area)","CGI Group, Inc.",,3.6,Standardize Landscape Assessment Template process and onboard to central tool where opportunity to automate the data input and Risks as output.
Financial Analyst Sr. - Data Analytics & Treasury,"Houston, TX 77007 (Rice Military area)","SCI Shared Resources, LLC",,3.1,Work with other finance and business intelligence departments to understand the business logic required to make sense of and explain the data.
Benefits Administration/HRIS Analyst,"Houston, TX",KBR,"$60,000 a year",4.1,Audits plan census and payroll data for accuracy to ensure data integrity of all data entered and distributed. 2-3 years systems exposure and/or development.
"Operations Manager, Tanks","Pasadena, TX","Versa Integrity group, Inc.",,,Distribute inventory tracking system to analyst and personnel. Liaise with company sales representatives to identify and secure business opportunities.
Payroll Assistant,"Houston, TX 77032",TriSMART Solar LLC,$19 - $21 an hour,,Personal protective equipment provided or required. Audits data and creates reporting as assigned. Bachelor's or Associates degree (Preferred).
Asset Administrator I,"Houston, TX 77067 (Greater Greenspoint area)",Nabors Industries,,3.9,Work with local scrap and/or auction companies to process the material out of Nabors facilities or vendor sites. Two or four year technical degree.
MPD Field Engineer,"Houston, TX 77067 (Greater Greenspoint area)",Nabors Industries,,3.9,"Degree or certificate in Petroleum, Mechanical Engineering disciplines. Primary technical focal point to analyze, review and properly document entire project…"
Business Analyst (Service Now),"Houston, TX 77020 (East End area)","CGI Group, Inc.",,3.6,Standardize Landscape Assessment Template process and onboard to central tool where opportunity to automate the data input and Risks as output.
System Engineer I - NASA Houston,,"MORI Associates, Inc.",,,"Associates degree in Computer Science (or related field), or two years’ experience. Experience in government contracting and/or NASA organization a plus."
Trading Analyst,"Houston, TX (Downtown area)",TC Energy,,4.0,Some require criminal and/or credit checks to comply with regulations. Applications may be submitted using a mobile device or desktop / laptop computer.
Network Administrator,"Houston, TX 77019 (River Oaks area)",TriOpz,$35 - $45 an hour,,"Plan, implement, and/or engineer network solutions based on Cisco/Meraki equipment with intermediate complexity. Problem Solving and Critical Thinking."
Mechanical Maintenance Engineer,"Houston, TX",U.S. Sugar,,3.7,"Personal protective equipment provided or required. Sanitizing, disinfecting, or cleaning procedures in place. Drive the parts inventory optimization process."
Database Developer,"Baytown, TX 77520",The Brock Group,,3.7,"Possesses extensive knowledge of one or more database systems, and is capable of working in all phases of database design and management."
Analyst,"Houston, TX",Argus Media,,3.4,"Strong experience in market research, data management, and analysis in chemical or energy commodity markets. Support petrochemical team analytics products with…"
2021 SUMMER FINANCIAL ANALYST INTERN,"Houston, TX 77046 (Montrose area)",Sunnova Energy Corp,,2.8,Analyze historical operational and financial data to provide explanations for performance variance. The candidate’s chosen major or discipline will not be the…
GIS Analyst (Houston),"Houston, TX",Tetra Tech,,3.8,"Efficiently converts data between standard spatial data formats including but not limited to ESRI geodatabase feature classes, stand-alone tables, spread sheets…"
Finance/Accounting Analyst,,Huntsman,,3.9,"Extract and analyze data from company’s ERP, database and data warehouse using SAP ECC, SAP HANA, TM1 / IBM Planning Analytics, MS Excel, and other tools."
Development Engineer,"Houston, TX 77041",Weatherford,,3.9,"Prepare / co-ordinate detailed design including calculations, CAD data, drawings and related manufacturing data. Minimum 1-3 years of related experience."
Data Quality Analyst,"Houston, TX","Two Sigma Investments, LLC.",,3.8,"Collaborate with business partners, software engineers, and other data analysts to understand business needs and then design and develop reliable data pipelines…"
Environmental Biologist/Ecologist/Scientist (Entry Level),"Houston, TX",ERM Group,,3.3,Experience recording/writing detailed technical data and reports and building tables and spreadsheets (including tabulation and manipulation of data).
Oracle Applications Database Administrator,"Houston, TX 77099 (Alief area)",Snap IT Solutions,,,"Administer, test, implement, & maintain Oracle database server systems. Conduct monitoring, back up recovery, test plans, & data migration."
Facets Engineer/Developer at REMOTE (100%),"Houston, TX","Reddaiah, Inc",,,Full time/Permanent with Health care company*. Azure a plus but not required (cloud experience a plus).
Project Controls Analyst II,"Deer Park, TX",The Brock Group,,3.7,"Create reports for internal teams and/or external clients. Use graphs, infographics and other methods to visualize data."
"Analyst, Carbon Analytics","Houston, TX 77002 (Downtown area)",S&P Global,,3.9,"Industry experience conducting research or market analysis in the energy transitions sector. University degree in energy systems, economics, chemistry,…"
IT Support Technician III,,US Med-Equip,,3.4,"Provides support to back-office administrators/engineers. Assists with procurement of inventory as needed, either relating to PAR or growth."
Process Engineer 1,"Houston, TX 77041",CSAT Solutions,,2.4,"Data analysis capability - statistical analysis of the data to make business decisions, data mining/manipulating and analyzing to develop reports and procedures…"
Software Engineering- Python,"Houston, TX","JPMorgan Chase Bank, N.A.",,3.9,A strong data and analytics background. Proficient in Python (or similar languages). The successful candidate will write code (predominately Python) to enrich…
Commercial Analyst,"Houston, TX 77002 (Downtown area)","Summit Midstream Partners, LP",,3.5,"Collect data and provide analytical reports to improve our business portfolio. Maintain existing financial models utilizing information obtained from customers,…"
Real Estate Acquisitions Analyst,"Houston, TX",Open House Texas Realty and Investments LLC,"$50,000 - $85,000 a year",,"Ability to understand basic financial data. Personal protective equipment provided or required. Sanitizing, disinfecting, or cleaning procedures in place."
"Analyst, Strategy and Planning","Houston, TX",Avelo Airlines,,,"Comfortable and casual-dress business environment, with occasional requirement for full business attire for meetings or presentations."
Electrical Intern - Summer 2021,"Houston, TX 77002 (Downtown area)",Jacobs,,3.9,"You’ll work alongside professional engineers and designers, gaining exposure to project coordination, relevant computer-assisted engineering software, data…"
Research Scientist,"Houston, TX",MTS,,,ARES scientists conduct fundamental planetary research and continue to be involved in the operation and collection/interpretation associated with planetary…
Simulation Coordinator,"Webster, TX 77598","GeoControl Systems, Inc.",,4.7,"A professional degree in a science, education, or related field or equivalent with a minimum 3 years’ experience. Only full-time employees eligible."
"Investment Manager, Private Investments","Houston, TX 77005 (University Place area)",Rice University,,4.2,"CFA or master’s in business administration strongly preferred. Work experience at an investment firm, investment bank, or consulting firm and/or experience in…"
Business Systems Analyst,"Houston, TX 77036 (Sharpstown area)",Royal Technocrats,,,"Analyze & document user requirements, procedures, business system data & problems to improve existing computer programs & systems."
Application Programmer/Developer,"Houston, TX",Houston Medical Center,$17.00 - $26.29 an hour,3.5,"Also includes presenting data in charts, graphs or tables, designing and developing relational databases for collecting data or building and designing data…"
Analytics Engineer,"Houston, TX 77073",Crane Worldwide,,3.0,"ESSENTIAL JOB FUNCTIONSDefine and develop business critical metrics and reports across all business levers, key performance indicators, and financials."
Financial Analyst Business Development,"Houston, TX 77024 (Greater Memorial area)",Asset Corporate,,,"Ability to manipulate large amounts of data in excel. Preference in Finance, Economics, Business or related field."
RPA Business Analyst- UI Path,"Houston, TX (Lawndale - Wayside area)",Cardtronics,,3.1,In charge of collecting test data and test cases. Minimum 5 years experience as a Business Analyst or Process Owner. Bridges the gap between the two.
Performance Analyst Investment Intern,"Houston, TX 77046 (Greenway - Upper Kirby Area area)",Invesco,,4.0,Ability to conduct complex analysis and present data in a meaningful way. Calculate and produce accurate performance data interacting with appropriate…
Senior Marketing Data Analyst,"Houston, TX 77056 (Greater Uptown area)",Alert Logic,,3.1,"MBA in Marketing or a relevant field. Commitment to providing accurate, actionable and insightful information that drives business decisions."
Eye Bank Technician I,"Houston, TX 77030 (Medical Center Area area)",Baylor College of Medicine,,3.9,Enters referral data into database. Delivers eye tissue to surgeons for transplant or research. Recovers eye tissue from tissue donors for transplant or…
Scientist,"Houston, TX 77054 (South Main area)","Access Dx Laboratory, LLC","$71,874 - $80,668 a year",,"Analyze large molecular datasets such as raw microarray data, genomic sequence data, and proteomics data for clinical or basic research purposes."
Sr. Economics and Planning Analyst,"Houston, TX 77077",Citgo,,3.7,"This would include understanding current system availability and data sources, defining system and data needs for the future, evaluating various data sources,…"
Simulation Coordinator,"Houston, TX 77058 (Pasadena area)",GeoControl Systems (GCS),,,"A professional degree in a science, education, or related field or equivalent with a minimum 3 years’ experience."
Professionals with Prior NASA Experience,"Houston, TX 77058 (Pasadena area)",GeoControl Systems (GCS),,,
Research Engineer (Anesthesiology),"Houston, TX",The University of Texas Health Science Center at H...,,4.0,Two years experience in applied research or related field. Performs engineering functions related to independent research projects and collaborates with other…
Software Engineer - Data Engineering,"Houston, TX","Two Sigma Investments, LLC.",,3.8,Collaborate with engineers and business partners across Two Sigma’s global offices to design and architect solutions. You have extraordinary programming skills.
IT Systems Analyst,"Houston, TX 77042 (Westchase area)","DBR Engineering Consultants, Inc.",,3.0,"Orientate all new employees on computers, software, and or office standards. Handle corporate moves, expansions, renovations, or relocation as they relate to…"
Archer GRC Developer/Administrator,"Houston, TX",Capgemini,,3.8,"Work with business and functional analysts, and software & solution architects in ensuring that programs and systems function as intended Supervise, mentor and…"
"QC Analyst, Raw Materials","Houston, TX",Lonza,,3.5,Reviews raw material test data including subcontract testing. Maintains compliance with all required training and assists with training of fellow analysts.
Level II Senior Data Analyst Eddy Current - Texas,"Pasadena, TX","Versa Integrity group, Inc.",,,Identify and/or escalate sales opportunities as they arise. Assists in overseeing the quality assurance/quality control of the crews on same work assignment or…
Allocator Analyst,"Houston, TX 77080 (Fairbanks - Northwest Crossing area)",FRANCESCA'S,,3.5,Research and provide solutions for issues related to reallocation or disposition of unassigned or damaged inventory. Attend weekly team meetings as needed.
Data Protection Contract Analyst,"Houston, TX 77040 (Fairbanks - Northwest Crossing area)",Reynolds and Reynolds,,3.2,"Any experience with data privacy legislation or requirements a plus. As a Data Protection Contract Analyst, you will be responsible for working with various…"
Sr. Data Analytics Analyst,"Houston, TX",EDF Trading North America,,4.1,"Working knowledge of data marts and data warehouses. Ensure quality and data integrity in all project deliverables. Reports to: Manager, Product Control."
Business Process Analyst,"Houston, TX 77099 (Alief area)",Vega Soft,,,Participated in Design Sessions leveraging their business expertise to facilitate a solid business design. Deliver precise functional specifications to include…
Business Analyst,,Phoenix Park Energy Marketing LLC,"$72,000 - $82,000 a year",,"Experience within the NGL supply business will be an asset. Sanitizing, disinfecting, or cleaning procedures in place. PPEM’s President’s Office."
"Senior Data Scientist - Located in Austin, TX",,Whole Foods Market,,3.8,We are looking for an experienced analyst or data scientist responsible for delivering data-driven and actionable insights about our customers / strategic…
(Sr.) Scientist,,Immatics US,,4.0,"Personal protective equipment provided or required. REQUIRED: Ph.D in Immunology, Biochemistry, Molecular Biology or closely related field."
Research Scientist - Materials,,C-Crete Technologies,"$67,000 - $100,000 a year",,"C-Crete assembles significance experience in technical, entrepreneurial and business development skills in taking early stage concepts to commercialization."
Sr. Software Developer,,Patient Care Intervention Center (PCIC),"$75,000 - $85,000 a year",,Experience with Agile or iterative development SDLC practices. Experience working on HL7 and/or FHIR interfaces. 4+ years of experience with .
Business Intelligence Data Warehouse Systems Analyst - Children's Learning Institute,,The University of Texas Health Science Center at Houston (UTHealth),,4.0,Analyzes data requests from various customers to define/determine requirements for modifications and enhancements to existing data warehouse/business…
"Scientist, Biomarkers",,Immatics US,,4.0,"Mentor junior scientists/ research associates in biomarker strategy development, experimental protocol optimization, troubleshooting, data generation and…"
Business Intelligence Analyst III - Finance/Decision Support Systems,"Houston, TX 77054 (South Main area)",Harris Health System,,3.8,Experience with data mapping in a data warehousing environment. Demonstrated detailed understanding of data and processing of data.
Production Data Operations and Automation Engineer,"Houston, TX 77036 (Bellaire area)",Splunk,,4.1,"5+ years of relevant work experience surrounding data warehouse, data lake operations and production support. As a Production Operations Engineer, you will work…"
Geologist or Environmental Scientist – Entry Level,"Stafford, TX 77477",Groundwater & Environmental Services,,2.8,"Agreeable to day and / or overnight travel to support business needs. A Bachelor's degree or higher in biology, geology, environmental science or related."
Collection Analyst,"Houston, TX",University of Houston,"$3,442 - $4,388 a month",4.2,"Conducts data analysis for management. Proficiency with database software and PeopleSoft system. Analyzes financial accounting, performance data and summary…"
Production Engineer,"Houston, TX 77015",Monument Chemical,,2.3,"Balancing. Maintaining body equilibrium to prevent falling and walking, standing or crouching on narrow or slippery surfaces. Ability to obtain TWIC Card."
"Project Engineer, IND TSS","Deer Park, TX",SGS,,3.6,"PE preferred or equivalent experience. Supervises the completion of all technical scopes of work, specifications, drawings and data sheets necessary for the EPC…"
Category Analyst,"Pearland, TX 77584",Buc-ee's Ltd,,3.0,"2 + years of data analyst experience, including specific experience working with large scale data and customer segmentation analysis."
Sr. Business Analyst,"Houston, TX",Projé,,,"Along with the client, modifies or creates new workflows and testing to improve processes. A Bachelor's degree in Healthcare Administration or a related field…"
Infrastructure Analyst,"Houston, TX",KIPP Texas Public Schools,,3.4,Evaluates and interprets requirements of key business stakeholders and data consumers to develop recommendations and implement approved solutions.
Sr Financial Analyst,"Houston, TX",Murphy Oil,,3.4,Utilizes in-depth business knowledge and understanding to provide timely business intelligence for strategic decision making.
Sales & Use Tax Analyst,"Houston, TX 77024 (Greater Memorial area)",Prudential Energy,,,Complete data preparation and documentation required to obtain the refund from state. We have a large manufacturing/industrial client base which we aim to…
Payroll Systems Analyst,"Houston, TX 77007 (Rice Military area)","SCI Shared Resources, LLC",,3.1,Proactively identify departmental process or procedural obstacles and make recommendations for resolution or revision. Knowledge in Workday payroll systems.
Financial Analyst II,"Houston, TX",Apache Corporation,,3.8,"Knowledge of upstream business, including experience consulting for and/or working with oil and gas exploration and production businesses;"
Test Engineer,"Houston, TX",Cisco Systems,,4.1,Typically requires a BSc or MSc engineering degree within electronics or computer science. 5+ years of experience in working in the automated manufacturing…
Internal IT Systems Engineer,"Houston, TX 77002 (Downtown area)",EAG Services,,4.0,"Bachelor’s degree or equivalent experience. Lead or assist in network modeling, analysis, planning, and coordination between network and data communications…"
Deployment Specialist - GPS,"Houston, TX 77002 (Downtown area)",Deloitte,,4.0,"Update schedule data with the outcomes of deployment activity or interactions with professionals, leveraging or collaborating with the Deployment Analyst Team,…"
"Immunology Sales Representative, Houston W - TX","Houston, TX",Abbvie,,4.0,"Strong business acumen and proficient use of business tools; possesses strategic and critical thinking capabilities. Yes, 25 % of the Time."
Inline Inspection MFL/GEO Data Analyst (Level 2-3),"Houston, TX 77040",Onstream Pipeline Inspection Services Inc.,,,"Completion with passing grade, of at least two years of engineering or science study at a university, college or technical school; or an additional two years of…"
Healthcare Information and Data Analyst II,"Pearland, TX 77584",Kelsey-Seybold,,3.7,"Demonstrated ability to analyze and report on business units, products or service lines. Demonstrated analytical/modeling skills with ability to convert raw…"
Configuration Analyst I,"Houston, TX 77054 (South Main area)",Harris Health System,,3.8,"The Configuration Analyst I will research, maintain, test and update application configuration in order to ensure the accuracy of operational processes within…"
ETL/BI developer,"Houston, TX",eTek IT Service | Savvysol,$60 - $65 an hour,,Engage with the supported business community and other areas of IT&S as necessary to deliver application enhancements and to resolve system incidents.
Sales Analyst,"Houston, TX 77056 (Greater Uptown area)",Fiesta Mart | Fiesta Mart LLC,,3.6,"The analysis of customer level data. Proven analytical skills and an aptitude for translating data into actionable,. Internal sales team and the customer(s)."
Land Analyst,"Houston, TX","Consolidated Asset Management Services, LLC.",,,GIS and database experience a plus. Excellent business writing and communication skills. Research and gather data relating to escheatment funds.
Project Developer (3626),"Houston, TX",ENGIE North America Inc.,,3.5,Maintain database tracking project progress. Submit project data to various agencies for due diligence review. Represent company in industry advocacy groups.
Software Engineering Intern/Co-op Student - Summer 2021,"Houston, TX 77034",BECHT,,4.4,"Must be local or willing to temporarily relocate to the Medina, OH; Liberty Corner, NJ; or Humble,Houston, TX areas or KC or MO; Northland area."
Risk Analyst,"Houston, TX",Calpine,,3.8,"Bachelor’s Degree in discipline such as business, engineering, or other quantitative discipline with 0-2 years of experience. Master’s degree a plus."
"Financial Analyst, FP&A","Humble, TX 77338",Ksbj Educational Foundation Inc,"$60,000 - $73,000 a year",,"CPA or Finance equivalent required. Those activities in which they must convey detailed or important spoken instructions to other workers accurately, loudly, or…"
Corrosion Engineer III,"Houston, TX 77040",Aegion Corporation,,3.2,"Supervise and/or perform tests required to determine condition of soil, water, underground or submerged structures. Monitor progress of project activities."
QA Engineer,"Houston, TX","Transcore, LP",,3.4,Education: Bachelor's degree from four-year college or university preferred or equivalent combination of education and experience.
Sr. Data Engineer,"Houston, TX 77010 (Downtown area)",Lyondell Chemical Company,,3.6,"Proficiency and expertise in Real Time historian data, SQL, NoSQL, and/or NewSQL database technologies. Work collaboratively with Data Scientists and business…"
