job_title,location,company,salary,rating,summary
Business Analyst,"Plano, TX",Pizza Hut,,3.6,"The Business Analyst accomplishes this mission by partnering with the business stakeholders to gain an understanding of the business Vision, identifying all of…"
Research Scientist - Surgery - Colon and Rectal Surgery,"Dallas, TX 75390 (Near East area)",UT Southwestern,,3.9,Revises techniques or approaches to work problems as indicated necessary by research data. Reviews and analyzes resulting research data.
Business Analyst,"Dallas, TX 75254 (Far North area)",Remington Hotels,,3.2,"The analyst will also be responsible for completing data gathering tasks, strategic analysis, and ad hoc requests. Working SQL knowledge / experience required."
Business Systems Analyst,"Plano, TX",I3 Infotek,,,"Work with the database administrators and developers to extract, transform and load data and. Work with the business users, vendors etc. to understand the…"
Senior Business Intelligence Cloud Platform Engineer,"Lewisville, TX","JPMorgan Chase Bank, N.A.",,3.9,Experience with data wrangling tools such as Alteryx or Teradata. Advanced experience with optimizing data for extraction analysis and/or visualization.
Data Analyst,"Irving, TX 75038 (Cottonwood area)",Vastika,,,Develop a business rule that supports on the transformation of data. Work with SMEs to develop business rules that support the transformation of data.
Data Engineer/Specialist - PDC,"Irving, TX",Pioneer Natural Resources Company,,3.8,Experience may be considered in lieu of degree in computer science or engineering Demonstrated commitment to innovation Broad knowledge of basic statistics and…
Analyst - Business Systems,"Dallas, TX",Energy Transfer Family of Partnerships,,3.8,"Bachelor degree in business related area or information systems. This position coordinates and supports master data creations, changes and maintenance, data…"
Business Analyst,"Dallas, TX 75234",umlaut North America,,3.5,"Analyze business data to define and evaluate problems, and recommend software/hardware solutions. Solid understanding of IoT or Telecommunications."
Field Service Engineer - Dallas TX,"Dallas, TX 75201","Innovation Associates, Inc.",,,Enhance or replace existing hardware and/or software based on customer experience. Employees in advanced and/or complex environments where robotic automation…
"Strategic Business Analyst II, Sr. Associate","Plano, TX","JPMorgan Chase Bank, N.A.",,3.9,"Manage full analytics lifecycle à starting from identifying opportunities, understanding business requirements, collecting / analyzing data, validating and…"
Business Analyst - IR-AAIR Administrative Systems,"Dallas, TX 75390 (Near East area)",UT Southwestern,,3.9,"Experience and Education Bachelor's degree in business administration, computer science, or other related field and three years (3) years business systems and…"
Big Data Engineer,"Dallas, TX",Cyber Infotech,,,
Business Analyst,"Dallas, TX 75234",umlaut North America,,3.5,"Analyze business data to define and evaluate problems, and recommend software/hardware solutions. Solid understanding of IoT or Telecommunications."
Field Service Engineer - Dallas TX,"Dallas, TX 75201","Innovation Associates, Inc.",,,Enhance or replace existing hardware and/or software based on customer experience. Employees in advanced and/or complex environments where robotic automation…
"Strategic Business Analyst II, Sr. Associate","Plano, TX","JPMorgan Chase Bank, N.A.",,3.9,"Manage full analytics lifecycle à starting from identifying opportunities, understanding business requirements, collecting / analyzing data, validating and…"
Business Analyst - IR-AAIR Administrative Systems,"Dallas, TX 75390 (Near East area)",UT Southwestern,,3.9,"Experience and Education Bachelor's degree in business administration, computer science, or other related field and three years (3) years business systems and…"
Big Data Engineer,"Dallas, TX",Cyber Infotech,,,
"Software Engineer (VP) - CWMD, WM Data Distribution","Dallas, TX 75201 (Oak Lawn area)",Goldman Sachs,,4.0,You will work across a variety of systems & programming languages to create a data pipeline to ingest millions of data points per day and create a highly…
Jr. Data Analyst,"Dallas, TX",ParkHub,,4.0,Troubleshoot issues with data processing. Validate data on import / export. The JDA will also have the opportunity to demonstrate their intellectual agility by…
Senior Data Analyst,"Plano, TX 75024",McAfee,,3.7,You have 8+ years of experience working in product analytics or product data science. Build predictability and statistical confidence into the growth of our…
"CCB-Risk-Home Lending Risk Data Strategy - Data Analyst, Associate","Plano, TX","JPMorgan Chase Bank, N.A.",,3.9,"Translates stakeholder requirements into database design. Investigate, troubleshoot and help provide data issue resolutions."
Business Immigration Analyst (Assistant Paralegal),"Dallas, TX",Fragomen,,3.1,"Be responsible for accurately updating our case management system with client data. Compile and summarize large quantities of data for clients, managers and…"
Water Meter Reader,"Dallas, TX 75201 (Government District area)","City of Dallas, TX","$29,120 - $36,128 a year",3.8,EDUCATION: High school diploma or GED. LICENSE(S) and/or CERTIFICATION(S): Communicates with business owners and maintenance engineers to determine why fire…
Business System Analyst,"Frisco, TX 75034",Infosmart Systems Inc.,,,"Analyze engineering, business, and other data processing problems to develop and implement solutions to complex applications problems, system administration…"
Departmental Budget Analyst (Building Services),"Dallas, TX 75201 (Government District area)","City of Dallas, TX","$45,638 - $66,110 a year",3.8,"Bachelor's degree in an accounting, public administration, finance or business field. Creates various department-wide statistics, collects, researches and…"
Sr. IT Business Systems Analyst,"Dallas, TX 75201 (Oak Lawn area)",Federal Reserve Bank of Dallas,,4.2,"Adept in communicating complex business and technical concepts with the business users, development team and management. Full-time / Part-time Full-time."
Service Parts Engineering Administrator,"Plano, TX 75023",Toyota,,4.0,Bachelor's degree (or higher) or equivalent job-related experience. Bachelor’s degree (or higher) in Information Technology or similar field.
IPA Business Analyst,"Irving, TX 75062 (Northwest area)",Citi,,3.9,Work with business and technology to research and resolve issues. Participate in meetings with project teams and business stakeholders to understand and/or…
Staff Business Analyst-Servicing and Collections,"Plano, TX 75023",Intuit,,4.2,"4+ years of experience in small business, or commercial underwriting with portfolio management and special servicing exposure."
"June 2021 Entry Level Campus Hire - Technology and Operation Services - Software Developer 1 (Irving, TX)","Irving, TX 75038 (Cottonwood area)",U.S. Bank,,3.6,"Foundational understanding of algorithms and data structures. Bachelor's degree, or equivalent work experience. Zero to two years of relevant experience."
Business Intake Analyst,"Dallas, TX","Haynes and Boone, LLP",,3.8,"Perform database research and analyze data and metrices to facilitate processing of open, close, or change requests;"
Analyst,"Farmers Branch, TX 75234",Womack Machine Supply,,4.2,ISO or AS9100 experience preferred. Analyze data within product groups to determine optimal workflow and MRP functions.
Data Engineer - CIMD Technology,"Richardson, TX 75082",Goldman Sachs,,4.0,"The Data Engineer will support our software developers, database architects, data analysts and data scientists on data initiatives and will ensure optimal data…"
Database Administrator,"Irving, TX",Intellect Business Solutions,,,"MS degree in Computer Science or Mech Engineering with 1 year experience as DBA or System Analyst Using RMAN, Oracle High Availability Features RAC, DataGuard,…"
Senior Admin Assist-Record Keeping Administrator,"Irving, TX 75039 (Freeport/Hackberry area)",Fluor Corporation,,4.1,Experience in filing and data entry. Ability to work with highly confidential data in discrete and responsible manner. Filing of annual renewals and reports.
Quality Assurance Specialist (Non-Civil Service),"Dallas, TX 75201 (Government District area)","City of Dallas, TX","$37,718 - $54,636 a year",3.8,Quality assurance/call monitoring involving CRMS/311 Systems or SAP System or dispatch. High school diploma or GED. MS Office or similar software skills.
2021 Research & Development Fall Co-Op,"Irving, TX",Johnson & Johnson Family of Companies,$21 an hour,4.2,Assignment area and work-site location will be matched to business needs. Proven leadership/participation with campus programs and/or community service…
Quantitative Analyst – 1,"Dallas, TX 75226 (Northeast Dallas area)",KLM Careers,,,"Conduct quality assurances and controls on data. Must be a US Citizen or Green Card holder. Must have a Ph. D or a Master’s degree in a quantitative field,…"
Data Engineer,"Dallas, TX",Wunderman Thompson,,4.0,You'll be responsible for building scalable data science solutions that can be used across our data business. Collaborate | You will be an active participant in…
Data Scientist - Decision Science,"Irving, TX 75038 (Cottonwood area)","Cottonwood Financial Administrative Services, LLC","$75,850 a year",2.4,"3+ years of hands-on work experience developing data science solutions leveraging data mining, machine learning, deep learning, operations research, or Bayesian…"
USCA Issues & Business Processes Sr. Analyst,"Irving, TX 75062 (Northwest area)",Citi,,3.9,"Bachelor’s Degree/University degree or equivalent experience. The team is responsible for issue management, in business controls, managing external audits and…"
2021 Sophomore-Level Summer Internship – Research (Class of 2023),"Dallas, TX 75201 (Oak Lawn area)",Federal Reserve Bank of Dallas,,4.2,"Assist in compiling data/background research. Provide support by locating, obtaining and compiling statistical data, constructing files, producing charts and…"
Data Scientist - Decision Science,"Irving, TX 75038 (Cottonwood area)","Cottonwood Financial Administrative Services, LLC","$75,850 a year",2.4,"3+ years of hands-on work experience developing data science solutions leveraging data mining, machine learning, deep learning, operations research, or Bayesian…"
USCA Issues & Business Processes Sr. Analyst,"Irving, TX 75062 (Northwest area)",Citi,,3.9,"Bachelor’s Degree/University degree or equivalent experience. The team is responsible for issue management, in business controls, managing external audits and…"
Business Analyst,"Lewisville, TX 75067",Mr. Cooper,,3.2,"Determining data analysis for business needs. Previous experience analyzing business processes for title, mortgage, or real estate companies."
2021 Sophomore-Level Summer Internship – Research (Class of 2023),"Dallas, TX 75201 (Oak Lawn area)",Federal Reserve Bank of Dallas,,4.2,"Assist in compiling data/background research. Provide support by locating, obtaining and compiling statistical data, constructing files, producing charts and…"
"Software Engineer (VP) - AMD, AM Data Distribution","Dallas, TX 75201 (Oak Lawn area)",Goldman Sachs,,4.0,"A multi-discipline hands-on developer interested in solving real-world problems in the space of information retrieval, distributed computing, large-scale system…"
Business Analyst,"Dallas, TX",Aperia,,2.4,"Manage client accounts, relationships and projects as a primary analyst. Experience in the Financial or Electronic Payment Processing industry is a plus."
Data Engineer,"Plano, TX",LT Technology Services,,4.0,Experience as Database administrator (DBA) will be responsible for keeping critical tools database up and running. Ability to work without lots of supervision.
IT CONSULTANT [CRM SOFTWARE ENGINEER DATA ANALYST SAS SQL],"Dallas, TX",HKMS,,,"Data cleaning and analysis including database construction of employee records and transactional files Extract and convert data from sources such as CSV, PDF…"
Sr. Business Systems Analyst,"Fort Worth, TX 76155 (Eastside area)","Venture Solutions, Inc.",,,Ability to adapt easily as procedure and/or business needs change. Interface with developers for functional requirements documentation in coding new business…
Sr Analytics & Reporting Analyst,"Richardson, TX","Blue Cross Blue Shield of IL, MT, NM, OK & TX",,3.9,"Experience analyzing data to improve products or services. Experience/skills in business intelligence reporting tools such as SAS, Crystal reports."
Merchandising Intelligence Analyst,"Irving, TX 75063 (Valley Ranch area)","7-Eleven, Inc.",,3.6,Expert knowledge of Excel or other data management/analysis technologies. Bachelors Degree or equivalent experience.
Sales Support - Mortgage Sales Business Analyst (Project Associate),"Irving, TX 75062 (Northwest area)",Citi,,3.9,Thorough understanding of the mortgage originations business/process. Often times called upon to independently interact with partners to solve complex problems…
Building Engineer,"Dallas, TX 75219 (Near East area)",American Airlines Center,,4.3,"Requires ability to work near moving mechanical parts, high, precarious places, fumes or airborne particles, toxic or caustic chemicals, and risk of electrical…"
FINANCIAL ANALYST I,"Dallas, TX",Army and Air Force Exchange Service (AAFES),"$45,914 a year",3.8,"ANALYZES FINANCIAL INFORMATION TO PRODUCE BUSINESS FORECASTING. INTERPRETS ECONOMIC FINANCIALS, STATISTICAL DATA, PROGRAM INFORMATION, AND OPERATING RESULTS."
SAS Developer Systems Analyst,"Plano, TX 75025",Verge IT,,,"Masters Degree in Computer Science or Electrical Engineering. Perform data extraction, transformation, loading & statistical analysis using SAS & SAS/SQL…"
Business Analyst,"Dallas, TX 75201","CGI Group, Inc.",,3.6,You will have the business knowledge and perspective of a particular business and the IT needs of that business unit. Able to work under tight deadlines.
Software Engineer - PWM Data Distribution,"Dallas, TX 75201 (Oak Lawn area)",Goldman Sachs,,4.0,You will work across a variety of systems & programming languages to create a data pipeline to ingest millions of data points per day and create a highly…
US Treasury Analyst,"Dallas, TX",Greystar,,3.6,"Inputs bank account data into Treasury Database. Processes request tickets submitted by accounting for stop payments, account research, copies of bank…"
Business Application Analyst II (Banking),"Richardson, TX 75082",Texas Capital Bank,,3.8,"Partners with business line to address business and technology needs and/or deficiencies involving process, products or technology."
Technical Consulting Engineer - Data Center Routing & Switching,"Richardson, TX",Cisco Systems,,4.1,Bachelors degree or 5+ years related experience. Experience troubleshooting network or application performance issues. Customer Support experience is preferred.
Chief Information Officer,"Coppell, TX 75019",Toyota Industries Commercial Finance,,2.6,"Present overall current state and recommend immediate areas of improvement, efficiency gains, cost savings and/or innovation."
Clinical Data Analyst,"Dallas, TX",Children's Health,,3.9,"Document logic for Epic report development and iteration, pulling and integrating data from disparate sources (e.g. Cost and claims or clinical data)."
Research Scientist (S02539P),"Arlington, TX 76013 (Central area)",University of Texas at Arlington,,4.3,Full-time research position assisting and performing fundamental and applied research in the area of computational composite mechanics. None/less than 6 months.
Data Scientist Machine Learning Engineer,"Dallas, TX",Plasma Computing Group,,4.0,Proficient in Python or C++. Experience with Cassandra/ Map Reduce/ NoSQL or similar technology. Hands-on experience with at least one popular machine learning…
Infrastructure Engineering - Data Center Engineer,"Plano, TX","JPMorgan Chase Bank, N.A.",,3.9,"Proficient in multiple business disciplines, functions and knowledgeable about the business' strategic direction."
Lead Data Engineer-Fanbase,"Plano, TX",Learfield IMG College,,3.8,Azure Event Hubs or Kafka or Lamda. Serve as the lead data engineer for Fanbase and its products. Experience or knowledge of other Data technologies – such as…
SQL SERVER DATABASE ANALYST,"Dallas, TX",Spry Info Solutions,,,Leveraging ETL tools to automate the flow of data of various data elements within the Buxton ecosystem. Implement and plan upgrade to database.
"Negotiator, Local Broadcast","Dallas, TX",OMD,,3.7,Knowledge of estimating techniques and basic research. Effectively utilize Donovan Data System or DataTech. Teach the Assistant Negotiator media math/estimating…
CIB F&BM - Wholesale Payments Finance & Business Management - Analyst,"Plano, TX","JPMorgan Chase Bank, N.A.",,3.9,"Meaningful experience with Tableau, and/or other business analytical tools a plus. Proven experience delivering timely, high quality presentations and/or…"
Business Intelligence Specialist,"Dallas, TX 75201",Parkland Health and Hospital System,,3.9,Must have strong analytic and computer skills in addition to an extensive knowledge of database management and data analysis.
CIB F&BM - Wholesale Payments Finance & Business Management - Analyst,"Plano, TX","JPMorgan Chase Bank, N.A.",,3.9,"Meaningful experience with Tableau, and/or other business analytical tools a plus. Proven experience delivering timely, high quality presentations and/or…"
Business Intelligence Specialist,"Dallas, TX 75201",Parkland Health and Hospital System,,3.9,Must have strong analytic and computer skills in addition to an extensive knowledge of database management and data analysis.
Sql Analyst II,"Fort Worth, TX 76155 (Eastside area)",PennyMac,,3.0,Moderate skills with SQL database. Querying for ad-hoc data requests. Strong business acumen and ability to interface with executive management.
"Analyst, Business Systems","Plano, TX 75075",PennyMac,,3.0,"Interact and coordinate with system developers and business subject matter experts on application changes, development, and deployment."
Sr Business Systems Analyst,"Dallas, TX",Spruce Technology,,3.7,The ideal candidate will have the ability to conceptualize abstract business goals and ideas and convert them into formal documentation including written use…
Investigator Level I Analyst - Global Investigations and Compliance,"Lewisville, TX 75067",Guidehouse,,3.4,A Bachelor's degree from an accredited college or university with an overall GPA of 3.0 or better. Stellar analytical and research skills.
Principal Data Engineer,"Dallas, TX 75201 (City Center District area)",Omnitracs LLC,,3.4,
Senior Data Engineer,"Plano, TX",Capital One - US,,3.9,Develop sustainable data driven solutions with current new gen data technologies to meet the needs of our organization and business Customers.
"People Systems Data Analyst (ADP, ICIMS, Litmos)","Dallas, TX 75231 (Lake Highlands area)",Topgolf,,3.8,Perform ad-hoc data analyses based on business needs or conducts planned quarterly reviews on talent data to identify trends or opportunities requiring business…
Technical Business Analyst,"Plano, TX",Pizza Hut,,3.6,Clarify business ideas and understand primary goals. Previous experience operating in a role that required analyzing data. CMS experience is a plus.
Data Integration Analyst,"Dallas, TX",Phynd Technologies,,,1+ years of experience with data integration and data mapping. Provide data analysis reports and data mapping documents to the implementation team.
Principal Data Engineer,"Dallas, TX 75254 (Far North area)","VIZIO, Inc.",,,"As part of this you will be doing a deep dive into all things data-related including but not limited to: how data is structured, how if flows through the system…"
Sr Data Analyst,"Dallas, TX",AT&T,,3.7,Works directly with the client user community and business analysts to define and document data requirements for data integration and business intelligence…
Data Analyst,"Richardson, TX",Mavenir,,3.5,"Acquire data from primary or secondary data sources and maintain databases/data systems. Technical expertise regarding data models, database design development,…"
Financial Analyst,"Dallas, TX 75252 (Far North area)",The Vant Group,,,Evaluate current and historical data; Minimum Requirements: Master's Degree in Finance or related. Study company’s financial statements to determine its value;
Data Scientist (Risk Management),"Dallas, TX",The UPED Group,,,"The candidate is primarily responsible for designing, developing, testing, and maintaining quantitative models or tools and performing analyses for risk…"
Research Analyst - Portfolio Construction,"Dallas, TX","NEPC, LLC",,3.8,"While investment research experience is useful it is not required. A background and ability to build detailed analytical models is required, as is an aptitude…"
IT Business Sr Analyst,"Irving, TX 75062 (Northwest area)",Citi,,3.9,Provide subject matter expertise on Fiserv PCF components to ensure business compliance with regulations and financial requirements are supported for the RS…
Research Scientist - Pediatrics Neurology/Sinnett,"Dallas, TX 75390 (Near East area)",UT Southwestern,,3.9,Revises techniques or approaches to work problems as indicated necessary by research data. Reviews and analyzes resulting research data.
Process Analyst,"Dallas, TX 75204 (Oak Lawn area)",Berry Appleman & Leiden,,2.8,"Support, develop and/or deliver communications related to implementation of new business processes. Analyze and validate data to provide assurance of accuracy…"
DataBase Administrator(DBA),"Dallas, TX 75240 (Far North area)",Iplanner,,,Travel and/or relocation required.
Analyst,"Southlake, TX 76092",Altus Group,,2.7,"Correspond with clients, assessors, and third-party vendors in order to coordinate projects or transmit data. Prepares and summarizes client data using Excel in…"
Senior Data Engineer,"Irving, TX 75062 (Northwest area)",Citi,,3.9,Work with data scientist to build Client pipelines using heterogeneous sources and provide engineering services for data science applications.
Retail Workplace Communications Analyst,"Plano, TX","JPMorgan Chase Bank, N.A.",,3.9,"Seeking a dynamic imaginative design expert to advance key business objectives through clean, concise communications while incorporating intelligent…"
"Vice President, Business Data Analyst - C13 - IrvingTX - R2049891","Irving, TX 75062 (Northwest area)",Citi,,3.9,6+ years’ experience as a business analyst and/or Data Analyst. Provides advice and counsel related to the technology or operations of the business.
Public Health Analytics Lead,"Dallas, TX 75201 (City Center District area)",Deloitte,,4.0,"Ability to lead a team of data scientists, data engineers, and business user experience professionals. Conduct relevant research, data analysis, and create…"
Data Scientist II,"Irving, TX 75038 (Cottonwood area)",HMS,,3.1,"REQUIREMENTS: Master's or foreign equivalent degree in Computer Science, Data Science, Mathematics, or a related field and 2 years of experience in data…"
Client Finance Analyst,"Dallas, TX",Circa - IPG DXTRA,,,Act as a trusted business partner to account team members. Bachelor's degree in Finance or Accounting with 0-2 years of experience.
Sr. Business Operations Analyst,"Irving, TX 75063",Mr. Cooper,,3.2,"3+ years’ experience as an analyst and/or project lead in the mortgage industry. Demonstrate ability to understand, work with, and manage data effectively to…"
Performance Analyst,"Dallas, TX 75204 (M Streets area)",Bh Management Services Llc,,3.4,"Bachelor’s Degree in Marketing, Communications, Revenue Management, Statistics or related program or comparable work experience. 3 Weeks of Paid Time Off."
Asscociate RF Engineers,"Allen, TX",AirTel Tower,,4.0,
Business Systems Analyst,"Frisco, TX 75034",Golden State Foods,,3.3,"Bachelor's degree with 5 or more years business experience in the Supply Chain Management space, or sufficient experience to demonstrate technical and business…"
EDI/Business Integration Developer,"Irving, TX 75062 (Northwest area)",The Persimmon Group,,,"Strong interpersonal skills to work effectively with business users and co-workers. Review, analyze, document system level requirements including technical…"
HRIS Analyst,"Dallas, TX",Greystar,,3.6,Assist with data management and file maintenance to include day to day data entry and employee data maintenance in the HRIS. Documents and logs work efforts.
Sr. Business Analyst - IR Hlth Sys EMR,"Dallas, TX 75390 (Near East area)",UT Southwestern,,3.9,"Assists business analysts of lower grade to coordinate projects. Bachelor's degree in business administration, computer science, or other related field and five…"
"Analyst, Material Planning & Control","Grand Prairie, TX 75050",Triumph Group,,3.2,Implement product changes and/or products through appropriate distribution channels. Bachelor's Degree or 5 plus years' experience with relevant knowledge of…
FINANCIAL BUSINESS ANALYST,"Plano, TX",Dasan Zhone Solutions (DZS),,,"Advanced Microsoft Excel skills and experience working with large data sets, excel models or schedules. Bachelor’s degree in relevant Business, Accounting or…"
Production Analyst,"Plano, TX",Opendoor,,3.0,"Analyzes data for insights, makes data driven business recommendations and problem solve with operations. Prefer past data experience with Encompass, Velocify…"
Big Data Engineer - Spark /Python/Scala,"Plano, TX 75023",Cognizant Technology Solutions,,3.9,Hadoop Developer – Full – Time *This role is not able to offer visa transfer or sponsorship now or in the future*.
Software Engineer - Marquee Engineering,"Dallas, TX 75201 (Oak Lawn area)",Goldman Sachs,,4.0,"Goldman Sachs Engineers are innovators and problem-solvers, building solutions in risk management, big data, mobile and more."
Release Train Engineer,"Dallas, TX",Pinnacle Group,,3.8,Projects are focused on upgrades that provide the architecture runway for the MBP solution-specific projects that may involve development or enhancement of…
Database Administrator (DBA),"Irving, TX (Freeport/Hackberry area)",Atos,,3.5,"REQUIREMENTS: Bachelor’s degree or foreign equivalent in Computer Science, Engineering, or related. Design and implement redundant systems, policies and…"
Data Scientist 2,"Dallas, TX 75201",Cvent,,3.6,"Ability to translate a business problem into a data problem, solving it using data, and translating the solution back into a business recommendation/product…"
Quant Analytics Sr Associate,"Plano, TX","JPMorgan Chase Bank, N.A.",,3.9,3+ years experience working in a business analyst or similar role preferred. Experience in Mortgage Banking or working with CRM data a plus but not required.
Technical Director,"Southlake, TX 76092",BPS Just Energy Technology L,"$125,000 a year",,O Support the development of competitive intelligence related to other chemical companies or chemical solutions. O Chemistry or related preferred.
Production Analyst,"Plano, TX",Opendoor,,3.0,"Analyzes data for insights, makes data driven business recommendations and problem solve with operations. Prefer past data experience with Encompass, Velocify…"
Big Data Engineer - Spark /Python/Scala,"Plano, TX 75023",Cognizant Technology Solutions,,3.9,Hadoop Developer – Full – Time *This role is not able to offer visa transfer or sponsorship now or in the future*.
Software Engineer - Marquee Engineering,"Dallas, TX 75201 (Oak Lawn area)",Goldman Sachs,,4.0,"Goldman Sachs Engineers are innovators and problem-solvers, building solutions in risk management, big data, mobile and more."
Release Train Engineer,"Dallas, TX",Pinnacle Group,,3.8,Projects are focused on upgrades that provide the architecture runway for the MBP solution-specific projects that may involve development or enhancement of…
Database Administrator (DBA),"Irving, TX (Freeport/Hackberry area)",Atos,,3.5,"REQUIREMENTS: Bachelor’s degree or foreign equivalent in Computer Science, Engineering, or related. Design and implement redundant systems, policies and…"
Data Scientist 2,"Dallas, TX 75201",Cvent,,3.6,"Ability to translate a business problem into a data problem, solving it using data, and translating the solution back into a business recommendation/product…"
Quant Analytics Sr Associate,"Plano, TX","JPMorgan Chase Bank, N.A.",,3.9,3+ years experience working in a business analyst or similar role preferred. Experience in Mortgage Banking or working with CRM data a plus but not required.
Technical Director,"Southlake, TX 76092",BPS Just Energy Technology L,"$125,000 a year",,O Support the development of competitive intelligence related to other chemical companies or chemical solutions. O Chemistry or related preferred.
Research Engineering Scientist Associate (S02524P),"Arlington, TX 76013 (Central area)",University of Texas at Arlington,,4.3,"Master's degree or higher. Are you a U.S. citizen or permanent resident? Master’s degree in Industrial Engineering, Systems Engineering, or Quality and…"
Computer and Information Research Scientists (Business Analyst),"Irving, TX",Expedent,,,"Impact & Influence: This position will interact on a consistent basis with: Other software developers and analysts, project manager’s database administrators,…"
Credit & Collections Analyst,"Plano, TX",Altice,,3.4,This position will be responsible for performing the daily Credit/Collections functions and lead a team of Collectors. Assist in projects and audits as needed.
Data/Reporting Analyst,"Richardson, TX 75081",Associa,,3.4,Ideal candidate must have a successful track record of enterprise business intelligence & data analytics experience. Strong knowledge of SQL required.
Data Analyst - Big Data,"Irving, TX 75062 (Northwest area)",Citi,,3.9,Good understanding of Big data tools and technologies. Contributes to data analytics standards around which others will operate. Hands on experience is a must.
"Database Administrator - Grand Prairie, Texas","Arlington, TX 76018 (Southeast area)",LOCKHEED MARTIN CORPORATION,,4.0,Prior experience with database administration. Broad based requirement to recognize and/or identify opportunities for improvement/product and procedure…
"Analyst, Risk Modeling","Dallas, TX",Santander Bank,,3.6,Responds to and provides ad-hoc requests from functional areas and/or senior analysts as requested . Collaborates cross-functionally across business lines to…
Data Engineer,"Allen, TX",Evaya Data Systems,,,"Writing and deploying code the Linux, Windows, or cloud environments. You will analyze business requirements and consult with the broader team to ensure…"
Software Engineer,"Plano, TX","JPMorgan Chase Bank, N.A.",,3.9,"BS/BA degree or equivalent experience. Proficiency in one or more modern programming languages. Advanced knowledge of application, data and infrastructure…"
ETL Data Quality Analyst,"Dallas, TX","ABC Financial Services, Inc.",,3.4,Works closely with application subject matter experts/business partners/testers to test business metrics based on data definition s.
Industrial Engineer,"Dallas, TX 75201",XPO Logistics,,3.2,"Bachelor’s degree in Industrial Engineering or a related field, or equivalent related work or military experience. 1 year of Industrial Engineering experience."
Database Management,"Plano, TX","JPMorgan Chase Bank, N.A.",,3.9,"As a Oracle database administrator, you will work in a team environment to provide knowledge of supporting a complex Oracle database environment."
Project Manager/Business Analyst,"Addison, TX 75001",TCS,,3.8,"Proficient in SQL skills to analyze the data issues to reconcile data between systems and components. Strong “source-to-target” data mapping skills, with…"
Critical Facility Data Center Operating Engineer,"Richardson, TX",JLL,,3.8,"Performs and/or completes all service requests accurately and expediently. Specific duties include, but are not limited to: scheduling and execution of…"
"Associate, Big Data Engineer","Dallas, TX",KPMG,,4.0,"Experience with one or more of the following: data discovery software (such as Tableau or Qlikview), cluster computing framework (Hadoop- Pig/Hive/Sqoop or…"
Professional-Big Data Software Engineer,"Plano, TX",AT&T,,3.7,"Interacts with data scientists and industry experts to understand how data needs to be converted, loaded and presented. Typically requires 3-5 years experience."
Saviynt Developer/Engineer (Work Remotely),"Dallas, TX 75247 (Northwest Dallas area)",Capgemini,,3.8,Applicants for employment in the US must have valid work authorization that does not now and/or will not in the future require sponsorship of a visa for…
Testing Engineer,"Allen, TX",TriTech Software Development,,3.7,Analytical – Collects and researches data; Uses intuition and experience to complement data. Education and/or Experience – Bachelor’s degree or equivalent…
Senior Data Analyst - Title Forward,"Plano, TX 75024",Redfin,,3.3,"Bachelor’s degree in business, statistics, operations research, economics, computer science, or a related field is required. A Master’s degree is a plus."
"Environmental Position (Entry and Staff level) for Environmental Engineer, Scientist or hydrogeologist.","Dallas, TX 75220 (Preston Hollow area)","Giles Engineering Associates, Inc.",,,"Office tasks would include: data analysis, data interpretation and manipulation, report writing, and coordination of logistics for field efforts."
Early Careers | Product Management and Marketing | Dallas,"Dallas, TX 75201 (Oak Lawn area)",Goldman Sachs,,4.0,"Ability to understand, dissect and analyze data to drive decisions and/or make recommendations. Example teams seeking product management and/or marketing skills…"
Early Careers | Financial Modeling & Research | Dallas,"Dallas, TX 75201 (Oak Lawn area)",Goldman Sachs,,4.0,Business Development / Partnerships is responsible for managing business development activity across Consumer business lines.
Professional-Big Data Software Engineer,"Plano, TX",AT&T,,3.7,"Interacts with data scientists and industry experts to understand how data needs to be converted, loaded and presented. Typically requires 3-5 years experience."
Saviynt Developer/Engineer (Work Remotely),"Dallas, TX 75247 (Northwest Dallas area)",Capgemini,,3.8,Applicants for employment in the US must have valid work authorization that does not now and/or will not in the future require sponsorship of a visa for…
Testing Engineer,"Allen, TX",TriTech Software Development,,3.7,Analytical – Collects and researches data; Uses intuition and experience to complement data. Education and/or Experience – Bachelor’s degree or equivalent…
Senior Data Analyst - Title Forward,"Plano, TX 75024",Redfin,,3.3,"Bachelor’s degree in business, statistics, operations research, economics, computer science, or a related field is required. A Master’s degree is a plus."
"Environmental Position (Entry and Staff level) for Environmental Engineer, Scientist or hydrogeologist.","Dallas, TX 75220 (Preston Hollow area)","Giles Engineering Associates, Inc.",,,"Office tasks would include: data analysis, data interpretation and manipulation, report writing, and coordination of logistics for field efforts."
Early Careers | Product Management and Marketing | Dallas,"Dallas, TX 75201 (Oak Lawn area)",Goldman Sachs,,4.0,"Ability to understand, dissect and analyze data to drive decisions and/or make recommendations. Example teams seeking product management and/or marketing skills…"
Early Careers | Financial Modeling & Research | Dallas,"Dallas, TX 75201 (Oak Lawn area)",Goldman Sachs,,4.0,Business Development / Partnerships is responsible for managing business development activity across Consumer business lines.
Data Engineer - Snowflake,"Irving, TX 75063 (Freeport/Hackberry area)",Capgemini,,3.8,"Solid grasp of database engineering and design. Activities include coding, integrating, implementing, installing or changing frameworks and standard components,…"
